target,target_label,target_prefix,subject_count,subject,subject_label
SNOMEDCT_US_2025_09_01:118599009,Hodgkin's disease (clinical),SNOMEDCT_US_2025_09_01,2,DOID:8567,Hodgkin's lymphoma
SNOMEDCT_US_2025_09_01:118599009,Hodgkin's disease (clinical),SNOMEDCT_US_2025_09_01,2,DOID:8642,Hodgkin's paragranuloma
SNOMEDCT_US_2025_09_01:1197745002,PPARG-related familial partial lipodystrophy,SNOMEDCT_US_2025_09_01,2,DOID:0050440,familial partial lipodystrophy
SNOMEDCT_US_2025_09_01:1197745002,PPARG-related familial partial lipodystrophy,SNOMEDCT_US_2025_09_01,2,DOID:0070204,familial partial lipodystrophy type 3
SNOMEDCT_US_2025_09_01:1204415006,"Autosomal recessive spinocerebellar ataxia, blindness, deafness syndrome",SNOMEDCT_US_2025_09_01,2,DOID:0080786,Brown-Vialetto-Van Laere syndrome 2
SNOMEDCT_US_2025_09_01:1204415006,"Autosomal recessive spinocerebellar ataxia, blindness, deafness syndrome",SNOMEDCT_US_2025_09_01,2,DOID:0081433,Peroxisome biogenesis disorder 4B
SNOMEDCT_US_2025_09_01:128209004,Chronic inflammatory demyelinating polyradiculoneuropathy,SNOMEDCT_US_2025_09_01,2,DOID:2536,chronic inflammatory demyelinating polyneuritis
SNOMEDCT_US_2025_09_01:128209004,Chronic inflammatory demyelinating polyradiculoneuropathy,SNOMEDCT_US_2025_09_01,2,DOID:5213,chronic inflammatory demyelinating polyradiculoneuropathy
SNOMEDCT_US_2025_09_01:129459004,,SNOMEDCT_US_2025_09_01,2,DOID:2797,idiopathic interstitial pneumonia
SNOMEDCT_US_2025_09_01:129459004,,SNOMEDCT_US_2025_09_01,2,DOID:2800,acute interstitial pneumonia
SNOMEDCT_US_2025_09_01:154268000,,SNOMEDCT_US_2025_09_01,2,DOID:12384,dysentery
SNOMEDCT_US_2025_09_01:154268000,,SNOMEDCT_US_2025_09_01,2,DOID:13250,diarrhea
SNOMEDCT_US_2025_09_01:154391003,,SNOMEDCT_US_2025_09_01,2,DOID:13778,chancroid
SNOMEDCT_US_2025_09_01:154391003,,SNOMEDCT_US_2025_09_01,2,DOID:2297,leptospirosis
SNOMEDCT_US_2025_09_01:154625006,,SNOMEDCT_US_2025_09_01,2,DOID:1475,lymphangioma
SNOMEDCT_US_2025_09_01:154625006,,SNOMEDCT_US_2025_09_01,2,DOID:255,hemangioma
SNOMEDCT_US_2025_09_01:154655004,,SNOMEDCT_US_2025_09_01,2,DOID:12361,Graves' disease
SNOMEDCT_US_2025_09_01:154655004,,SNOMEDCT_US_2025_09_01,2,DOID:7997,thyrotoxicosis
SNOMEDCT_US_2025_09_01:154730001,,SNOMEDCT_US_2025_09_01,2,DOID:12328,marasmus
SNOMEDCT_US_2025_09_01:154730001,,SNOMEDCT_US_2025_09_01,2,DOID:13579,kwashiorkor
SNOMEDCT_US_2025_09_01:154752005,,SNOMEDCT_US_2025_09_01,2,DOID:12678,hypercalcemia
SNOMEDCT_US_2025_09_01:154752005,,SNOMEDCT_US_2025_09_01,2,DOID:12679,nephrocalcinosis
SNOMEDCT_US_2025_09_01:154801000,,SNOMEDCT_US_2025_09_01,2,DOID:13628,favism
SNOMEDCT_US_2025_09_01:154801000,,SNOMEDCT_US_2025_09_01,2,DOID:2373,hereditary elliptocytosis
SNOMEDCT_US_2025_09_01:155024003,,SNOMEDCT_US_2025_09_01,2,DOID:10969,hemiplegia
SNOMEDCT_US_2025_09_01:155024003,,SNOMEDCT_US_2025_09_01,2,DOID:1969,cerebral palsy
SNOMEDCT_US_2025_09_01:155095006,,SNOMEDCT_US_2025_09_01,2,DOID:11723,Duchenne muscular dystrophy
SNOMEDCT_US_2025_09_01:155095006,,SNOMEDCT_US_2025_09_01,2,DOID:9884,muscular dystrophy
SNOMEDCT_US_2025_09_01:155096007,,SNOMEDCT_US_2025_09_01,2,DOID:0050759,myotonic dystrophy type 2
SNOMEDCT_US_2025_09_01:155096007,,SNOMEDCT_US_2025_09_01,2,DOID:450,myotonic disease
SNOMEDCT_US_2025_09_01:155244001,,SNOMEDCT_US_2025_09_01,2,DOID:7439,polyp of middle ear
SNOMEDCT_US_2025_09_01:155244001,,SNOMEDCT_US_2025_09_01,2,DOID:869,cholesteatoma
SNOMEDCT_US_2025_09_01:155324005,,SNOMEDCT_US_2025_09_01,2,DOID:8514,acute pulmonary heart disease
SNOMEDCT_US_2025_09_01:155324005,,SNOMEDCT_US_2025_09_01,2,DOID:8517,acute cor pulmonale
SNOMEDCT_US_2025_09_01:155528009,,SNOMEDCT_US_2025_09_01,2,DOID:10793,chronic sphenoidal sinusitis
SNOMEDCT_US_2025_09_01:155528009,,SNOMEDCT_US_2025_09_01,2,DOID:9312,chronic ethmoiditis
SNOMEDCT_US_2025_09_01:155581001,,SNOMEDCT_US_2025_09_01,2,DOID:14453,farmer's lung
SNOMEDCT_US_2025_09_01:155581001,,SNOMEDCT_US_2025_09_01,2,DOID:841,extrinsic allergic alveolitis
SNOMEDCT_US_2025_09_01:157033002,,SNOMEDCT_US_2025_09_01,2,DOID:13515,tuberous sclerosis
SNOMEDCT_US_2025_09_01:157033002,,SNOMEDCT_US_2025_09_01,2,DOID:758,visceral heterotaxy 5
SNOMEDCT_US_2025_09_01:16644004,Radial neuropathy,SNOMEDCT_US_2025_09_01,2,DOID:12170,radial nerve lesion
SNOMEDCT_US_2025_09_01:16644004,Radial neuropathy,SNOMEDCT_US_2025_09_01,2,DOID:12171,radial neuropathy
SNOMEDCT_US_2025_09_01:1855002,Developmental academic disorder,SNOMEDCT_US_2025_09_01,2,DOID:1059,intellectual disability
SNOMEDCT_US_2025_09_01:1855002,Developmental academic disorder,SNOMEDCT_US_2025_09_01,2,DOID:8927,learning disability
SNOMEDCT_US_2025_09_01:186242002,,SNOMEDCT_US_2025_09_01,2,DOID:0050166,tuberculous salpingitis
SNOMEDCT_US_2025_09_01:186242002,,SNOMEDCT_US_2025_09_01,2,DOID:2148,tuberculous oophoritis
SNOMEDCT_US_2025_09_01:186298002,,SNOMEDCT_US_2025_09_01,2,DOID:14239,gastrointestinal tularemia
SNOMEDCT_US_2025_09_01:186298002,,SNOMEDCT_US_2025_09_01,2,DOID:2123,tularemia
SNOMEDCT_US_2025_09_01:188083002,,SNOMEDCT_US_2025_09_01,2,DOID:305,carcinoma
SNOMEDCT_US_2025_09_01:188083002,,SNOMEDCT_US_2025_09_01,2,DOID:4840,sebaceous carcinoma
SNOMEDCT_US_2025_09_01:189051001,,SNOMEDCT_US_2025_09_01,2,DOID:2065,syringoma
SNOMEDCT_US_2025_09_01:189051001,,SNOMEDCT_US_2025_09_01,2,DOID:3178,skin papilloma
SNOMEDCT_US_2025_09_01:189683008,,SNOMEDCT_US_2025_09_01,2,DOID:6067,ovarian mucinous neoplasm
SNOMEDCT_US_2025_09_01:189683008,,SNOMEDCT_US_2025_09_01,2,DOID:6214,ovarian papillary neoplasm
SNOMEDCT_US_2025_09_01:190451000,,SNOMEDCT_US_2025_09_01,2,DOID:13543,hyperparathyroidism
SNOMEDCT_US_2025_09_01:190451000,,SNOMEDCT_US_2025_09_01,2,DOID:3341,osteitis fibrosa
SNOMEDCT_US_2025_09_01:190559001,,SNOMEDCT_US_2025_09_01,2,DOID:3614,Kallmann syndrome
SNOMEDCT_US_2025_09_01:190559001,,SNOMEDCT_US_2025_09_01,2,DOID:5003,eunuchism
SNOMEDCT_US_2025_09_01:190639009,,SNOMEDCT_US_2025_09_01,2,DOID:10573,osteomalacia
SNOMEDCT_US_2025_09_01:190639009,,SNOMEDCT_US_2025_09_01,2,DOID:10609,rickets
SNOMEDCT_US_2025_09_01:190867002,,SNOMEDCT_US_2025_09_01,2,DOID:4183,pseudopseudohypoparathyroidism
SNOMEDCT_US_2025_09_01:190867002,,SNOMEDCT_US_2025_09_01,2,DOID:4184,pseudohypoparathyroidism
SNOMEDCT_US_2025_09_01:190936000,,SNOMEDCT_US_2025_09_01,2,DOID:12799,mucopolysaccharidosis II
SNOMEDCT_US_2025_09_01:190936000,,SNOMEDCT_US_2025_09_01,2,DOID:12801,mucopolysaccharidosis III
SNOMEDCT_US_2025_09_01:193158000,,SNOMEDCT_US_2025_09_01,2,DOID:0050539,Charcot-Marie-Tooth disease type 2
SNOMEDCT_US_2025_09_01:193158000,,SNOMEDCT_US_2025_09_01,2,DOID:10595,Charcot-Marie-Tooth disease
SNOMEDCT_US_2025_09_01:193388002,,SNOMEDCT_US_2025_09_01,2,DOID:13214,hole retinal cyst
SNOMEDCT_US_2025_09_01:193388002,,SNOMEDCT_US_2025_09_01,2,DOID:7633,macular holes
SNOMEDCT_US_2025_09_01:193687000,Oguchi's disease,SNOMEDCT_US_2025_09_01,2,DOID:0050534,congenital stationary night blindness
SNOMEDCT_US_2025_09_01:193687000,Oguchi's disease,SNOMEDCT_US_2025_09_01,2,DOID:8498,hereditary night blindness
SNOMEDCT_US_2025_09_01:193990009,,SNOMEDCT_US_2025_09_01,2,DOID:9935,chronic inflammation of lacrimal passage
SNOMEDCT_US_2025_09_01:193990009,,SNOMEDCT_US_2025_09_01,2,DOID:9937,chronic dacryocystitis
SNOMEDCT_US_2025_09_01:194346003,,SNOMEDCT_US_2025_09_01,2,DOID:9848,endolymphatic hydrops
SNOMEDCT_US_2025_09_01:194346003,,SNOMEDCT_US_2025_09_01,2,DOID:9849,Meniere's disease
SNOMEDCT_US_2025_09_01:194736003,Mitral and aortic incompetence,SNOMEDCT_US_2025_09_01,2,DOID:11502,mitral valve insufficiency
SNOMEDCT_US_2025_09_01:194736003,Mitral and aortic incompetence,SNOMEDCT_US_2025_09_01,2,DOID:57,aortic valve insufficiency
SNOMEDCT_US_2025_09_01:195181000,,SNOMEDCT_US_2025_09_01,2,DOID:13001,carotid stenosis
SNOMEDCT_US_2025_09_01:195181000,,SNOMEDCT_US_2025_09_01,2,DOID:3410,carotid artery thrombosis
SNOMEDCT_US_2025_09_01:195196001,,SNOMEDCT_US_2025_09_01,2,DOID:13003,vertebrobasilar insufficiency
SNOMEDCT_US_2025_09_01:195196001,,SNOMEDCT_US_2025_09_01,2,DOID:224,transient cerebral ischemia
SNOMEDCT_US_2025_09_01:195794009,,SNOMEDCT_US_2025_09_01,2,DOID:0050145,adenoiditis
SNOMEDCT_US_2025_09_01:195794009,,SNOMEDCT_US_2025_09_01,2,DOID:10456,tonsillitis
SNOMEDCT_US_2025_09_01:195823002,,SNOMEDCT_US_2025_09_01,2,DOID:0050161,lower respiratory tract disease
SNOMEDCT_US_2025_09_01:195823002,,SNOMEDCT_US_2025_09_01,2,DOID:974,upper respiratory tract disease
SNOMEDCT_US_2025_09_01:196598004,,SNOMEDCT_US_2025_09_01,2,DOID:4072,duodenum disease
SNOMEDCT_US_2025_09_01:196598004,,SNOMEDCT_US_2025_09_01,2,DOID:76,stomach disease
SNOMEDCT_US_2025_09_01:197332007,,SNOMEDCT_US_2025_09_01,2,DOID:12550,hepatic coma
SNOMEDCT_US_2025_09_01:197332007,,SNOMEDCT_US_2025_09_01,2,DOID:13413,hepatic encephalopathy
SNOMEDCT_US_2025_09_01:197397004,,SNOMEDCT_US_2025_09_01,2,DOID:10211,cholelithiasis
SNOMEDCT_US_2025_09_01:197397004,,SNOMEDCT_US_2025_09_01,2,DOID:11755,choledocholithiasis
SNOMEDCT_US_2025_09_01:19897006,Malignant peripheral nerve sheath tumor,SNOMEDCT_US_2025_09_01,2,DOID:3512,neurofibrosarcoma
SNOMEDCT_US_2025_09_01:19897006,Malignant peripheral nerve sheath tumor,SNOMEDCT_US_2025_09_01,2,DOID:6344,melanotic psammomatous malignant peripheral nerve sheath tumor
SNOMEDCT_US_2025_09_01:201189007,,SNOMEDCT_US_2025_09_01,2,DOID:11155,hypohidrosis
SNOMEDCT_US_2025_09_01:201189007,,SNOMEDCT_US_2025_09_01,2,DOID:11156,anhidrosis
SNOMEDCT_US_2025_09_01:204197004,,SNOMEDCT_US_2025_09_01,2,DOID:0060260,ptosis
SNOMEDCT_US_2025_09_01:204197004,,SNOMEDCT_US_2025_09_01,2,DOID:0060261,congenital ptosis
SNOMEDCT_US_2025_09_01:20425006,Labyrinthine disorder,SNOMEDCT_US_2025_09_01,2,DOID:2479,central nervous system origin vertigo
SNOMEDCT_US_2025_09_01:20425006,Labyrinthine disorder,SNOMEDCT_US_2025_09_01,2,DOID:2952,inner ear disease
SNOMEDCT_US_2025_09_01:234951001,Developmental absence of tooth,SNOMEDCT_US_2025_09_01,2,DOID:0050591,tooth agenesis
SNOMEDCT_US_2025_09_01:234951001,Developmental absence of tooth,SNOMEDCT_US_2025_09_01,2,DOID:13714,anodontia
SNOMEDCT_US_2025_09_01:239007005,Hypohidrotic X-linked ectodermal dysplasia,SNOMEDCT_US_2025_09_01,2,DOID:0111664,ectodermal dysplasia 1
SNOMEDCT_US_2025_09_01:239007005,Hypohidrotic X-linked ectodermal dysplasia,SNOMEDCT_US_2025_09_01,2,DOID:14793,hypohidrotic ectodermal dysplasia
SNOMEDCT_US_2025_09_01:239133004,Reticulate acropigmentation of Kitamura,SNOMEDCT_US_2025_09_01,2,DOID:0060256,Dowling-Degos disease
SNOMEDCT_US_2025_09_01:239133004,Reticulate acropigmentation of Kitamura,SNOMEDCT_US_2025_09_01,2,DOID:0060258,reticulate acropigmentation of Kitamura
SNOMEDCT_US_2025_09_01:2435008,Ascariasis,SNOMEDCT_US_2025_09_01,2,DOID:3108,ascaridiasis
SNOMEDCT_US_2025_09_01:2435008,Ascariasis,SNOMEDCT_US_2025_09_01,2,DOID:456,ascariasis
SNOMEDCT_US_2025_09_01:254582000,Adenocarcinoma of rectum,SNOMEDCT_US_2025_09_01,2,DOID:1993,rectum cancer
SNOMEDCT_US_2025_09_01:254582000,Adenocarcinoma of rectum,SNOMEDCT_US_2025_09_01,2,DOID:1996,rectum adenocarcinoma
SNOMEDCT_US_2025_09_01:254708001,Eccrine porocarcinoma,SNOMEDCT_US_2025_09_01,2,DOID:5667,sweat gland carcinoma
SNOMEDCT_US_2025_09_01:254708001,Eccrine porocarcinoma,SNOMEDCT_US_2025_09_01,2,DOID:7566,eccrine porocarcinoma
SNOMEDCT_US_2025_09_01:254719003,,SNOMEDCT_US_2025_09_01,2,DOID:5442,eccrine acrospiroma
SNOMEDCT_US_2025_09_01:254719003,,SNOMEDCT_US_2025_09_01,2,DOID:5443,clear cell hidradenoma
SNOMEDCT_US_2025_09_01:266205000,,SNOMEDCT_US_2025_09_01,2,DOID:10113,trypanosomiasis
SNOMEDCT_US_2025_09_01:266205000,,SNOMEDCT_US_2025_09_01,2,DOID:11100,Q fever
SNOMEDCT_US_2025_09_01:266213004,,SNOMEDCT_US_2025_09_01,2,DOID:10371,yaws
SNOMEDCT_US_2025_09_01:266213004,,SNOMEDCT_US_2025_09_01,2,DOID:13819,lymphogranuloma venereum
SNOMEDCT_US_2025_09_01:266225001,,SNOMEDCT_US_2025_09_01,2,DOID:11080,myiasis
SNOMEDCT_US_2025_09_01:266225001,,SNOMEDCT_US_2025_09_01,2,DOID:9965,toxoplasmosis
SNOMEDCT_US_2025_09_01:266648001,,SNOMEDCT_US_2025_09_01,2,DOID:1003,pelvic inflammatory disease
SNOMEDCT_US_2025_09_01:266648001,,SNOMEDCT_US_2025_09_01,2,DOID:10974,oophoritis
SNOMEDCT_US_2025_09_01:267491008,,SNOMEDCT_US_2025_09_01,2,DOID:13725,beriberi
SNOMEDCT_US_2025_09_01:267491008,,SNOMEDCT_US_2025_09_01,2,DOID:8457,pellagra
SNOMEDCT_US_2025_09_01:267693003,,SNOMEDCT_US_2025_09_01,2,DOID:4873,anterior horn cell disease
SNOMEDCT_US_2025_09_01:267693003,,SNOMEDCT_US_2025_09_01,2,DOID:767,muscular atrophy
SNOMEDCT_US_2025_09_01:267746003,,SNOMEDCT_US_2025_09_01,2,DOID:11175,enophthalmos
SNOMEDCT_US_2025_09_01:267746003,,SNOMEDCT_US_2025_09_01,2,DOID:930,orbital disease
SNOMEDCT_US_2025_09_01:268308005,,SNOMEDCT_US_2025_09_01,2,DOID:0060326,myelomeningocele
SNOMEDCT_US_2025_09_01:268308005,,SNOMEDCT_US_2025_09_01,2,DOID:1088,meningocele
SNOMEDCT_US_2025_09_01:269513004,,SNOMEDCT_US_2025_09_01,2,DOID:162,cancer
SNOMEDCT_US_2025_09_01:269513004,,SNOMEDCT_US_2025_09_01,2,DOID:305,carcinoma
SNOMEDCT_US_2025_09_01:269640007,,SNOMEDCT_US_2025_09_01,2,DOID:1618,breast fibroadenoma
SNOMEDCT_US_2025_09_01:269640007,,SNOMEDCT_US_2025_09_01,2,DOID:1625,breast adenoma
SNOMEDCT_US_2025_09_01:269643009,,SNOMEDCT_US_2025_09_01,2,DOID:12689,acoustic neuroma
SNOMEDCT_US_2025_09_01:269643009,,SNOMEDCT_US_2025_09_01,2,DOID:3565,meningioma
SNOMEDCT_US_2025_09_01:270893004,,SNOMEDCT_US_2025_09_01,2,DOID:10352,breast fibroadenosis
SNOMEDCT_US_2025_09_01:270893004,,SNOMEDCT_US_2025_09_01,2,DOID:5998,microglandular adenosis
SNOMEDCT_US_2025_09_01:286934009,,SNOMEDCT_US_2025_09_01,2,DOID:2560,morphine dependence
SNOMEDCT_US_2025_09_01:286934009,,SNOMEDCT_US_2025_09_01,2,DOID:9975,cocaine dependence
SNOMEDCT_US_2025_09_01:29260007,Immunoglobulin A deficiency,SNOMEDCT_US_2025_09_01,2,DOID:0060025,immunoglobulin alpha deficiency
SNOMEDCT_US_2025_09_01:29260007,Immunoglobulin A deficiency,SNOMEDCT_US_2025_09_01,2,DOID:11701,selective IgA deficiency disease
SNOMEDCT_US_2025_09_01:301990003,Gonococcal seminal vesiculitis,SNOMEDCT_US_2025_09_01,2,DOID:0050004,seminal vesicle acute gonorrhea
SNOMEDCT_US_2025_09_01:301990003,Gonococcal seminal vesiculitis,SNOMEDCT_US_2025_09_01,2,DOID:10400,gonococcal seminal vesiculitis
SNOMEDCT_US_2025_09_01:359842002,,SNOMEDCT_US_2025_09_01,2,DOID:1187,tibial neuropathy
SNOMEDCT_US_2025_09_01:359842002,,SNOMEDCT_US_2025_09_01,2,DOID:12529,tibial nerve palsy
SNOMEDCT_US_2025_09_01:40293003,Adenomyoma,SNOMEDCT_US_2025_09_01,2,DOID:2609,adenomyoma
SNOMEDCT_US_2025_09_01:40293003,Adenomyoma,SNOMEDCT_US_2025_09_01,2,DOID:4993,atypical polypoid adenomyoma
SNOMEDCT_US_2025_09_01:4032000,,SNOMEDCT_US_2025_09_01,2,DOID:0060643,primary sclerosing cholangitis
SNOMEDCT_US_2025_09_01:4032000,,SNOMEDCT_US_2025_09_01,2,DOID:14268,sclerosing cholangitis
SNOMEDCT_US_2025_09_01:42215000,,SNOMEDCT_US_2025_09_01,2,DOID:3722,solitary osseous plasmacytoma
SNOMEDCT_US_2025_09_01:42215000,,SNOMEDCT_US_2025_09_01,2,DOID:9541,osteosclerotic myeloma
SNOMEDCT_US_2025_09_01:423488006,Papilledema - optic disc edema due to raised intracranial pressure,SNOMEDCT_US_2025_09_01,2,DOID:10175,optic papillitis
SNOMEDCT_US_2025_09_01:423488006,Papilledema - optic disc edema due to raised intracranial pressure,SNOMEDCT_US_2025_09_01,2,DOID:146,papilledema
SNOMEDCT_US_2025_09_01:443675005,Seminoma,SNOMEDCT_US_2025_09_01,2,DOID:4440,seminoma
SNOMEDCT_US_2025_09_01:443675005,Seminoma,SNOMEDCT_US_2025_09_01,2,DOID:5842,testis seminoma
SNOMEDCT_US_2025_09_01:45406000,,SNOMEDCT_US_2025_09_01,2,DOID:13139,crescentic glomerulonephritis
SNOMEDCT_US_2025_09_01:45406000,,SNOMEDCT_US_2025_09_01,2,DOID:4776,rapidly progressive glomerulonephritis
SNOMEDCT_US_2025_09_01:47382004,Dermatophytosis,SNOMEDCT_US_2025_09_01,2,DOID:0050133,superficial mycosis
SNOMEDCT_US_2025_09_01:47382004,Dermatophytosis,SNOMEDCT_US_2025_09_01,2,DOID:1563,dermatomycosis
SNOMEDCT_US_2025_09_01:47839005,,SNOMEDCT_US_2025_09_01,2,DOID:0050152,aspiration pneumonia
SNOMEDCT_US_2025_09_01:47839005,,SNOMEDCT_US_2025_09_01,2,DOID:3240,aspiration pneumonitis
SNOMEDCT_US_2025_09_01:4797003,Papillary adenocarcinoma,SNOMEDCT_US_2025_09_01,2,DOID:3112,papillary adenocarcinoma
SNOMEDCT_US_2025_09_01:4797003,Papillary adenocarcinoma,SNOMEDCT_US_2025_09_01,2,DOID:4465,papillary renal cell carcinoma
SNOMEDCT_US_2025_09_01:49324006,,SNOMEDCT_US_2025_09_01,2,DOID:0060321,umbilical hernia
SNOMEDCT_US_2025_09_01:49324006,,SNOMEDCT_US_2025_09_01,2,DOID:0060327,omphalocele
SNOMEDCT_US_2025_09_01:51720005,Gray platelet syndrome,SNOMEDCT_US_2025_09_01,2,DOID:0111044,gray platelet syndrome
SNOMEDCT_US_2025_09_01:51720005,Gray platelet syndrome,SNOMEDCT_US_2025_09_01,2,DOID:0111049,platelet-type bleeding disorder 17
SNOMEDCT_US_2025_09_01:52585001,Sciatic neuropathy,SNOMEDCT_US_2025_09_01,2,DOID:11446,sciatic neuropathy
SNOMEDCT_US_2025_09_01:52585001,Sciatic neuropathy,SNOMEDCT_US_2025_09_01,2,DOID:12528,lesion of sciatic nerve
SNOMEDCT_US_2025_09_01:52868006,Oral-facial-digital syndrome,SNOMEDCT_US_2025_09_01,2,DOID:0060316,orofaciodigital syndrome I
SNOMEDCT_US_2025_09_01:52868006,Oral-facial-digital syndrome,SNOMEDCT_US_2025_09_01,2,DOID:4501,orofaciodigital syndrome
SNOMEDCT_US_2025_09_01:54711002,Gingival enlargement,SNOMEDCT_US_2025_09_01,2,DOID:3086,gingival overgrowth
SNOMEDCT_US_2025_09_01:54711002,Gingival enlargement,SNOMEDCT_US_2025_09_01,2,DOID:5338,gingival hypertrophy
SNOMEDCT_US_2025_09_01:55802003,,SNOMEDCT_US_2025_09_01,2,DOID:12168,ulnar nerve lesion
SNOMEDCT_US_2025_09_01:55802003,,SNOMEDCT_US_2025_09_01,2,DOID:4613,ulnar neuropathy
SNOMEDCT_US_2025_09_01:55937004,,SNOMEDCT_US_2025_09_01,2,DOID:169,neuroendocrine tumor
SNOMEDCT_US_2025_09_01:55937004,,SNOMEDCT_US_2025_09_01,2,DOID:1800,neuroendocrine carcinoma
SNOMEDCT_US_2025_09_01:56096001,,SNOMEDCT_US_2025_09_01,2,DOID:11724,limb-girdle muscular dystrophy
SNOMEDCT_US_2025_09_01:56096001,,SNOMEDCT_US_2025_09_01,2,DOID:11727,facioscapulohumeral muscular dystrophy
SNOMEDCT_US_2025_09_01:56763007,Adamantinoma of long bones,SNOMEDCT_US_2025_09_01,2,DOID:2775,long bone adamantinoma
SNOMEDCT_US_2025_09_01:56763007,Adamantinoma of long bones,SNOMEDCT_US_2025_09_01,2,DOID:2776,adamantinoma
SNOMEDCT_US_2025_09_01:58459009,Sphingomyelin/cholesterol lipidosis,SNOMEDCT_US_2025_09_01,2,DOID:14504,Niemann-Pick disease
SNOMEDCT_US_2025_09_01:58459009,Sphingomyelin/cholesterol lipidosis,SNOMEDCT_US_2025_09_01,2,DOID:1927,sphingolipidosis
SNOMEDCT_US_2025_09_01:5867007,,SNOMEDCT_US_2025_09_01,2,DOID:0060321,umbilical hernia
SNOMEDCT_US_2025_09_01:5867007,,SNOMEDCT_US_2025_09_01,2,DOID:0060327,omphalocele
SNOMEDCT_US_2025_09_01:60368009,,SNOMEDCT_US_2025_09_01,2,DOID:13918,somatization disorder
SNOMEDCT_US_2025_09_01:60368009,,SNOMEDCT_US_2025_09_01,2,DOID:4737,somatoform disorder
SNOMEDCT_US_2025_09_01:6141006,Retinal edema,SNOMEDCT_US_2025_09_01,2,DOID:10175,optic papillitis
SNOMEDCT_US_2025_09_01:6141006,Retinal edema,SNOMEDCT_US_2025_09_01,2,DOID:6929,retinal edema
SNOMEDCT_US_2025_09_01:64572001,Disease,SNOMEDCT_US_2025_09_01,2,DOID:225,syndrome
SNOMEDCT_US_2025_09_01:64572001,Disease,SNOMEDCT_US_2025_09_01,2,DOID:4,disease
SNOMEDCT_US_2025_09_01:66514008,,SNOMEDCT_US_2025_09_01,2,DOID:11847,coronary thrombosis
SNOMEDCT_US_2025_09_01:66514008,,SNOMEDCT_US_2025_09_01,2,DOID:5844,myocardial infarction
SNOMEDCT_US_2025_09_01:703536004,Megalencephalic leukoencephalopathy with subcortical cysts,SNOMEDCT_US_2025_09_01,2,DOID:0080315,megalencephalic leukoencephalopathy with subcortical cysts
SNOMEDCT_US_2025_09_01:703536004,Megalencephalic leukoencephalopathy with subcortical cysts,SNOMEDCT_US_2025_09_01,2,DOID:0080316,megalencephalic leukoencephalopathy with subcortical cysts 1
SNOMEDCT_US_2025_09_01:715439000,Familial partial lipodystrophy Dunnigan type,SNOMEDCT_US_2025_09_01,2,DOID:0050440,familial partial lipodystrophy
SNOMEDCT_US_2025_09_01:715439000,Familial partial lipodystrophy Dunnigan type,SNOMEDCT_US_2025_09_01,2,DOID:0070202,familial partial lipodystrophy type 2
SNOMEDCT_US_2025_09_01:725035001,Familial partial lipodystrophy Kobberling type,SNOMEDCT_US_2025_09_01,2,DOID:0050440,familial partial lipodystrophy
SNOMEDCT_US_2025_09_01:725035001,Familial partial lipodystrophy Kobberling type,SNOMEDCT_US_2025_09_01,2,DOID:0070207,familial partial lipodystrophy type 1
SNOMEDCT_US_2025_09_01:73013002,Cranial nerve disorder,SNOMEDCT_US_2025_09_01,2,DOID:3817,cranial nerve palsy
SNOMEDCT_US_2025_09_01:73013002,Cranial nerve disorder,SNOMEDCT_US_2025_09_01,2,DOID:5656,cranial nerve disease
SNOMEDCT_US_2025_09_01:73676002,Peripheral neuroectodermal tumor,SNOMEDCT_US_2025_09_01,2,DOID:171,neuroectodermal tumor
SNOMEDCT_US_2025_09_01:73676002,Peripheral neuroectodermal tumor,SNOMEDCT_US_2025_09_01,2,DOID:3369,Ewing sarcoma
SNOMEDCT_US_2025_09_01:7620006,Crohn's disease of large bowel,SNOMEDCT_US_2025_09_01,2,DOID:0060192,Crohn's colitis
SNOMEDCT_US_2025_09_01:7620006,Crohn's disease of large bowel,SNOMEDCT_US_2025_09_01,2,DOID:8778,Crohn's disease
SNOMEDCT_US_2025_09_01:766879006,Combined immunodeficiency due to OX40 deficiency,SNOMEDCT_US_2025_09_01,2,DOID:0111935,immunodeficiency 16
SNOMEDCT_US_2025_09_01:766879006,Combined immunodeficiency due to OX40 deficiency,SNOMEDCT_US_2025_09_01,2,DOID:0111973,immunodeficiency 17
SNOMEDCT_US_2025_09_01:78303004,"Meningioma, malignant",SNOMEDCT_US_2025_09_01,2,DOID:7614,meninges sarcoma
SNOMEDCT_US_2025_09_01:78303004,"Meningioma, malignant",SNOMEDCT_US_2025_09_01,2,DOID:7689,leptomeninges sarcoma
SNOMEDCT_US_2025_09_01:82049002,Squamous papillomatosis,SNOMEDCT_US_2025_09_01,2,DOID:2615,papilloma
SNOMEDCT_US_2025_09_01:82049002,Squamous papillomatosis,SNOMEDCT_US_2025_09_01,2,DOID:7532,squamous papillomatosis
SNOMEDCT_US_2025_09_01:8847002,Spondylosis,SNOMEDCT_US_2025_09_01,2,DOID:1123,spondyloarthropathy
SNOMEDCT_US_2025_09_01:8847002,Spondylosis,SNOMEDCT_US_2025_09_01,2,DOID:2247,spondylosis
SNOMEDCT_US_2025_09_01:90039006,,SNOMEDCT_US_2025_09_01,2,DOID:13934,facial paralysis
SNOMEDCT_US_2025_09_01:90039006,,SNOMEDCT_US_2025_09_01,2,DOID:1756,facial nerve disease
