compendium,before_leader,before_leader_label,before_leader_type,before_size,destination,destination_label,destination_kind,destination_compendium,destination_type,after_size,member_count,example_members
Disease.txt,MONDO:0001363,blind hypertensive eye,biolink:Disease,6,MONDO:0001363,blind hypertensive eye,kept,Disease.txt,biolink:Disease,8,6,"DOID:11776 ""absolute glaucoma""; MEDDRA:10005163 """"; MONDO:0001363 ""blind hypertensive eye""; SNOMEDCT:264008 """"; UMLS:C0154789 ""Blind hypertensive eye"""
Disease.txt,MONDO:0001364,regular astigmatism,biolink:Disease,6,MONDO:0001364,regular astigmatism,kept,Disease.txt,biolink:Disease,8,6,"DOID:11781 ""regular astigmatism""; MEDDRA:10038287 """"; MONDO:0001364 ""regular astigmatism""; SNOMEDCT:68905002 """"; UMLS:C0152193 ""Regular astigmatism"""
Disease.txt,MONDO:0001365,necrosis of ear ossicle,biolink:Disease,3,MONDO:0001365,necrosis of ear ossicle,kept,Disease.txt,biolink:Disease,4,3,"DOID:11783 ""necrosis of ear ossicle""; MONDO:0001365 ""necrosis of ear ossicle""; UMLS:C0155488 ""Partial loss or necrosis of ear ossicles"""
Disease.txt,MONDO:0001366,splenic sequestration,biolink:Disease,6,MONDO:0001366,splenic sequestration,kept,Disease.txt,biolink:Disease,7,6,"DOID:11786 ""splenic sequestration""; MEDDRA:10063715 """"; MONDO:0001366 ""splenic sequestration""; NCIT:C208365 ""Splenic Sequestration""; UMLS:C1260402 ""Splenic sequestration"""
Disease.txt,MONDO:0001367,chronic congestive splenomegaly,biolink:Disease,6,MONDO:0001367,chronic congestive splenomegaly,kept,Disease.txt,biolink:Disease,8,6,"DOID:11787 ""chronic congestive splenomegaly""; MEDDRA:10008848 """"; MONDO:0001367 ""chronic congestive splenomegaly""; SNOMEDCT:191382009 """"; UMLS:C0398661 ""Chronic congestive splenomegaly"""
Disease.txt,MONDO:0001368,phthisical cornea,biolink:Disease,6,MONDO:0001368,phthisical cornea,kept,Disease.txt,biolink:Disease,8,6,"DOID:11793 ""phthisical cornea""; MEDDRA:10034979 """"; MONDO:0001368 ""phthisical cornea""; SNOMEDCT:28143002 """"; UMLS:C0155102 ""Phthisical cornea"""
Disease.txt,MONDO:0001369,chronic laryngitis,biolink:Disease,9,MONDO:0001369,chronic laryngitis,kept,Disease.txt,biolink:Disease,12,9,"DOID:11797 ""chronic laryngitis""; MEDDRA:10008940 """"; MEDDRA:10023877 """"; MEDDRA:10023878 """"; MONDO:0001369 ""chronic laryngitis"""
Disease.txt,MONDO:0001370,pericardial effusion,biolink:Disease,10,MONDO:0001370,pericardial effusion,kept,Disease.txt,biolink:Disease,11,10,"DOID:118 ""pericardial effusion""; HP:0001698 ""Pericardial effusion""; MEDDRA:10014311 """"; MEDDRA:10034474 """"; MESH:D010490 ""Pericardial Effusion"""
Disease.txt,MONDO:0001371,protein-energy malnutrition,biolink:Disease,12,MONDO:0001371,protein-energy malnutrition,kept,Disease.txt,biolink:Disease,15,12,"DOID:11801 ""protein-energy malnutrition""; EFO:0009563 ""obsolete_protein energy malnutrition""; MEDDRA:10026716 """"; MEDDRA:10037007 """"; MEDDRA:10037027 """""
Disease.txt,MONDO:0001372,bladder neck cancer,biolink:Disease,7,MONDO:0001372,bladder neck cancer,kept,Disease.txt,biolink:Disease,9,7,"DOID:11809 ""bladder neck cancer""; MEDDRA:10025736 """"; MONDO:0001372 ""bladder neck cancer""; NCIT:C194387 ""Malignant Neoplasm of Bladder Neck""; SNOMEDCT:188244007 """""
Disease.txt,MONDO:0001373,urinary bladder posterior wall cancer,biolink:Disease,7,MONDO:0001373,urinary bladder posterior wall cancer,kept,Disease.txt,biolink:Disease,11,7,"DOID:11811 ""urinary bladder posterior wall cancer""; MEDDRA:10026379 """"; MONDO:0001373 ""urinary bladder posterior wall cancer""; NCIT:C194386 ""Malignant Neoplasm of Posterior Wall of Bladder""; SNOMEDCT:188243001 """""
Disease.txt,MONDO:0001375,bladder trigone cancer,biolink:Disease,7,MONDO:0001375,bladder trigone cancer,kept,Disease.txt,biolink:Disease,11,7,"DOID:11813 ""bladder trigone cancer""; MEDDRA:10026556 """"; MONDO:0001375 ""bladder trigone cancer""; NCIT:C194382 ""Malignant Neoplasm of Trigone of Bladder""; SNOMEDCT:188239000 """""
Disease.txt,MONDO:0001376,urinary bladder anterior wall cancer,biolink:Disease,7,MONDO:0001376,urinary bladder anterior wall cancer,kept,Disease.txt,biolink:Disease,11,7,"DOID:11814 ""urinary bladder anterior wall cancer""; MEDDRA:10025710 """"; MONDO:0001376 ""urinary bladder anterior wall cancer""; NCIT:C194385 ""Malignant Neoplasm of Anterior Wall of Bladder""; SNOMEDCT:188242006 """""
Disease.txt,MONDO:0001377,vitreous syneresis,biolink:Disease,8,MONDO:0001377,vitreous syneresis,kept,Disease.txt,biolink:Disease,9,8,"DOID:11816 ""vitreous syneresis""; MEDDRA:10047649 """"; MEDDRA:10057367 """"; MONDO:0001377 ""vitreous syneresis""; SNOMEDCT:247090008 """""
Disease.txt,MONDO:0001378,urachus cancer,biolink:Disease,7,MONDO:0001378,urachus cancer,kept,Disease.txt,biolink:Disease,11,7,"DOID:11817 ""urachus cancer""; MEDDRA:10026587 """"; MONDO:0001378 ""urachus cancer""; NCIT:C194389 ""Malignant Neoplasm of Urachus""; SNOMEDCT:363456000 """""
Disease.txt,MONDO:0001379,ureteric orifice cancer,biolink:Disease,7,MONDO:0001379,ureteric orifice cancer,kept,Disease.txt,biolink:Disease,9,7,"DOID:11818 ""ureteral orifice cancer""; MEDDRA:10026601 """"; MONDO:0001379 ""ureteric orifice cancer""; NCIT:C194388 ""Malignant Neoplasm of Ureteric Orifice""; SNOMEDCT:188245008 """""
Disease.txt,MONDO:0001380,bladder dome cancer,biolink:Disease,7,MONDO:0001380,bladder dome cancer,kept,Disease.txt,biolink:Disease,10,7,"DOID:11820 ""bladder dome cancer""; MEDDRA:10025875 """"; MONDO:0001380 ""bladder dome cancer""; NCIT:C194383 ""Malignant Neoplasm of Dome of Bladder""; SNOMEDCT:188240003 """""
Disease.txt,MONDO:0001382,hepatorenal syndrome,biolink:Disease,11,MONDO:0001382,hepatorenal syndrome,kept,Disease.txt,biolink:Disease,13,11,"DOID:11823 ""hepatorenal syndrome""; MEDDRA:10016148 """"; MEDDRA:10019845 """"; MEDDRA:10019846 """"; MEDDRA:10042815 """""
Disease.txt,MONDO:0001383,degenerative myopia,biolink:Disease,10,MONDO:0001383,degenerative myopia,kept,Disease.txt,biolink:Disease,12,10,"DOID:11829 ""degenerative myopia""; EFO:0004207 ""pathological myopia""; MEDDRA:10051455 """"; MEDDRA:10073288 """"; MESH:D047728 ""Myopia, Degenerative"""
Disease.txt,MONDO:0001384,myopia,biolink:Disease,13,MONDO:0001384,myopia,kept,Disease.txt,biolink:Disease,16,13,"DOID:11830 ""myopia""; HP:0000545 ""Myopia""; MEDDRA:10028651 """"; MEDDRA:10040599 """"; MEDDRA:10040601 """""
Disease.txt,MONDO:0001385,cortical blindness,biolink:Disease,9,MONDO:0001385,cortical blindness,kept,Disease.txt,biolink:Disease,11,9,"DOID:11831 ""cortical blindness""; MEDDRA:10005177 """"; MEDDRA:10011165 """"; MESH:D019575 ""Blindness, Cortical""; MONDO:0001385 ""cortical blindness"""
Disease.txt,MONDO:0001388,glans penis cancer,biolink:Disease,7,MONDO:0001388,glans penis cancer,kept,Disease.txt,biolink:Disease,10,7,"DOID:11839 ""glans penis cancer""; MEDDRA:10025948 """"; MONDO:0001388 ""glans penis cancer""; NCIT:C194357 ""Malignant Neoplasm of Glans Penis""; SNOMEDCT:363451005 """""
Disease.txt,MONDO:0001390,transient refractive change,biolink:Disease,6,MONDO:0001390,transient refractive change,kept,Disease.txt,biolink:Disease,7,6,"DOID:11850 ""transient refractive change""; MEDDRA:10044400 """"; MONDO:0001390 ""transient refractive change""; SNOMEDCT:81519008 """"; UMLS:C0155000 ""Transient refractive change"""
Disease.txt,MONDO:0001391,indeterminate leprosy,biolink:Disease,7,MONDO:0001391,indeterminate leprosy,kept,Disease.txt,biolink:Disease,9,7,"DOID:11851 ""indeterminate leprosy""; MEDDRA:10021700 """"; MEDDRA:10021701 """"; MONDO:0001391 ""indeterminate leprosy""; SNOMEDCT:14386001 """""
Disease.txt,MONDO:0001392,monocular exotropia,biolink:Disease,6,MONDO:0001392,monocular exotropia,kept,Disease.txt,biolink:Disease,9,6,"DOID:11853 ""monocular exotropia""; MEDDRA:10027872 """"; MONDO:0001392 ""monocular exotropia""; SNOMEDCT:5725006 """"; UMLS:C0152206 ""Monocular Exotropia"""
Disease.txt,MONDO:0001393,peripheral focal chorioretinitis,biolink:Disease,5,MONDO:0001393,peripheral focal chorioretinitis,kept,Disease.txt,biolink:Disease,6,5,"DOID:11864 ""peripheral focal chorioretinitis""; MONDO:0001393 ""peripheral focal chorioretinitis""; SNOMEDCT:56787009 """"; UMLS:C0339394 ""Peripheral focal choroiditis AND chorioretinitis""; medgen:573121 """""
Disease.txt,MONDO:0001395,macular keratitis,biolink:Disease,6,MONDO:0001395,macular keratitis,kept,Disease.txt,biolink:Disease,8,6,"DOID:11871 ""macular keratitis""; MEDDRA:10025413 """"; MONDO:0001395 ""macular keratitis""; SNOMEDCT:2853006 """"; UMLS:C0155076 ""Macular keratitis"""
Disease.txt,MONDO:0001396,abnormal threshold of rods,biolink:Disease,5,MONDO:0001396,abnormal threshold of rods,kept,Disease.txt,biolink:Disease,7,5,"DOID:11874 ""abnormal threshold of rods""; MONDO:0001396 ""abnormal threshold of rods""; SNOMEDCT:50455002 """"; UMLS:C0155019 ""Abnormal dark adaptation curve""; medgen:509764 """""
Disease.txt,MONDO:0001397,mononeuropathy,biolink:Disease,11,MONDO:0001397,mononeuropathy,kept,Disease.txt,biolink:Disease,13,11,"DOID:1188 ""mononeuropathy""; EFO:0009558 ""obsolete_mononeuropathy""; HP:0009831 ""Mononeuropathy""; MEDDRA:10027917 """"; MEDDRA:10027919 """""
Disease.txt,MONDO:0001401,female breast nipple and areola cancer,biolink:Disease,5,MONDO:0001401,female breast nipple and areola cancer,kept,Disease.txt,biolink:Disease,6,5,"DOID:11889 ""female breast nipple and areola cancer""; MONDO:0001401 ""female breast nipple and areola cancer""; SNOMEDCT:188147009 """"; UMLS:C0024621 ""malignant neoplasm of nipple or areola of female breast""; medgen:507933 """""
Disease.txt,MONDO:0001402,vaginal cancer,biolink:Disease,13,MONDO:0001402,vaginal cancer,kept,Disease.txt,biolink:Disease,15,13,"DOID:119 ""vaginal cancer""; MEDDRA:10007120 """"; MEDDRA:10026620 """"; MEDDRA:10046885 """"; MEDDRA:10046888 """""
Disease.txt,MONDO:0001403,labium majus cancer,biolink:Disease,7,MONDO:0001403,labium majus cancer,kept,Disease.txt,biolink:Disease,11,7,"DOID:11905 ""labium majus cancer""; MEDDRA:10026014 """"; MONDO:0001403 ""labium majus cancer""; NCIT:C7638 ""Malignant Labia Majora Neoplasm""; SNOMEDCT:363446004 """""
Disease.txt,MONDO:0001405,dermatophytosis of groin and perianal area,biolink:Disease,14,MONDO:0001405,dermatophytosis of groin and perianal area,kept,Disease.txt,biolink:Disease,16,14,"DOID:11917 ""tinea cruris""; MEDDRA:10012509 """"; MEDDRA:10018739 """"; MEDDRA:10039187 """"; MEDDRA:10043868 """""
Disease.txt,MONDO:0001406,peripheral nervous system neoplasm,biolink:Disease,11,MONDO:0001406,peripheral nervous system neoplasm,kept,Disease.txt,biolink:Disease,12,11,"DOID:1192 ""peripheral nervous system neoplasm""; EFO:0002431 ""obsolete_tumour of cranial and spinal nerves""; HP:0100007 ""Neoplasm of the peripheral nervous system""; MEDDRA:10051941 """"; MEDDRA:10062069 """""
Disease.txt,MONDO:0001407,tracheal cancer,biolink:Disease,7,MONDO:0001407,tracheal cancer,kept,Disease.txt,biolink:Disease,9,7,"DOID:11920 ""tracheal cancer""; MEDDRA:10026542 """"; MONDO:0001407 ""tracheal cancer""; NCIT:C9346 ""Malignant Tracheal Neoplasm""; SNOMEDCT:363432004 """""
Disease.txt,MONDO:0001409,esophagitis,biolink:Disease,15,MONDO:0001409,esophagitis,kept,Disease.txt,biolink:Disease,18,15,"DOID:11963 ""esophagitis""; HP:0100633 ""Esophagitis""; MEDDRA:10015461 """"; MEDDRA:10015464 """"; MEDDRA:10030216 """""
Disease.txt,MONDO:0001410,postmenopausal atrophic vaginitis,biolink:Disease,12,MONDO:0001410,postmenopausal atrophic vaginitis,kept,Disease.txt,biolink:Disease,15,12,"DOID:11968 ""postmenopausal atrophic vaginitis""; EFO:1001271 ""Atrophic Vaginitis""; MEDDRA:10003690 """"; MEDDRA:10036398 """"; MEDDRA:10039990 """""
Disease.txt,MONDO:0001412,conjunctival concretion,biolink:Disease,6,MONDO:0001412,conjunctival concretion,kept,Disease.txt,biolink:Disease,8,6,"DOID:11988 ""conjunctival concretion""; MEDDRA:10059789 """"; MONDO:0001412 ""conjunctival concretion""; SNOMEDCT:13706005 """"; UMLS:C0155162 ""Conjunctival concretion"""
Disease.txt,MONDO:0001413,ulceroglandular tularemia,biolink:Disease,7,MONDO:0001413,ulceroglandular tularemia,kept,Disease.txt,biolink:Disease,9,7,"DOID:11990 ""ulceroglandular tularemia""; MEDDRA:10045371 """"; MEDDRA:10060428 """"; MONDO:0001413 ""ulceroglandular tularemia""; SNOMEDCT:37722001 """""
Disease.txt,MONDO:0001414,osteopoikilosis,biolink:Disease,9,MONDO:0001414,osteopoikilosis,kept,Disease.txt,biolink:Disease,11,9,"DOID:11991 ""osteopoikilosis""; HP:0010739 ""Osteopoikilosis""; MEDDRA:10031281 """"; MESH:D010023 ""Osteopoikilosis""; MONDO:0001414 ""osteopoikilosis"""
Disease.txt,MONDO:0001415,atrophy of testis,biolink:Disease,11,MONDO:0001415,atrophy of testis,kept,Disease.txt,biolink:Disease,14,11,"DOID:11994 ""atrophy of testis""; HP:0000029 ""Testicular atrophy""; MEDDRA:10003711 """"; MEDDRA:10003720 """"; MEDDRA:10031059 """""
Disease.txt,MONDO:0001416,female reproductive organ cancer,biolink:Disease,9,MONDO:0001416,female reproductive organ cancer,kept,Disease.txt,biolink:Disease,12,9,"DOID:120 ""female reproductive organ cancer""; EFO:1001331 ""obsolete_Genital neoplasm, female""; MEDDRA:10016411 """"; MONDO:0001416 ""female reproductive organ cancer""; NCIT:C4913 ""Malignant Female Reproductive System Neoplasm"""
Disease.txt,MONDO:0001421,frontal lobe neoplasm,biolink:Disease,10,MONDO:0001421,frontal lobe neoplasm,kept,Disease.txt,biolink:Disease,14,10,"DOID:12016 ""frontal lobe neoplasm""; MEDDRA:10025937 """"; MONDO:0001421 ""frontal lobe neoplasm""; NCIT:C194414 ""Malignant Neoplasm of Frontal Lobe""; NCIT:C5572 ""Frontal Lobe Neoplasm"""
Disease.txt,MONDO:0001422,primary aldosteronism,biolink:Disease,10,MONDO:0001422,primary aldosteronism,kept,Disease.txt,biolink:Disease,13,10,"DOID:12028 ""Conn's syndrome""; HP:0011736 ""Primary hyperaldosteronism""; MEDDRA:10010758 """"; MEDDRA:10036692 """"; MONDO:0001422 ""primary aldosteronism"""
Disease.txt,MONDO:0001423,drug-induced mental disorder,biolink:Disease,6,MONDO:0001423,drug-induced mental disorder,kept,Disease.txt,biolink:Disease,7,6,"DOID:1203 ""drug-induced mental disorder""; MEDDRA:10045856 """"; MONDO:0001423 ""drug-induced mental disorder""; UMLS:C0154325 ""Other specified drug-induced mental disorders""; UMLS:C0154330 ""Unspecified drug-induced mental disorder"""
Disease.txt,MONDO:0001427,Dieulafoy lesion,biolink:Disease,6,MONDO:0001427,Dieulafoy lesion,kept,Disease.txt,biolink:Disease,8,6,"DOID:12070 ""Dieulafoy lesion""; MONDO:0001427 ""Dieulafoy lesion""; SNOMEDCT:109558001 """"; UMLS:C0341217 ""Dieulafoy's vascular malformation""; UMLS:C1135229 ""Dieulafoy lesion (hemorrhagic) of stomach and duodenum"""
Disease.txt,MONDO:0001428,pylorospasm,biolink:Disease,8,MONDO:0001428,pylorospasm,kept,Disease.txt,biolink:Disease,9,8,"DOID:12072 ""pylorospasm""; MEDDRA:10037628 """"; MEDDRA:10041401 """"; MONDO:0001428 ""pylorospasm""; NCIT:C220113 ""Pylorospasm"""
Disease.txt,MONDO:0001429,transient arthropathy,biolink:Disease,11,MONDO:0001429,transient arthropathy,kept,Disease.txt,biolink:Disease,12,11,"DOID:12084 ""transient arthropathy""; MEDDRA:10044362 """"; MEDDRA:10044370 """"; MEDDRA:10044372 """"; MONDO:0001429 ""transient arthropathy"""
Disease.txt,MONDO:0001430,deep corneal vascularisation,biolink:Disease,7,MONDO:0001430,deep corneal vascularisation,kept,Disease.txt,biolink:Disease,9,7,"DOID:12087 ""deep corneal vascularisation""; MEDDRA:10012106 """"; MEDDRA:10056196 """"; MONDO:0001430 ""deep corneal vascularisation""; SNOMEDCT:2102007 """""
Disease.txt,MONDO:0001431,toxic or nutritional optic neuropathy,biolink:Disease,11,MONDO:0001431,toxic or nutritional optic neuropathy,kept,Disease.txt,biolink:Disease,13,11,"DOID:1209 ""nutritional optic neuropathy""; HP:0001138 ""Optic neuropathy""; MEDDRA:10029860 """"; MEDDRA:10030947 """"; MEDDRA:10061323 """""
Disease.txt,MONDO:0001434,inflammatory spondylopathy,biolink:Disease,10,MONDO:0001434,inflammatory spondylopathy,kept,Disease.txt,biolink:Disease,12,10,"DOID:12105 ""inflammatory spondylopathy""; MEDDRA:10058338 """"; MESH:D025241 ""Spondylarthritis""; MONDO:0001434 ""inflammatory spondylopathy""; SNOMEDCT:202649003 """""
Disease.txt,MONDO:0001435,bullous retinoschisis,biolink:Disease,6,MONDO:0001435,bullous retinoschisis,kept,Disease.txt,biolink:Disease,7,6,"DOID:12108 ""bullous retinoschisis""; MEDDRA:10006572 """"; MONDO:0001435 ""bullous retinoschisis""; SNOMEDCT:65545003 """"; UMLS:C0344289 ""Bullous retinoschisis"""
Disease.txt,MONDO:0001437,pulmonary alveolar proteinosis,biolink:Disease,11,MONDO:0001437,pulmonary alveolar proteinosis,kept,Disease.txt,biolink:Disease,13,11,"DOID:12120 ""pulmonary alveolar proteinosis""; HP:0006517 ""Intraalveolar phospholipid accumulation""; MEDDRA:10001881 """"; MEDDRA:10037316 """"; MESH:D011649 ""Pulmonary Alveolar Proteinosis"""
Disease.txt,MONDO:0001438,postinflammatory pulmonary fibrosis,biolink:Disease,7,MONDO:0001438,postinflammatory pulmonary fibrosis,kept,Disease.txt,biolink:Disease,9,7,"DOID:12123 ""postinflammatory pulmonary fibrosis""; MEDDRA:10037384 """"; MEDDRA:10057237 """"; MONDO:0001438 ""postinflammatory pulmonary fibrosis""; SNOMEDCT:266368002 """""
Disease.txt,MONDO:0001439,episcleritis periodica fugax,biolink:Disease,12,MONDO:0001439,episcleritis periodica fugax,kept,Disease.txt,biolink:Disease,15,12,"DOID:12124 ""episcleritis periodica fugax""; HP:0100534 ""Episcleritis""; MEDDRA:10015084 """"; MEDDRA:10015085 """"; MEDDRA:10015086 """""
Disease.txt,MONDO:0001440,neurotrophic keratoconjunctivitis,biolink:Disease,6,MONDO:0001440,neurotrophic keratoconjunctivitis,kept,Disease.txt,biolink:Disease,9,6,"DOID:12125 ""neurotrophic keratoconjunctivitis""; MEDDRA:10029353 """"; MONDO:0001440 ""neurotrophic keratoconjunctivitis""; SNOMEDCT:77080005 """"; UMLS:C0155084 ""Neurotrophic keratoconjunctivitis"""
Disease.txt,MONDO:0001441,pica disease,biolink:Disease,9,MONDO:0001441,pica disease,kept,Disease.txt,biolink:Disease,10,9,"DOID:12128 ""pica disease""; HP:0011856 ""Pica""; MEDDRA:10035001 """"; MESH:D010842 ""Pica""; MONDO:0001441 ""pica disease"""
Disease.txt,MONDO:0001442,dysthymic disorder,biolink:Disease,15,MONDO:0001442,dysthymic disorder,kept,Disease.txt,biolink:Disease,17,15,"DOID:12139 ""dysthymic disorder""; EFO:0008623 ""obsolete_dysthymic disorder""; HP:5200273 ""Pathological sadness""; MEDDRA:10013981 """"; MEDDRA:10013982 """""
Disease.txt,MONDO:0001443,tympanosclerosis,biolink:Disease,12,MONDO:0001443,tympanosclerosis,kept,Disease.txt,biolink:Disease,14,12,"DOID:1214 ""tympanosclerosis""; HP:0020123 ""Tympanosclerosis""; MEDDRA:10045218 """"; MEDDRA:10087692 """"; MESH:D000092163 ""Tympanosclerosis"""
Disease.txt,MONDO:0001444,Chagas disease,biolink:Disease,12,MONDO:0001444,Chagas disease,kept,Disease.txt,biolink:Disease,13,12,"DOID:12140 ""Chagas disease""; KEGG.DISEASE:05142 """"; MEDDRA:10001935 """"; MEDDRA:10008384 """"; MEDDRA:10044706 """""
Disease.txt,MONDO:0001446,low compliance bladder,biolink:Disease,6,MONDO:0001446,low compliance bladder,kept,Disease.txt,biolink:Disease,7,6,"DOID:12144 ""low compliance bladder""; MEDDRA:10024894 """"; MONDO:0001446 ""low compliance bladder""; SNOMEDCT:9009001 """"; UMLS:C0489967 ""Low compliance bladder"""
Disease.txt,MONDO:0001447,detrusor sphincter dyssynergia,biolink:Disease,7,MONDO:0001447,detrusor sphincter dyssynergia,kept,Disease.txt,biolink:Disease,8,7,"DOID:12145 ""detrusor sphincter dyssynergia""; HP:0025488 ""Detrusor sphincter dyssynergia""; MEDDRA:10012550 """"; MONDO:0001447 ""detrusor sphincter dyssynergia""; SNOMEDCT:236655005 """""
Disease.txt,MONDO:0001449,lymphocytic choriomeningitis,biolink:Disease,17,MONDO:0001449,lymphocytic choriomeningitis,kept,Disease.txt,biolink:Disease,19,17,"DOID:12155 ""lymphocytic choriomeningitis""; MEDDRA:10008761 """"; MEDDRA:10024047 """"; MEDDRA:10025266 """"; MEDDRA:10025267 """""
Disease.txt,MONDO:0001451,peripheral retinal degeneration,biolink:Disease,9,MONDO:0001451,peripheral retinal degeneration,kept,Disease.txt,biolink:Disease,12,9,"DOID:12161 ""peripheral retinal degeneration""; HP:0007769 ""Peripheral retinal degeneration""; MEDDRA:10034616 """"; MONDO:0001451 ""peripheral retinal degeneration""; NCIT:C34919 ""Peripheral Retinal Degeneration"""
Disease.txt,MONDO:0001452,pseudoretinitis pigmentosa,biolink:Disease,8,MONDO:0001452,pseudoretinitis pigmentosa,kept,Disease.txt,biolink:Disease,10,8,"DOID:12162 ""pseudoretinitis pigmentosa""; MEDDRA:10039873 """"; MONDO:0001452 ""pseudoretinitis pigmentosa""; SNOMEDCT:193396007 """"; SNOMEDCT:35545005 """""
Disease.txt,MONDO:0001453,senile reticular retinal degeneration,biolink:Disease,6,MONDO:0001453,senile reticular retinal degeneration,kept,Disease.txt,biolink:Disease,7,6,"DOID:12163 ""senile reticular retinal degeneration""; MEDDRA:10039988 """"; MONDO:0001453 ""senile reticular retinal degeneration""; SNOMEDCT:54184008 """"; UMLS:C0154857 ""Senile reticular retinal degeneration"""
Disease.txt,MONDO:0001454,Blessig's cysts,biolink:Disease,8,MONDO:0001454,Blessig's cysts,kept,Disease.txt,biolink:Disease,10,8,"DOID:12164 ""Blessig's cysts""; HP:0007667 ""Peripheral cystoid retinal degeneration""; MEDDRA:10027537 """"; MONDO:0001454 ""Blessig's cysts""; SNOMEDCT:37075008 """""
Disease.txt,MONDO:0001455,retinal lattice degeneration,biolink:Disease,8,MONDO:0001455,retinal lattice degeneration,kept,Disease.txt,biolink:Disease,10,8,"DOID:12165 ""retinal lattice degeneration""; HP:0007992 ""Lattice retinal degeneration""; MEDDRA:10024040 """"; MONDO:0001455 ""retinal lattice degeneration""; NCIT:C220015 ""Lattice Retinal Degeneration"""
Disease.txt,MONDO:0001456,cobblestone retinal degeneration,biolink:Disease,7,MONDO:0001456,cobblestone retinal degeneration,kept,Disease.txt,biolink:Disease,9,7,"DOID:12166 ""cobblestone retinal degeneration""; MEDDRA:10034169 """"; MEDDRA:10087238 """"; MONDO:0001456 ""cobblestone retinal degeneration""; SNOMEDCT:69134001 """""
Disease.txt,MONDO:0001457,secondary vitreoretinal degeneration,biolink:Disease,6,MONDO:0001457,secondary vitreoretinal degeneration,kept,Disease.txt,biolink:Disease,9,6,"DOID:12167 ""secondary vitreoretinal degeneration""; MEDDRA:10039891 """"; MONDO:0001457 ""secondary vitreoretinal degeneration""; SNOMEDCT:60676002 """"; UMLS:C0154859 ""Secondary vitreoretinal degeneration"""
Disease.txt,MONDO:0001458,ulnar nerve lesion,biolink:Disease,7,MONDO:0001458,ulnar nerve lesion,kept,Disease.txt,biolink:Disease,10,7,"DOID:12168 ""ulnar nerve lesion""; MEDDRA:10024252 """"; MEDDRA:10045379 """"; MONDO:0001458 ""ulnar nerve lesion""; SNOMEDCT:367475009 """""
Disease.txt,MONDO:0001460,dyshormonogenic goiter,biolink:Disease,7,MONDO:0001460,dyshormonogenic goiter,kept,Disease.txt,biolink:Disease,8,7,"DOID:12175 ""dyshormonogenic goiter""; MEDDRA:10013914 """"; MEDDRA:10013915 """"; MONDO:0001460 ""dyshormonogenic goiter""; SNOMEDCT:190304001 """""
Disease.txt,MONDO:0001461,tinea corporis,biolink:Disease,11,MONDO:0001461,tinea corporis,kept,Disease.txt,biolink:Disease,13,11,"DOID:12179 ""tinea corporis""; MEDDRA:10005913 """"; MEDDRA:10012506 """"; MEDDRA:10012515 """"; MEDDRA:10039185 """""
Disease.txt,MONDO:0001462,descending colon cancer,biolink:Disease,8,MONDO:0001462,descending colon cancer,kept,Disease.txt,biolink:Disease,12,8,"DOID:12190 ""descending colon cancer""; MEDDRA:10007062 """"; MEDDRA:10025874 """"; MONDO:0001462 ""descending colon cancer""; NCIT:C194079 ""Malignant Neoplasm of Descending Colon"""
Disease.txt,MONDO:0001463,splenic flexure cancer,biolink:Disease,8,MONDO:0001463,splenic flexure cancer,kept,Disease.txt,biolink:Disease,12,8,"DOID:12191 ""splenic flexure cancer""; MEDDRA:10007117 """"; MEDDRA:10026475 """"; MONDO:0001463 ""splenic flexure cancer""; NCIT:C194078 ""Malignant Neoplasm of Splenic Flexure"""
Disease.txt,MONDO:0001464,sigmoid colon cancer,biolink:Disease,7,MONDO:0001464,sigmoid colon cancer,kept,Disease.txt,biolink:Disease,11,7,"DOID:12192 ""sigmoid colon cancer""; MEDDRA:10026456 """"; MONDO:0001464 ""sigmoid colon cancer""; NCIT:C213278 ""Malignant Sigmoid Colon Neoplasm""; SNOMEDCT:363410008 """""
Disease.txt,MONDO:0001465,superficial keratitis,biolink:Disease,7,MONDO:0001465,superficial keratitis,kept,Disease.txt,biolink:Disease,9,7,"DOID:12196 ""superficial keratitis""; MEDDRA:10023341 """"; MEDDRA:10042542 """"; MONDO:0001465 ""superficial keratitis""; SNOMEDCT:27019000 """""
Disease.txt,MONDO:0001466,punctate epithelial keratoconjunctivitis,biolink:Disease,13,MONDO:0001466,punctate epithelial keratoconjunctivitis,kept,Disease.txt,biolink:Disease,16,13,"DOID:12197 ""punctate epithelial keratoconjunctivitis""; HP:0011859 ""Punctate keratitis""; MEDDRA:10023338 """"; MEDDRA:10037508 """"; MEDDRA:10053772 """""
Disease.txt,MONDO:0001468,synovial plica syndrome,biolink:Disease,10,MONDO:0001468,synovial plica syndrome,kept,Disease.txt,biolink:Disease,12,10,"DOID:12225 ""Plica syndrome""; MEDDRA:10066850 """"; MEDDRA:10089294 """"; MONDO:0001468 ""synovial plica syndrome""; SNOMEDCT:240171001 """""
Disease.txt,MONDO:0001469,cascade stomach,biolink:Disease,7,MONDO:0001469,cascade stomach,kept,Disease.txt,biolink:Disease,9,7,"DOID:12234 ""cascade stomach""; MEDDRA:10020418 """"; MEDDRA:10075069 """"; MONDO:0001469 ""cascade stomach""; SNOMEDCT:54051005 """""
