target,target_label,target_prefix,subject_count,subject,subject_label
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0050564,autosomal dominant nonsyndromic deafness
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0050565,autosomal recessive nonsyndromic deafness
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0050566,X-linked nonsyndromic deafness
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0060690,autosomal dominant auditory neuropathy 1
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110462,autosomal recessive nonsyndromic deafness 101
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110463,autosomal recessive nonsyndromic deafness 102
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110464,autosomal recessive nonsyndromic deafness 103
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110465,autosomal recessive nonsyndromic deafness 104
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110467,autosomal recessive nonsyndromic deafness 12
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110468,autosomal recessive nonsyndromic deafness 13
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110469,autosomal recessive nonsyndromic deafness 14
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110470,autosomal recessive nonsyndromic deafness 15
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110471,autosomal recessive nonsyndromic deafness 16
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110472,autosomal recessive nonsyndromic deafness 17
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110473,autosomal recessive nonsyndromic deafness 18A
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110474,autosomal recessive nonsyndromic deafness 18B
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110475,autosomal recessive nonsyndromic deafness 1A
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110476,autosomal recessive nonsyndromic deafness 1B
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110477,autosomal recessive nonsyndromic deafness 2
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110478,autosomal recessive nonsyndromic deafness 20
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110479,autosomal recessive nonsyndromic deafness 21
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110480,autosomal recessive nonsyndromic deafness 22
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110481,autosomal recessive nonsyndromic deafness 23
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110482,autosomal recessive nonsyndromic deafness 24
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110483,autosomal recessive nonsyndromic deafness 25
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110484,autosomal recessive nonsyndromic deafness 26
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110485,autosomal recessive nonsyndromic deafness 27
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110486,autosomal recessive nonsyndromic deafness 28
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110487,autosomal recessive nonsyndromic deafness 29
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110488,autosomal recessive nonsyndromic deafness 3
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110489,autosomal recessive nonsyndromic deafness 30
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110490,autosomal recessive nonsyndromic deafness 31
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110491,autosomal recessive nonsyndromic deafness 32
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110492,autosomal recessive nonsyndromic deafness 33
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110493,autosomal recessive nonsyndromic deafness 35
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110494,autosomal recessive nonsyndromic deafness 36
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110495,autosomal recessive nonsyndromic deafness 37
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110496,autosomal recessive nonsyndromic deafness 38
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110497,autosomal recessive nonsyndromic deafness 39
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110498,autosomal recessive nonsyndromic deafness 4
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110499,autosomal recessive nonsyndromic deafness 40
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110500,autosomal recessive nonsyndromic deafness 42
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110501,autosomal recessive nonsyndromic deafness 44
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110502,autosomal recessive nonsyndromic deafness 45
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110503,autosomal recessive nonsyndromic deafness 46
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110504,autosomal recessive nonsyndromic deafness 47
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110505,autosomal recessive nonsyndromic deafness 48
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110506,autosomal recessive nonsyndromic deafness 49
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110507,autosomal recessive nonsyndromic deafness 5
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110508,autosomal recessive nonsyndromic deafness 51
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110509,autosomal recessive nonsyndromic deafness 53
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110510,autosomal recessive nonsyndromic deafness 55
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110511,autosomal recessive nonsyndromic deafness 59
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110512,autosomal recessive nonsyndromic deafness 6
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110513,autosomal recessive nonsyndromic deafness 61
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110514,autosomal recessive nonsyndromic deafness 62
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110515,autosomal recessive nonsyndromic deafness 63
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110516,autosomal recessive nonsyndromic deafness 65
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110517,autosomal recessive nonsyndromic deafness 66
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110518,autosomal recessive nonsyndromic deafness 67
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110519,autosomal recessive nonsyndromic deafness 68
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110520,autosomal recessive nonsyndromic deafness 7
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110521,autosomal recessive nonsyndromic deafness 70
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110522,autosomal recessive nonsyndromic deafness 71
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110523,autosomal recessive nonsyndromic deafness 74
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110524,autosomal recessive nonsyndromic deafness 76
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110525,autosomal recessive nonsyndromic deafness 77
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110526,autosomal recessive nonsyndromic deafness 79
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110527,autosomal recessive nonsyndromic deafness 8
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110528,autosomal recessive nonsyndromic deafness 83
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110529,autosomal recessive nonsyndromic deafness 84A
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110530,autosomal recessive nonsyndromic deafness 84B
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110531,autosomal recessive nonsyndromic deafness 85
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110532,autosomal recessive nonsyndromic deafness 86
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110533,autosomal recessive nonsyndromic deafness 88
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110534,autosomal recessive nonsyndromic deafness 89
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110535,autosomal recessive nonsyndromic deafness 9
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110536,autosomal recessive nonsyndromic deafness 91
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110537,autosomal recessive nonsyndromic deafness 93
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110538,autosomal recessive nonsyndromic deafness 96
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110539,autosomal recessive nonsyndromic deafness 97
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110540,autosomal recessive nonsyndromic deafness 98
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110541,autosomal dominant nonsyndromic deafness 1
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110542,autosomal dominant nonsyndromic deafness 10
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110543,autosomal dominant nonsyndromic deafness 11
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110544,autosomal dominant nonsyndromic deafness 12
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110545,autosomal dominant nonsyndromic deafness 13
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110546,autosomal dominant nonsyndromic deafness 15
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110547,autosomal dominant nonsyndromic deafness 16
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110548,autosomal dominant nonsyndromic deafness 17
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110549,autosomal dominant nonsyndromic deafness 18
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110550,autosomal dominant nonsyndromic deafness 20
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110551,autosomal dominant nonsyndromic deafness 21
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110552,autosomal dominant nonsyndromic deafness 22
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110553,autosomal dominant nonsyndromic deafness 23
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110554,autosomal dominant nonsyndromic deafness 24
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110555,autosomal dominant nonsyndromic deafness 25
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110556,autosomal dominant nonsyndromic deafness 27
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110557,autosomal dominant nonsyndromic deafness 28
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110558,autosomal dominant nonsyndromic deafness 2A
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110559,autosomal dominant nonsyndromic deafness 2B
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110560,autosomal dominant nonsyndromic deafness 30
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110561,autosomal dominant nonsyndromic deafness 31
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110562,autosomal dominant nonsyndromic deafness 33
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110563,autosomal dominant nonsyndromic deafness 36
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110564,autosomal dominant nonsyndromic deafness 3A
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110565,autosomal dominant nonsyndromic deafness 3B
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110566,autosomal dominant nonsyndromic deafness 40
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110567,autosomal dominant nonsyndromic deafness 41
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110568,autosomal dominant nonsyndromic deafness 43
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110569,autosomal dominant nonsyndromic deafness 44
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110570,autosomal dominant nonsyndromic deafness 47
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110571,autosomal dominant nonsyndromic deafness 48
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110572,autosomal dominant nonsyndromic deafness 49
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110573,autosomal dominant nonsyndromic deafness 4A
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110574,autosomal dominant nonsyndromic deafness 4B
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110575,autosomal dominant nonsyndromic deafness 5
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110576,autosomal dominant nonsyndromic deafness 50
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110577,autosomal dominant nonsyndromic deafness 51
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110579,autosomal dominant nonsyndromic deafness 53
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110580,autosomal dominant nonsyndromic deafness 54
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110581,autosomal dominant nonsyndromic deafness 56
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110582,autosomal dominant nonsyndromic deafness 58
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110583,autosomal dominant nonsyndromic deafness 59
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110584,autosomal dominant nonsyndromic deafness 6
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110585,autosomal dominant nonsyndromic deafness 64
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110586,autosomal dominant nonsyndromic deafness 65
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110587,autosomal dominant nonsyndromic deafness 66
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110588,autosomal dominant nonsyndromic deafness 67
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110589,autosomal dominant nonsyndromic deafness 68
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110590,autosomal dominant nonsyndromic deafness 69
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110591,autosomal dominant nonsyndromic deafness 7
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110592,autosomal dominant nonsyndromic deafness 70
ICD10:H90.3,"Sensorineural hearing loss, bilateral",ICD10,134,DOID:0110593,autosomal dominant nonsyndromic deafness 9
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0050572,cone-rod dystrophy
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0050661,vitelliform macular dystrophy
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0060745,Doyne honeycomb retinal dystrophy
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0060746,basal laminar drusen
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0060863,patterned macular dystrophy
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0080350,retinitis pigmentosa 77
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110005,Leber congenital amaurosis 9
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110016,Leber congenital amaurosis 2
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110078,Leber congenital amaurosis 1
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110079,Leber congenital amaurosis 8
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110080,Leber congenital amaurosis 12
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110118,Leber congenital amaurosis 16
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110188,Leber congenital amaurosis 14
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110189,Leber congenital amaurosis 15
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110215,Leber congenital amaurosis 5
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110216,Leber congenital amaurosis 11
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110217,Leber congenital amaurosis 17
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110291,Leber congenital amaurosis 10
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110329,Leber congenital amaurosis 6
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110330,Leber congenital amaurosis 13
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110331,Leber congenital amaurosis 3
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110332,Leber congenital amaurosis 4
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110333,Leber congenital amaurosis 7
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110352,retinitis pigmentosa 59
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110353,retinitis pigmentosa 20
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110354,retinitis pigmentosa 19
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110355,retinitis pigmentosa 32
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110356,retinitis pigmentosa 18
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110357,retinitis pigmentosa 35
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110358,retinitis pigmentosa 12
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110359,retinitis pigmentosa 67
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110360,retinitis pigmentosa 39
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110361,retinitis pigmentosa 75
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110362,retinitis pigmentosa 58
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110363,retinitis pigmentosa 71
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110364,retinitis pigmentosa 54
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110365,retinitis pigmentosa 28
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110366,retinitis pigmentosa 33
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110367,retinitis pigmentosa 38
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110368,retinitis pigmentosa 26
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110369,retinitis pigmentosa 47
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110370,retinitis pigmentosa 55
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110371,retinitis pigmentosa 56
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110372,retinitis pigmentosa 4
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110373,retinitis pigmentosa 61
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110374,retinitis pigmentosa 68
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110375,retinitis pigmentosa 40
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110376,retinitis pigmentosa 41
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110377,retinitis pigmentosa 49
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110378,retinitis pigmentosa 29
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110379,retinitis pigmentosa 43
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110380,retinitis pigmentosa 62
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110381,retinitis pigmentosa 14
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110382,retinitis pigmentosa 48
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110383,retinitis pigmentosa 7
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110384,retinitis pigmentosa 25
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110385,retinitis pigmentosa 63
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110386,retinitis pigmentosa 42
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110387,retinitis pigmentosa 9
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110388,retinitis pigmentosa 10
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110389,retinitis pigmentosa 73
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110390,retinitis pigmentosa 1
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110391,retinitis pigmentosa 31
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110392,retinitis pigmentosa 70
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110393,retinitis pigmentosa 66
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110394,retinitis pigmentosa 44
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110395,retinitis pigmentosa 72
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110396,retinitis pigmentosa 50
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110397,retinitis pigmentosa 27
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110398,retinitis pigmentosa 51
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110399,retinitis pigmentosa 37
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110400,retinitis pigmentosa 22
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110401,retinitis pigmentosa 74
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110402,retinitis pigmentosa 45
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110403,retinitis pigmentosa 13
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110404,retinitis pigmentosa 17
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110405,retinitis pigmentosa 36
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110406,retinitis pigmentosa 30
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110407,retinitis pigmentosa 57
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110408,retinitis pigmentosa 11
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110409,retinitis pigmentosa 46
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110410,retinitis pigmentosa 69
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110411,retinitis pigmentosa 60
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110412,retinitis pigmentosa 23
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110413,retinitis pigmentosa 6
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110414,retinitis pigmentosa 3
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110415,retinitis pigmentosa 2
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110416,retinitis pigmentosa 24
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110417,retinitis pigmentosa 34
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110418,retinitis pigmentosa Y-linked
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110419,retinitis pigmentosa with or without situs inversus
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110420,dominant pericentral pigmentary retinopathy
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110421,late-adult onset retinitis pigmentosa
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110422,autosomal recessive pericentral pigmentary retinopathy
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110830,Usher syndrome type 1C
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110831,Usher syndrome type 1D
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110832,Usher syndrome type 1F
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110833,Usher syndrome type 1E
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110834,Usher syndrome type 1G
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110835,Usher syndrome type 1H
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110837,Usher syndrome type 1K
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110838,Usher syndrome type 2A
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110839,Usher syndrome type 2C
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110840,Usher syndrome type 2D
ICD10:H35.5,Hereditary retinal dystrophy,ICD10,107,DOID:0110841,Usher syndrome type 3A
