semantic_type	subject	subject_label	predicate	object	object_label	asserted_by	status
anatomy	UBERON:0004251	hindlimb zeugopod bone	xref	EMAPA:35519	lower leg bone	UBERON	made_real
anatomy	UBERON:0004252	hindlimb stylopod muscle	xref	EMAPA:19144	upper leg muscle	UBERON	made_real
anatomy	UBERON:0004253	skin muscle	xref	EMAPA:18187	integumental system muscle	UBERON	made_real
anatomy	UBERON:0004253	skin muscle	xref	EMAPA:35776	skin muscle	UBERON	made_real
anatomy	UBERON:0004254	forelimb zeugopod muscle	xref	EMAPA:32622	forearm muscle	UBERON	made_real
anatomy	UBERON:0004255	forelimb stylopod muscle	xref	EMAPA:19107	upper arm muscle	UBERON	made_real
anatomy	UBERON:0004256	hindlimb zeugopod muscle	xref	EMAPA:19318	lower leg muscle	UBERON	made_real
anatomy	UBERON:0004257	upper leg blood vessel	xref	EMAPA:37299	upper leg blood vessel	UBERON	made_real
anatomy	UBERON:0004258	back blood vessel	xref	EMAPA:37243	back blood vessel	UBERON	made_real
anatomy	UBERON:0004259	lower arm blood vessel	xref	EMAPA:37295	forearm blood vessel	UBERON	made_real
anatomy	UBERON:0004260	upper arm blood vessel	xref	EMAPA:37294	upper arm blood vessel	UBERON	made_real
anatomy	UBERON:0004261	lower leg blood vessel	xref	EMAPA:37300	lower leg blood vessel	UBERON	made_real
anatomy	UBERON:0004262	upper leg skin	xref	EMAPA:18159	upper leg skin	UBERON	made_real
anatomy	UBERON:0004263	upper arm skin	xref	EMAPA:18062	upper arm skin	UBERON	made_real
anatomy	UBERON:0004264	lower leg skin	xref	EMAPA:18156	lower leg skin	UBERON	made_real
anatomy	UBERON:0004265	outflow tract myocardium	xref	EMAPA:35623	outflow tract cardiac muscle	UBERON	made_real
anatomy	UBERON:0004266	upper leg connective tissue	xref	EMAPA:37325	upper leg connective tissue	UBERON	made_real
anatomy	UBERON:0004267	back connective tissue	xref	EMAPA:37256	back connective tissue	UBERON	made_real
anatomy	UBERON:0004268	lower arm connective tissue	xref	EMAPA:37319	forearm connective tissue	UBERON	made_real
anatomy	UBERON:0004269	upper arm connective tissue	xref	EMAPA:37317	upper arm connective tissue	UBERON	made_real
anatomy	UBERON:0004270	lower leg connective tissue	xref	EMAPA:37327	lower leg connective tissue	UBERON	made_real
anatomy	UBERON:0004271	outflow tract pericardium	xref	EMAPA:37707	outflow tract pericardium	UBERON	made_real
anatomy	UBERON:0004273	cartilaginous joint suture	xref	EMAPA:37463	cartilaginous joint suture	UBERON	made_real
anatomy	UBERON:0004275	third ventricle choroid plexus epithelium	xref	EMAPA:37055	3rd ventricle choroid plexus epitheilum	UBERON	made_real
anatomy	UBERON:0004277	eye muscle	xref	EMAPA:35335	eye muscle	UBERON	made_real
anatomy	UBERON:0004288	skeleton	xref	EMAPA:17213	skeleton	UBERON	made_real
anatomy	UBERON:0004290	dermomyotome	xref	EMAPA:31109	dermomyotome	UBERON	made_real
anatomy	UBERON:0004292	cardiac skeleton	xref	EMAPA:36645	cardiac fibrous skeleton	UBERON	made_real
anatomy	UBERON:0004293	parasympathetic nerve	xref	EMAPA:17271	parasympathetic nerve	UBERON	made_real
anatomy	UBERON:0004295	sympathetic nerve trunk	xref	EMAPA:35845	sympathetic nerve trunk	UBERON	made_real
anatomy	UBERON:0004296	respiratory system lymphatic vessel smooth muscle	xref	EMAPA:37582	respiratory system lymphatic vessel smooth muscle	UBERON	made_real
anatomy	UBERON:0004297	respiratory system blood vessel smooth muscle	xref	EMAPA:37573	respiratory system blood vessel smooth muscle	UBERON	made_real
anatomy	UBERON:0004300	distal phalanx	xref	EMAPA:35287	distal phalanx	UBERON	made_real
anatomy	UBERON:0004301	middle phalanx	xref	EMAPA:35572	middle phalanx	UBERON	made_real
anatomy	UBERON:0004302	proximal phalanx	xref	EMAPA:35716	proximal phalanx	UBERON	made_real
anatomy	UBERON:0004339	vault of skull	xref	EMAPA:18016	vault of skull	UBERON	made_real
anatomy	UBERON:0004340	allantois	xref	EMAPA:16107	allantois	UBERON	made_real
anatomy	UBERON:0004341	primitive streak	xref	EMAPA:16072	primitive streak	UBERON	made_real
anatomy	UBERON:0004344	cardinal vein	xref	EMAPA:16354	cardinal vein	UBERON	made_real
anatomy	UBERON:0004345	trophectoderm	xref	EMAPA:16046	trophectoderm	UBERON	made_real
anatomy	UBERON:0004347	limb bud	xref	EMAPA:35944	limb bud	UBERON	made_real
anatomy	UBERON:0004348	optic eminence	xref	EMAPA:16322	optic eminence	UBERON	made_real
anatomy	UBERON:0004353	female inguinal canal	xref	EMAPA:19171	female inguinal canal	UBERON	made_real
anatomy	UBERON:0004354	male inguinal canal	xref	EMAPA:26913	male inguinal canal	UBERON	made_real
anatomy	UBERON:0004356	apical ectodermal ridge	xref	EMAPA:32744	apical ectodermal ridge	UBERON	made_real
anatomy	UBERON:0004358	caput epididymis	xref	EMAPA:19291	caput epididymis	UBERON	made_real
anatomy	UBERON:0004359	corpus epididymis	xref	EMAPA:19293	corpus epididymis	UBERON	made_real
anatomy	UBERON:0004360	cauda epididymis	xref	EMAPA:19292	cauda epididymis	UBERON	made_real
anatomy	UBERON:0004362	pharyngeal arch 1	xref	EMAPA:16118	1st branchial arch	UBERON	made_real
anatomy	UBERON:0004363	pharyngeal arch artery	xref	EMAPA:16684	branchial arch artery	UBERON	made_real
anatomy	UBERON:0004364	ectoplacental cone	xref	EMAPA:16059	ectoplacental cone	UBERON	made_real
anatomy	UBERON:0004365	vitelline blood vessel	xref	EMAPA:36494	vitelline blood vessel	UBERON	made_real
anatomy	UBERON:0004366	extraembryonic ectoderm	xref	EMAPA:16065	extraembryonic ectoderm	UBERON	made_real
anatomy	UBERON:0004367	Descemet's membrane	xref	EMAPA:18804	Descemet's membrane	UBERON	made_real
anatomy	UBERON:0004368	Reichert's cartilage	xref	EMAPA:17622	hyoid cartilage condensation	UBERON	made_real
anatomy	UBERON:0004369	Reichert's membrane	xref	EMAPA:16057	Reichert's membrane	UBERON	made_real
anatomy	UBERON:0004381	skeleton of limb	xref	EMAPA:32702	limb skeleton	UBERON	made_real
anatomy	UBERON:0004383	epiphysis of tibia	xref	EMAPA:37771	tibia epiphysis	UBERON	made_real
anatomy	UBERON:0004384	epiphysis of femur	xref	EMAPA:37539	femur epiphysis	UBERON	made_real
anatomy	UBERON:0004449	cerebral artery	xref	EMAPA:18613	cerebral artery	UBERON	made_real
anatomy	UBERON:0004450	gastric vein	xref	EMAPA:37146	gastric vein	UBERON	made_real
anatomy	UBERON:0004451	trunk or cervical vertebra	xref	EMAPA:37722	presacral vertebra	UBERON	made_real
anatomy	UBERON:0004452	carpal region	xref	EMAPA:19122	carpus	UBERON	made_real
anatomy	UBERON:0004452	carpal region	xref	EMAPA:32784	wrist	UBERON	made_real
anatomy	UBERON:0004453	metacarpus region	xref	EMAPA:32654	metacarpus	UBERON	made_real
anatomy	UBERON:0004454	tarsal region	xref	EMAPA:32783	ankle	UBERON	made_real
anatomy	UBERON:0004461	skeletal musculature of head	xref	EMAPA:18171	cranial musculature	UBERON	made_real
anatomy	UBERON:0004462	musculature of body wall	xref	EMAPA:37853	body wall musculature	UBERON	made_real
anatomy	UBERON:0004464	musculature of thorax	xref	EMAPA:37260	thoracic segment muscle	UBERON	made_real
anatomy	UBERON:0004465	musculature of neck	xref	EMAPA:36050	neck muscle	UBERON	made_real
anatomy	UBERON:0004470	musculature of pelvic girdle	xref	EMAPA:18184	pelvic girdle musculature	UBERON	made_real
anatomy	UBERON:0004471	musculature of pectoral girdle	xref	EMAPA:37857	pectoral girdle musculature	UBERON	made_real
anatomy	UBERON:0004480	musculature of limb	xref	EMAPA:32700	limb musculature	UBERON	made_real
anatomy	UBERON:0004533	left testis	xref	EMAPA:37370	left testis	UBERON	made_real
anatomy	UBERON:0004534	right testis	xref	EMAPA:37371	right testis	UBERON	made_real
anatomy	UBERON:0004535	cardiovascular system	xref	EMAPA:16104	cardiovascular system	UBERON	made_real
anatomy	UBERON:0004538	left kidney	xref	EMAPA:36589	left kidney	UBERON	made_real
anatomy	UBERON:0004539	right kidney	xref	EMAPA:36590	right kidney	UBERON	made_real
anatomy	UBERON:0004540	proper plantar digital artery	xref	EMAPA:37219	proper plantar digital artery	UBERON	made_real
anatomy	UBERON:0004544	epididymis epithelium	xref	EMAPA:30445	epithelium of epididymis	UBERON	made_real
anatomy	UBERON:0004545	external capsule of telencephalon	xref	EMAPA:35331	external capsule	UBERON	made_real
anatomy	UBERON:0004546	cribriform plate	xref	EMAPA:19201	ethmoid bone cribriform plate	UBERON	made_real
anatomy	UBERON:0004547	decidua capsularis	xref	EMAPA:35271	decidua capsularis	UBERON	made_real
anatomy	UBERON:0004548	left eye	xref	EMAPA:37362	left eye	UBERON	made_real
anatomy	UBERON:0004549	right eye	xref	EMAPA:37363	right eye	UBERON	made_real
anatomy	UBERON:0004550	gastroesophageal sphincter	xref	EMAPA:18267	gastro-esophageal junction	UBERON	made_real
anatomy	UBERON:0004552	digital artery	xref	EMAPA:37076	digital artery	UBERON	made_real
anatomy	UBERON:0004553	forelimb digital artery	xref	EMAPA:37210	forelimb digital artery	UBERON	made_real
anatomy	UBERON:0004554	hindlimb digital artery	xref	EMAPA:37214	hindlimb proper dorsal digital artery	UBERON	made_real
anatomy	UBERON:0004561	proper palmar digital vein	xref	EMAPA:37229	proper palmar vein	UBERON	made_real
anatomy	UBERON:0004562	digital vein	xref	EMAPA:37141	digital vein	UBERON	made_real
anatomy	UBERON:0004563	forelimb digital vein	xref	EMAPA:37223	forelimb digital vein	UBERON	made_real
anatomy	UBERON:0004564	hindlimb digital vein	xref	EMAPA:37224	hindlimb digital vein	UBERON	made_real
anatomy	UBERON:0004572	arterial system	xref	EMAPA:16201	arterial system	UBERON	made_real
anatomy	UBERON:0004572	arterial system	xref	EMAPA:16371	extraembryonic arterial system	UBERON	made_real
anatomy	UBERON:0004573	systemic artery	xref	EMAPA:37126	systemic artery	UBERON	made_real
anatomy	UBERON:0004582	venous system	xref	EMAPA:16240	venous system	UBERON	made_real
anatomy	UBERON:0004601	rib 1	xref	EMAPA:19529	T1 rib	UBERON	made_real
anatomy	UBERON:0004602	rib 2	xref	EMAPA:19530	T2 rib	UBERON	made_real
anatomy	UBERON:0004603	rib 3	xref	EMAPA:19531	T3 rib	UBERON	made_real
anatomy	UBERON:0004604	rib 4	xref	EMAPA:19532	T4 rib	UBERON	made_real
anatomy	UBERON:0004605	rib 5	xref	EMAPA:19533	T5 rib	UBERON	made_real
anatomy	UBERON:0004606	rib 6	xref	EMAPA:19534	T6 rib	UBERON	made_real
anatomy	UBERON:0004607	rib 7	xref	EMAPA:19535	T7 rib	UBERON	made_real
anatomy	UBERON:0004608	rib 9	xref	EMAPA:19537	T9 rib	UBERON	made_real
anatomy	UBERON:0004609	rib 10	xref	EMAPA:19538	T10 rib	UBERON	made_real
anatomy	UBERON:0004610	rib 11	xref	EMAPA:19539	T11 rib	UBERON	made_real
anatomy	UBERON:0004611	rib 12	xref	EMAPA:19540	T12 rib	UBERON	made_real
anatomy	UBERON:0004612	mammalian cervical vertebra 3	xref	EMAPA:19433	C3 vertebra	UBERON	made_real
anatomy	UBERON:0004613	mammalian cervical vertebra 4	xref	EMAPA:19434	C4 vertebra	UBERON	made_real
anatomy	UBERON:0004614	mammalian cervical vertebra 5	xref	EMAPA:19435	C5 vertebra	UBERON	made_real
anatomy	UBERON:0004615	mammalian cervical vertebra 6	xref	EMAPA:19466	C6 vertebra	UBERON	made_real
anatomy	UBERON:0004616	mammalian cervical vertebra 7	xref	EMAPA:19467	C7 vertebra	UBERON	made_real
anatomy	UBERON:0004617	lumbar vertebra 1	xref	EMAPA:19472	L1 vertebra	UBERON	made_real
anatomy	UBERON:0004618	lumbar vertebra 2	xref	EMAPA:19570	L2 vertebra	UBERON	made_real
anatomy	UBERON:0004619	lumbar vertebra 3	xref	EMAPA:19571	L3 vertebra	UBERON	made_real
anatomy	UBERON:0004620	lumbar vertebra 4	xref	EMAPA:19572	L4 vertebra	UBERON	made_real
anatomy	UBERON:0004621	lumbar vertebra 5	xref	EMAPA:19573	L5 vertebra	UBERON	made_real
anatomy	UBERON:0004622	sacral vertebra 1	xref	EMAPA:19588	S1 vertebra	UBERON	made_real
anatomy	UBERON:0004623	sacral vertebra 2	xref	EMAPA:19589	S2 vertebra	UBERON	made_real
anatomy	UBERON:0004624	sacral vertebra 3	xref	EMAPA:19590	S3 vertebra	UBERON	made_real
anatomy	UBERON:0004625	sacral vertebra 4	xref	EMAPA:19591	S4 vertebra	UBERON	made_real
anatomy	UBERON:0004626	thoracic vertebra 1	xref	EMAPA:19542	T1 vertebra	UBERON	made_real
anatomy	UBERON:0004627	thoracic vertebra 2	xref	EMAPA:19543	T2 vertebra	UBERON	made_real
anatomy	UBERON:0004628	thoracic vertebra 3	xref	EMAPA:19544	T3 vertebra	UBERON	made_real
anatomy	UBERON:0004629	thoracic vertebra 4	xref	EMAPA:19545	T4 vertebra	UBERON	made_real
anatomy	UBERON:0004630	thoracic vertebra 5	xref	EMAPA:19546	T5 vertebra	UBERON	made_real
anatomy	UBERON:0004631	thoracic vertebra 6	xref	EMAPA:19547	T6 vertebra	UBERON	made_real
anatomy	UBERON:0004632	thoracic vertebra 7	xref	EMAPA:19548	T7 vertebra	UBERON	made_real
anatomy	UBERON:0004633	thoracic vertebra 9	xref	EMAPA:19550	T9 vertebra	UBERON	made_real
anatomy	UBERON:0004634	thoracic vertebra 10	xref	EMAPA:19551	T10 vertebra	UBERON	made_real
anatomy	UBERON:0004635	thoracic vertebra 11	xref	EMAPA:19552	T11 vertebra	UBERON	made_real
anatomy	UBERON:0004636	thoracic vertebra 12	xref	EMAPA:19553	T12 vertebra	UBERON	made_real
anatomy	UBERON:0004637	otic capsule	xref	EMAPA:17596	otic capsule	UBERON	made_real
anatomy	UBERON:0004638	blood vessel endothelium	xref	EMAPA:35176	blood vessel endothelium	UBERON	made_real
anatomy	UBERON:0004639	renal afferent arteriole	xref	EMAPA:28230	afferent arteriole of maturing renal corpuscle	UBERON	made_real
anatomy	UBERON:0004639	renal afferent arteriole	xref	EMAPA:28266	afferent arteriole of mature renal corpuscle	UBERON	made_real
anatomy	UBERON:0004640	renal efferent arteriole	xref	EMAPA:28233	efferent arteriole of maturing renal corpuscle	UBERON	made_real
anatomy	UBERON:0004640	renal efferent arteriole	xref	EMAPA:28275	efferent arteriole of mature renal corpuscle	UBERON	made_real
anatomy	UBERON:0004641	spleen capsule	xref	EMAPA:35802	spleen capsule	UBERON	made_real
anatomy	UBERON:0004642	third ventricle ependyma	xref	EMAPA:35100	3rd ventricle ependyma	UBERON	made_real
anatomy	UBERON:0004643	lateral ventricle ependyma	xref	EMAPA:35488	lateral ventricle ependyma	UBERON	made_real
anatomy	UBERON:0004644	fourth ventricle ependyma	xref	EMAPA:35355	4th ventricle ependyma	UBERON	made_real
anatomy	UBERON:0004645	urinary bladder urothelium	xref	EMAPA:28601	urothelium of bladder	UBERON	made_real
anatomy	UBERON:0004646	infraorbital artery	xref	EMAPA:37090	infraorbital artery	UBERON	made_real
anatomy	UBERON:0004647	liver lobule	xref	EMAPA:35499	liver lobule	UBERON	made_real
anatomy	UBERON:0004648	esophagus muscularis mucosa	xref	EMAPA:26989	esophagus muscularis mucosa	UBERON	made_real
anatomy	UBERON:0004651	scapula spine	xref	EMAPA:25123	scapula spine	UBERON	made_real
anatomy	UBERON:0004652	humerus diaphysis	xref	EMAPA:25051	humerus shaft	UBERON	made_real
anatomy	UBERON:0004654	temporal process of zygomatic bone	xref	EMAPA:37807	zygomatic bone temporal process	UBERON	made_real
anatomy	UBERON:0004655	zygomatic process of temporal bone	xref	EMAPA:19015	zygomatic process	UBERON	made_real
anatomy	UBERON:0004657	mandible condylar process	xref	EMAPA:36572	mandible condylar process	UBERON	made_real
anatomy	UBERON:0004663	aorta wall	xref	EMAPA:35139	aorta wall	UBERON	made_real
anatomy	UBERON:0004664	aorta tunica adventitia	xref	EMAPA:35136	aorta tunica adventitia	UBERON	made_real
anatomy	UBERON:0004665	muscular coat of seminal vesicle	xref	EMAPA:29773	muscle of seminal vesicle	UBERON	made_real
anatomy	UBERON:0004666	interventricular septum membranous part	xref	EMAPA:18246	interventricular septum membranous part	UBERON	made_real
anatomy	UBERON:0004667	interventricular septum muscular part	xref	EMAPA:18247	interventricular septum muscular part	UBERON	made_real
anatomy	UBERON:0004670	ependyma	xref	EMAPA:37865	ependyma	UBERON	made_real
anatomy	UBERON:0004672	posterior horn lateral ventricle	xref	EMAPA:17772	posterior horn of lateral ventricle	UBERON	made_real
anatomy	UBERON:0004677	spinal cord gray commissure	xref	EMAPA:37747	spinal cord central gray	UBERON	made_real
anatomy	UBERON:0004679	dentate gyrus molecular layer	xref	EMAPA:35279	dentate gyrus molecular layer	UBERON	made_real
anatomy	UBERON:0004681	vestibular system	xref	EMAPA:37986	vestibular system	UBERON	made_real
anatomy	UBERON:0004684	raphe nuclei	xref	EMAPA:35721	raphe nucleus	UBERON	made_real
anatomy	UBERON:0004686	gastro-splenic ligament	xref	EMAPA:18285	gastro-splenic ligament	UBERON	made_real
anatomy	UBERON:0004687	lieno-renal ligament	xref	EMAPA:18286	lieno-renal ligament	UBERON	made_real
anatomy	UBERON:0004688	costo-cervical trunk	xref	EMAPA:37496	costo-cervical trunk	UBERON	made_real
anatomy	UBERON:0004689	naso-frontal vein	xref	EMAPA:37227	naso-frontal vein	UBERON	made_real
anatomy	UBERON:0004690	pancreaticoduodenal vein	xref	EMAPA:37177	pancreatico-duodenal vein	UBERON	made_real
anatomy	UBERON:0004691	bulbourethral gland secretion	xref	EMAPA:36544	bulbourethral gland secretion	UBERON	made_real
anatomy	UBERON:0004692	external naris epithelium	xref	EMAPA:18596	external naris epithelium	UBERON	made_real
anatomy	UBERON:0004693	Peyer's patch epithelium	xref	EMAPA:36506	Peyer's patch epithelium	UBERON	made_real
anatomy	UBERON:0004695	arterial system smooth muscle	xref	EMAPA:36503	arterial system smooth muscle	UBERON	made_real
anatomy	UBERON:0004696	venous system smooth muscle	xref	EMAPA:36613	venous system smooth muscle	UBERON	made_real
anatomy	UBERON:0004697	Peyer's patch germinal center	xref	EMAPA:35684	Peyer's patch germinal center	UBERON	made_real
anatomy	UBERON:0004698	vena cava endothelium	xref	EMAPA:37800	vena cava endothelium	UBERON	made_real
anatomy	UBERON:0004700	arterial system endothelium	xref	EMAPA:35145	arterial system endothelium	UBERON	made_real
anatomy	UBERON:0004701	venous system endothelium	xref	EMAPA:35907	venous system endothelium	UBERON	made_real
anatomy	UBERON:0004702	respiratory system blood vessel endothelium	xref	EMAPA:35732	respiratory system blood vessel endothelium	UBERON	made_real
anatomy	UBERON:0004703	dorsal thalamus	xref	EMAPA:35295	dorsal thalamus	UBERON	made_real
anatomy	UBERON:0004706	bulbus cordis	xref	EMAPA:16333	bulbus cordis	UBERON	made_real
anatomy	UBERON:0004711	jugular vein	xref	EMAPA:18638	jugular vein	UBERON	made_real
anatomy	UBERON:0004713	corpus cavernosum penis	xref	EMAPA:29850	corpus cavernosum of penile body	UBERON	made_real
anatomy	UBERON:0004715	annulus fibrosus disci intervertebralis	xref	EMAPA:32670	annulus fibrosus	UBERON	made_real
anatomy	UBERON:0004716	conceptus	xref	EMAPA:36040	conceptus	UBERON	made_real
anatomy	UBERON:0004719	kidney arcuate vein	xref	EMAPA:28221	arcuate vein	UBERON	made_real
anatomy	UBERON:0004720	cerebellar vermis	xref	EMAPA:35214	cerebellum vermis	UBERON	made_real
anatomy	UBERON:0004721	crista ampullaris	xref	EMAPA:32791	crista ampullaris	UBERON	made_real
anatomy	UBERON:0004722	deep cervical lymph node	xref	EMAPA:37510	deep cervical lymph node	UBERON	made_real
anatomy	UBERON:0004723	interlobular artery	xref	EMAPA:28212	interlobular artery	UBERON	made_real
anatomy	UBERON:0004724	medial palpebral ligament	xref	EMAPA:37608	medial palpebral ligament	UBERON	made_real
anatomy	UBERON:0004725	piriform cortex	xref	EMAPA:32767	piriform cortex	UBERON	made_real
anatomy	UBERON:0004726	vasa recta	xref	EMAPA:30043	renal medullary capillary	UBERON	made_real
anatomy	UBERON:0004727	cochlear nerve	xref	EMAPA:17802	vestibulocochlear nerve cochlear component	UBERON	made_real
anatomy	UBERON:0004747	supraoccipital bone	xref	EMAPA:36618	supraoccipital bone	UBERON	made_real
anatomy	UBERON:0004754	foramen ovale of heart	xref	EMAPA:18244	foramen ovale of interatrial septum	UBERON	made_real
anatomy	UBERON:0004755	skeletal tissue	xref	EMAPA:37744	skeletal tissue	UBERON	made_real
anatomy	UBERON:0004760	gland of anal canal	xref	EMAPA:27221	anal canal caudal part gland	UBERON	made_real
anatomy	UBERON:0004760	gland of anal canal	xref	EMAPA:27233	anal canal rostral part gland	UBERON	made_real
anatomy	UBERON:0004760	gland of anal canal	xref	EMAPA:27543	anal canal gland	UBERON	made_real
anatomy	UBERON:0004763	endochondral bone tissue	xref	EMAPA:35304	endochondral bone	UBERON	made_real
anatomy	UBERON:0004769	diaphysis	xref	EMAPA:35504	long bone diaphysis	UBERON	made_real
anatomy	UBERON:0004770	articular system	xref	EMAPA:35150	articular system	UBERON	made_real
anatomy	UBERON:0004771	posterior nasal aperture	xref	EMAPA:17849	posterior naris	UBERON	made_real
anatomy	UBERON:0004773	superior eyelid tarsus	xref	EMAPA:37607	superior eyelid tarsus	UBERON	made_real
anatomy	UBERON:0004774	inferior eyelid tarsus	xref	EMAPA:37606	inferior eyelid tarsus	UBERON	made_real
anatomy	UBERON:0004775	outer renal medulla vasa recta	xref	EMAPA:36560	outer renal medulla vasa recta	UBERON	made_real
anatomy	UBERON:0004776	inner renal medulla vasa recta	xref	EMAPA:36559	inner renal medulla vasa recta	UBERON	made_real
anatomy	UBERON:0004777	respiratory system submucosa	xref	EMAPA:37578	respiratory system submucosa	UBERON	made_real
anatomy	UBERON:0004778	larynx submucosa	xref	EMAPA:35474	larynx submucosa	UBERON	made_real
anatomy	UBERON:0004779	respiratory system lamina propria	xref	EMAPA:37576	respiratory system lamina propria	UBERON	made_real
anatomy	UBERON:0004781	gallbladder lamina propria	xref	EMAPA:35371	gallbladder lamina propria	UBERON	made_real
anatomy	UBERON:0004782	gastrointestinal system serosa	xref	EMAPA:37592	alimentary system serosa	UBERON	made_real
anatomy	UBERON:0004783	gallbladder serosa	xref	EMAPA:35372	gallbladder serosa	UBERON	made_real
anatomy	UBERON:0004785	respiratory system mucosa	xref	EMAPA:37577	respiratory system mucosa	UBERON	made_real
anatomy	UBERON:0004786	gastrointestinal system mucosa	xref	EMAPA:36591	alimentary system mucosa	UBERON	made_real
anatomy	UBERON:0004787	urethra urothelium	xref	EMAPA:35896	urethra epithelium	UBERON	made_real
anatomy	UBERON:0004788	kidney pelvis urothelium	xref	EMAPA:28077	pelvic urothelial lining	UBERON	made_real
anatomy	UBERON:0004789	larynx mucous gland	xref	EMAPA:37631	larynx mucous gland	UBERON	made_real
anatomy	UBERON:0004790	skin mucous gland	xref	EMAPA:35775	skin mucous gland	UBERON	made_real
anatomy	UBERON:0004796	prostate gland secretion	xref	EMAPA:36545	prostate gland secretion	UBERON	made_real
anatomy	UBERON:0004797	blood vessel layer	xref	EMAPA:36296	blood vessel layer	UBERON	made_real
anatomy	UBERON:0004798	respiratory system basal lamina	xref	EMAPA:37571	respiratory system basal lamina	UBERON	made_real
anatomy	UBERON:0004799	trachea basal lamina	xref	EMAPA:37553	trachea basal lamina	UBERON	made_real
anatomy	UBERON:0004800	bronchus basal lamina	xref	EMAPA:37810	bronchus basal lamina	UBERON	made_real
anatomy	UBERON:0004801	cervix epithelium	xref	EMAPA:29929	epithelial layer of cervix uteri	UBERON	made_real
anatomy	UBERON:0004802	respiratory tract epithelium	xref	EMAPA:32827	respiratory tract epithelium	UBERON	made_real
anatomy	UBERON:0004803	penis epithelium	xref	EMAPA:35674	penis epithelium	UBERON	made_real
anatomy	UBERON:0004804	oviduct epithelium	xref	EMAPA:29043	epithelial layer of oviduct	UBERON	made_real
anatomy	UBERON:0004805	seminal vesicle epithelium	xref	EMAPA:29771	epithelium of seminal vesicle	UBERON	made_real
anatomy	UBERON:0004806	vas deferens epithelium	xref	EMAPA:29274	epithelium of ductus deferens	UBERON	made_real
anatomy	UBERON:0004807	respiratory system epithelium	xref	EMAPA:32826	respiratory system epithelium	UBERON	made_real
anatomy	UBERON:0004808	gastrointestinal system epithelium	xref	EMAPA:32683	alimentary system epithelium	UBERON	made_real
anatomy	UBERON:0004809	salivary gland epithelium	xref	EMAPA:32816	salivary gland epithelium	UBERON	made_real
anatomy	UBERON:0004810	nephron tubule epithelium	xref	EMAPA:36524	renal tubule epithelium	UBERON	made_real
anatomy	UBERON:0004811	endometrium epithelium	xref	EMAPA:35307	endometrium epithelium	UBERON	made_real
anatomy	UBERON:0004812	male prepuce epithelium	xref	EMAPA:30655	male prepuce skin	UBERON	made_real
anatomy	UBERON:0004813	seminiferous tubule epithelium	xref	EMAPA:35761	seminiferous tubule epithelium	UBERON	made_real
anatomy	UBERON:0004814	upper respiratory tract epithelium	xref	EMAPA:35894	upper respiratory tract epithelium	UBERON	made_real
anatomy	UBERON:0004815	lower respiratory tract epithelium	xref	EMAPA:37549	lower respiratory tract epithelium	UBERON	made_real
anatomy	UBERON:0004816	larynx epithelium	xref	EMAPA:35472	larynx epithelium	UBERON	made_real
anatomy	UBERON:0004817	lacrimal gland epithelium	xref	EMAPA:36515	lacrimal gland epithelium	UBERON	made_real
anatomy	UBERON:0004818	terminal bronchus epithelium	xref	EMAPA:37764	terminal bronchus epithelium	UBERON	made_real
anatomy	UBERON:0004819	kidney epithelium	xref	EMAPA:35457	metanephros epithelium	UBERON	made_real
anatomy	UBERON:0004821	pulmonary alveolus epithelium	xref	EMAPA:35121	alveolus epithelium	UBERON	made_real
anatomy	UBERON:0004825	dental lamina	xref	EMAPA:32902	dental lamina	UBERON	made_real
anatomy	UBERON:0004827	thyroid gland medulla	xref	EMAPA:37768	thyroid gland medulla	UBERON	made_real
anatomy	UBERON:0004829	urethra skeletal muscle tissue	xref	EMAPA:37788	urethra skeletal muscle	UBERON	made_real
anatomy	UBERON:0004830	respiratory system skeletal muscle	xref	EMAPA:37583	respiratory system skeletal muscle	UBERON	made_real
anatomy	UBERON:0004831	esophagus skeletal muscle	xref	EMAPA:36523	esophagus skeletal muscle	UBERON	made_real
anatomy	UBERON:0004832	anal region skeletal muscle	xref	EMAPA:37393	anal region skeletal muscle	UBERON	made_real
anatomy	UBERON:0004833	lip skeletal muscle	xref	EMAPA:37642	lip skeletal muscle	UBERON	made_real
anatomy	UBERON:0004834	hepatic duct smooth muscle	xref	EMAPA:37598	hepatic duct smooth muscle	UBERON	made_real
anatomy	UBERON:0004848	respiratory system arterial endothelium	xref	EMAPA:37566	respiratory system arterial endothelium	UBERON	made_real
anatomy	UBERON:0004849	respiratory system venous endothelium	xref	EMAPA:37585	respiratory system venous endothelium	UBERON	made_real
anatomy	UBERON:0004850	lymph node endothelium	xref	EMAPA:35526	lymph node endothelium	UBERON	made_real
anatomy	UBERON:0004851	aorta endothelium	xref	EMAPA:35134	aorta endothelium	UBERON	made_real
anatomy	UBERON:0004852	cardiovascular system endothelium	xref	EMAPA:35201	cardiovascular system endothelium	UBERON	made_real
anatomy	UBERON:0004854	gastrointestinal system mesentery	xref	EMAPA:37068	alimentary system mesentery	UBERON	made_real
anatomy	UBERON:0004857	skeletal muscle connective tissue	xref	EMAPA:37743	skeletal muscle connective tissue	UBERON	made_real
anatomy	UBERON:0004858	cellular cartilage	xref	EMAPA:37473	cellular cartilage	UBERON	made_real
anatomy	UBERON:0004859	eye gland	xref	EMAPA:35334	eye gland	UBERON	made_real
