semantic_type,preferred_id,preferred_label,biolink_type,member_count,equivalent_ids
anatomy,EMAPA:25650,Tl4 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:25650
anatomy,EMAPA:25651,Tl4 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:25651
anatomy,EMAPA:25652,cartilage primordium of future Tl4 spinous process,biolink:AnatomicalEntity,1,EMAPA:25652
anatomy,EMAPA:25653,Tl4 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:25653
anatomy,EMAPA:25654,Tl5 vertebra centrum,biolink:AnatomicalEntity,1,EMAPA:25654
anatomy,EMAPA:25656,Tl5 vertebral canal,biolink:AnatomicalEntity,1,EMAPA:25656
anatomy,EMAPA:25657,Tl5 vertebra neural arch,biolink:AnatomicalEntity,1,EMAPA:25657
anatomy,EMAPA:25658,Tl5 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:25658
anatomy,EMAPA:25659,Tl5 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:25659
anatomy,EMAPA:25660,cartilage primordium of future Tl5 spinous process,biolink:AnatomicalEntity,1,EMAPA:25660
anatomy,EMAPA:25661,Tl5 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:25661
anatomy,EMAPA:25662,Tl6 vertebra centrum,biolink:AnatomicalEntity,1,EMAPA:25662
anatomy,EMAPA:25664,Tl6 vertebral canal,biolink:AnatomicalEntity,1,EMAPA:25664
anatomy,EMAPA:25665,Tl6 vertebra neural arch,biolink:AnatomicalEntity,1,EMAPA:25665
anatomy,EMAPA:25666,Tl6 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:25666
anatomy,EMAPA:25667,Tl6 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:25667
anatomy,EMAPA:25668,cartilage primordium of future Tl6 spinous process,biolink:AnatomicalEntity,1,EMAPA:25668
anatomy,EMAPA:25669,Tl6 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:25669
anatomy,EMAPA:25670,Tl7 vertebra centrum,biolink:AnatomicalEntity,1,EMAPA:25670
anatomy,EMAPA:25672,Tl7 vertebral canal,biolink:AnatomicalEntity,1,EMAPA:25672
anatomy,EMAPA:25673,Tl7 vertebra neural arch,biolink:AnatomicalEntity,1,EMAPA:25673
anatomy,EMAPA:25674,Tl7 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:25674
anatomy,EMAPA:25675,Tl7 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:25675
anatomy,EMAPA:25676,cartilage primordium of future Tl7 spinous process,biolink:AnatomicalEntity,1,EMAPA:25676
anatomy,EMAPA:25677,Tl7 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:25677
anatomy,EMAPA:25678,Tl8 vertebra centrum,biolink:AnatomicalEntity,1,EMAPA:25678
anatomy,EMAPA:25680,Tl8 vertebral canal,biolink:AnatomicalEntity,1,EMAPA:25680
anatomy,EMAPA:25681,Tl8 vertebra neural arch,biolink:AnatomicalEntity,1,EMAPA:25681
anatomy,EMAPA:25682,Tl8 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:25682
anatomy,EMAPA:25683,Tl8 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:25683
anatomy,EMAPA:25684,cartilage primordium of future Tl8 spinous process,biolink:AnatomicalEntity,1,EMAPA:25684
anatomy,EMAPA:25685,Tl8 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:25685
anatomy,EMAPA:25686,Tl9 vertebra centrum,biolink:AnatomicalEntity,1,EMAPA:25686
anatomy,EMAPA:25688,Tl9 vertebral canal,biolink:AnatomicalEntity,1,EMAPA:25688
anatomy,EMAPA:25689,Tl9 vertebra neural arch,biolink:AnatomicalEntity,1,EMAPA:25689
anatomy,EMAPA:25690,Tl9 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:25690
anatomy,EMAPA:25691,Tl9 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:25691
anatomy,EMAPA:25692,cartilage primordium of future Tl9 spinous process,biolink:AnatomicalEntity,1,EMAPA:25692
anatomy,EMAPA:25693,Tl9 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:25693
anatomy,EMAPA:25694,T10 rib costal cartilage,biolink:AnatomicalEntity,1,EMAPA:25694
anatomy,EMAPA:25695,T10 rib head cartilage,biolink:AnatomicalEntity,1,EMAPA:25695
anatomy,EMAPA:25696,T10 rib neck cartilage,biolink:AnatomicalEntity,1,EMAPA:25696
anatomy,EMAPA:25697,T11 rib costal cartilage,biolink:AnatomicalEntity,1,EMAPA:25697
anatomy,EMAPA:25698,T11 rib head cartilage,biolink:AnatomicalEntity,1,EMAPA:25698
anatomy,EMAPA:25699,T11 rib neck cartilage,biolink:AnatomicalEntity,1,EMAPA:25699
anatomy,EMAPA:25700,T12 rib costal cartilage,biolink:AnatomicalEntity,1,EMAPA:25700
anatomy,EMAPA:25701,T12 rib head cartilage,biolink:AnatomicalEntity,1,EMAPA:25701
anatomy,EMAPA:25702,T12 rib neck cartilage,biolink:AnatomicalEntity,1,EMAPA:25702
anatomy,EMAPA:25703,T13 rib costal cartilage,biolink:AnatomicalEntity,1,EMAPA:25703
anatomy,EMAPA:25704,T13 rib head cartilage,biolink:AnatomicalEntity,1,EMAPA:25704
anatomy,EMAPA:25705,T13 rib neck cartilage,biolink:AnatomicalEntity,1,EMAPA:25705
anatomy,EMAPA:25706,T2 rib costal cartilage,biolink:AnatomicalEntity,1,EMAPA:25706
anatomy,EMAPA:25707,T2 rib head cartilage,biolink:AnatomicalEntity,1,EMAPA:25707
anatomy,EMAPA:25708,T2 rib neck cartilage,biolink:AnatomicalEntity,1,EMAPA:25708
anatomy,EMAPA:25709,T3 rib costal cartilage,biolink:AnatomicalEntity,1,EMAPA:25709
anatomy,EMAPA:25710,T3 rib head cartilage,biolink:AnatomicalEntity,1,EMAPA:25710
anatomy,EMAPA:25711,T3 rib neck cartilage,biolink:AnatomicalEntity,1,EMAPA:25711
anatomy,EMAPA:25712,T4 rib costal cartilage,biolink:AnatomicalEntity,1,EMAPA:25712
anatomy,EMAPA:25713,T4 rib head cartilage,biolink:AnatomicalEntity,1,EMAPA:25713
anatomy,EMAPA:25714,T4 rib neck cartilage,biolink:AnatomicalEntity,1,EMAPA:25714
anatomy,EMAPA:25715,T5 rib costal cartilage,biolink:AnatomicalEntity,1,EMAPA:25715
anatomy,EMAPA:25716,T5 rib head cartilage,biolink:AnatomicalEntity,1,EMAPA:25716
anatomy,EMAPA:25717,T5 rib neck cartilage,biolink:AnatomicalEntity,1,EMAPA:25717
anatomy,EMAPA:25718,T6 rib costal cartilage,biolink:AnatomicalEntity,1,EMAPA:25718
anatomy,EMAPA:25719,T6 rib head cartilage,biolink:AnatomicalEntity,1,EMAPA:25719
anatomy,EMAPA:25720,T6 rib neck cartilage,biolink:AnatomicalEntity,1,EMAPA:25720
anatomy,EMAPA:25721,T7 rib costal cartilage,biolink:AnatomicalEntity,1,EMAPA:25721
anatomy,EMAPA:25722,T7 rib head cartilage,biolink:AnatomicalEntity,1,EMAPA:25722
anatomy,EMAPA:25723,T7 rib neck cartilage,biolink:AnatomicalEntity,1,EMAPA:25723
anatomy,EMAPA:25724,T8 rib costal cartilage,biolink:AnatomicalEntity,1,EMAPA:25724
anatomy,EMAPA:25725,T8 rib head cartilage,biolink:AnatomicalEntity,1,EMAPA:25725
anatomy,EMAPA:25726,T8 rib neck cartilage,biolink:AnatomicalEntity,1,EMAPA:25726
anatomy,EMAPA:25727,T9 rib costal cartilage,biolink:AnatomicalEntity,1,EMAPA:25727
anatomy,EMAPA:25728,T9 rib head cartilage,biolink:AnatomicalEntity,1,EMAPA:25728
anatomy,EMAPA:25729,T9 rib neck cartilage,biolink:AnatomicalEntity,1,EMAPA:25729
anatomy,EMAPA:25730,C3 vertebra centrum,biolink:AnatomicalEntity,1,EMAPA:25730
anatomy,EMAPA:25731,C3 vertebral canal,biolink:AnatomicalEntity,1,EMAPA:25731
anatomy,EMAPA:25732,C3 vertebra neural arch,biolink:AnatomicalEntity,1,EMAPA:25732
anatomy,EMAPA:25733,C3 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:25733
anatomy,EMAPA:25734,C3 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:25734
anatomy,EMAPA:25735,cartilage primordium of future C3 spinous process,biolink:AnatomicalEntity,1,EMAPA:25735
anatomy,EMAPA:25736,C3 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:25736
anatomy,EMAPA:25737,C4 vertebra centrum,biolink:AnatomicalEntity,1,EMAPA:25737
anatomy,EMAPA:25738,C4 vertebral canal,biolink:AnatomicalEntity,1,EMAPA:25738
anatomy,EMAPA:25739,C4 vertebra neural arch,biolink:AnatomicalEntity,1,EMAPA:25739
anatomy,EMAPA:25740,C4 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:25740
anatomy,EMAPA:25741,C4 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:25741
anatomy,EMAPA:25742,cartilage primordium of future C4 spinous process,biolink:AnatomicalEntity,1,EMAPA:25742
anatomy,EMAPA:25743,C4 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:25743
anatomy,EMAPA:25744,C5 vertebra centrum,biolink:AnatomicalEntity,1,EMAPA:25744
anatomy,EMAPA:25745,C5 vertebral canal,biolink:AnatomicalEntity,1,EMAPA:25745
anatomy,EMAPA:25746,C5 vertebra neural arch,biolink:AnatomicalEntity,1,EMAPA:25746
anatomy,EMAPA:25747,C5 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:25747
anatomy,EMAPA:25748,C5 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:25748
anatomy,EMAPA:25749,cartilage primordium of future C5 spinous process,biolink:AnatomicalEntity,1,EMAPA:25749
anatomy,EMAPA:25750,C5 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:25750
anatomy,EMAPA:25751,C6 vertebra centrum,biolink:AnatomicalEntity,1,EMAPA:25751
anatomy,EMAPA:25752,C6 vertebral canal,biolink:AnatomicalEntity,1,EMAPA:25752
anatomy,EMAPA:25753,C6 vertebra neural arch,biolink:AnatomicalEntity,1,EMAPA:25753
anatomy,EMAPA:25754,C6 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:25754
anatomy,EMAPA:25755,C6 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:25755
anatomy,EMAPA:25756,cartilage primordium of future C6 spinous process,biolink:AnatomicalEntity,1,EMAPA:25756
anatomy,EMAPA:25757,C6 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:25757
anatomy,EMAPA:25758,C7 vertebra centrum,biolink:AnatomicalEntity,1,EMAPA:25758
anatomy,EMAPA:25759,C7 vertebral canal,biolink:AnatomicalEntity,1,EMAPA:25759
anatomy,EMAPA:25760,C7 vertebra neural arch,biolink:AnatomicalEntity,1,EMAPA:25760
anatomy,EMAPA:25761,C7 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:25761
anatomy,EMAPA:25762,C7 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:25762
anatomy,EMAPA:25763,cartilage primordium of future C7 spinous process,biolink:AnatomicalEntity,1,EMAPA:25763
anatomy,EMAPA:25764,C7 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:25764
anatomy,EMAPA:26029,interventricular canal,biolink:AnatomicalEntity,1,EMAPA:26029
anatomy,EMAPA:26072,inferior vena cava intrahepatic part,biolink:AnatomicalEntity,1,EMAPA:26072
anatomy,EMAPA:26081,communication ductus venosus to portal vein,biolink:AnatomicalEntity,1,EMAPA:26081
anatomy,EMAPA:26089,physiological umbilical hernia mesenchyme,biolink:AnatomicalEntity,1,EMAPA:26089
anatomy,EMAPA:26097,physiological umbilical hernia mesothelium,biolink:AnatomicalEntity,1,EMAPA:26097
anatomy,EMAPA:26151,vitelline vein vitelline duct part,biolink:AnatomicalEntity,1,EMAPA:26151
anatomy,EMAPA:26164,cavity of physiological umbilical hernia,biolink:AnatomicalEntity,1,EMAPA:26164
anatomy,EMAPA:26172,cavity of physiological umbilical hernia mesothelium,biolink:AnatomicalEntity,1,EMAPA:26172
anatomy,EMAPA:26521,C1 vertebral canal,biolink:AnatomicalEntity,1,EMAPA:26521
anatomy,EMAPA:26523,C1 vertebra neural arch,biolink:AnatomicalEntity,1,EMAPA:26523
anatomy,EMAPA:26525,cartilage primordium of future C1 spinous process,biolink:AnatomicalEntity,1,EMAPA:26525
anatomy,EMAPA:26527,C1 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:26527
anatomy,EMAPA:26529,C1 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:26529
anatomy,EMAPA:26533,C2 vertebra centrum,biolink:AnatomicalEntity,1,EMAPA:26533
anatomy,EMAPA:26537,C2 vertebral canal,biolink:AnatomicalEntity,1,EMAPA:26537
anatomy,EMAPA:26539,C2 vertebra neural arch,biolink:AnatomicalEntity,1,EMAPA:26539
anatomy,EMAPA:26541,cartilage primordium of future C2 spinous process,biolink:AnatomicalEntity,1,EMAPA:26541
anatomy,EMAPA:26543,C2 neural arch lamina,biolink:AnatomicalEntity,1,EMAPA:26543
anatomy,EMAPA:26545,C2 neural arch pedicle,biolink:AnatomicalEntity,1,EMAPA:26545
anatomy,EMAPA:26549,C3 foramen transversarium,biolink:AnatomicalEntity,1,EMAPA:26549
anatomy,EMAPA:26551,C4 foramen transversarium,biolink:AnatomicalEntity,1,EMAPA:26551
anatomy,EMAPA:26553,C5 foramen transversarium,biolink:AnatomicalEntity,1,EMAPA:26553
anatomy,EMAPA:26555,C6 foramen transversarium,biolink:AnatomicalEntity,1,EMAPA:26555
anatomy,EMAPA:26557,C7 foramen transversarium,biolink:AnatomicalEntity,1,EMAPA:26557
anatomy,EMAPA:26559,C1 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26559
anatomy,EMAPA:26561,C2 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26561
anatomy,EMAPA:26563,C3 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26563
anatomy,EMAPA:26565,C4 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26565
anatomy,EMAPA:26567,C5 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26567
anatomy,EMAPA:26569,C6 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26569
anatomy,EMAPA:26571,C7 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26571
anatomy,EMAPA:26573,L1 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26573
anatomy,EMAPA:26575,L2 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26575
anatomy,EMAPA:26577,L3 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26577
anatomy,EMAPA:26579,L4 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26579
anatomy,EMAPA:26581,L5 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26581
anatomy,EMAPA:26583,L6 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26583
anatomy,EMAPA:26585,S1 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26585
anatomy,EMAPA:26587,S2 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26587
anatomy,EMAPA:26589,S3 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26589
anatomy,EMAPA:26591,S4 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26591
anatomy,EMAPA:26593,T1 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26593
anatomy,EMAPA:26595,T2 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26595
anatomy,EMAPA:26597,T3 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26597
anatomy,EMAPA:26599,T4 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26599
anatomy,EMAPA:26601,T5 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26601
anatomy,EMAPA:26603,T6 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26603
anatomy,EMAPA:26605,T7 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26605
anatomy,EMAPA:26607,T8 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26607
anatomy,EMAPA:26609,T9 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26609
anatomy,EMAPA:26611,T10 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26611
anatomy,EMAPA:26613,T11 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26613
anatomy,EMAPA:26615,T12 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26615
anatomy,EMAPA:26617,T13 mixed spinal nerve,biolink:AnatomicalEntity,1,EMAPA:26617
anatomy,EMAPA:26619,T1 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26619
anatomy,EMAPA:26621,T1 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26621
anatomy,EMAPA:26623,T2 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26623
anatomy,EMAPA:26625,T2 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26625
anatomy,EMAPA:26627,T3 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26627
anatomy,EMAPA:26629,T3 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26629
anatomy,EMAPA:26631,T4 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26631
anatomy,EMAPA:26633,T4 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26633
anatomy,EMAPA:26635,T5 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26635
anatomy,EMAPA:26637,T5 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26637
anatomy,EMAPA:26639,T6 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26639
anatomy,EMAPA:26641,T6 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26641
anatomy,EMAPA:26643,T7 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26643
anatomy,EMAPA:26645,T7 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26645
anatomy,EMAPA:26647,T8 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26647
anatomy,EMAPA:26649,T8 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26649
anatomy,EMAPA:26651,T9 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26651
anatomy,EMAPA:26653,T9 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26653
anatomy,EMAPA:26655,T10 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26655
anatomy,EMAPA:26657,T10 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26657
anatomy,EMAPA:26659,T11 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26659
anatomy,EMAPA:26661,T11 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26661
anatomy,EMAPA:26663,T12 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26663
anatomy,EMAPA:26665,T12 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26665
anatomy,EMAPA:26667,T13 rib shaft ossified region,biolink:AnatomicalEntity,1,EMAPA:26667
anatomy,EMAPA:26669,T13 rib shaft non-ossified region,biolink:AnatomicalEntity,1,EMAPA:26669
anatomy,EMAPA:26671,C1 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:26671
anatomy,EMAPA:26673,C1 foramen transversarium,biolink:AnatomicalEntity,1,EMAPA:26673
anatomy,EMAPA:26675,C2 neural arch transverse process,biolink:AnatomicalEntity,1,EMAPA:26675
anatomy,EMAPA:26677,C2 foramen transversarium,biolink:AnatomicalEntity,1,EMAPA:26677
anatomy,EMAPA:26952,oral region muscularis,biolink:AnatomicalEntity,1,EMAPA:26952
anatomy,EMAPA:26959,pharynx muscularis,biolink:AnatomicalEntity,1,EMAPA:26959
anatomy,EMAPA:26963,pharynx lamina propria,biolink:AnatomicalEntity,1,EMAPA:26963
anatomy,EMAPA:27011,foregut-midgut junction mucosa,biolink:AnatomicalEntity,1,EMAPA:27011
anatomy,EMAPA:27013,foregut-midgut junction submucosa,biolink:AnatomicalEntity,1,EMAPA:27013
anatomy,EMAPA:27015,foregut-midgut junction muscularis,biolink:AnatomicalEntity,1,EMAPA:27015
anatomy,EMAPA:27017,foregut-midgut junction serosa,biolink:AnatomicalEntity,1,EMAPA:27017
anatomy,EMAPA:27021,foregut-midgut junction lamina propria,biolink:AnatomicalEntity,1,EMAPA:27021
anatomy,EMAPA:27023,foregut-midgut junction muscularis mucosa,biolink:AnatomicalEntity,1,EMAPA:27023
anatomy,EMAPA:27025,duodenum rostral part mucosa,biolink:AnatomicalEntity,1,EMAPA:27025
anatomy,EMAPA:27027,duodenum rostral part submucosa,biolink:AnatomicalEntity,1,EMAPA:27027
anatomy,EMAPA:27029,duodenum rostral part muscularis,biolink:AnatomicalEntity,1,EMAPA:27029
anatomy,EMAPA:27031,duodenum rostral part serosa,biolink:AnatomicalEntity,1,EMAPA:27031
anatomy,EMAPA:27035,duodenum rostral part lamina propria,biolink:AnatomicalEntity,1,EMAPA:27035
anatomy,EMAPA:27037,duodenum rostral part muscularis mucosa,biolink:AnatomicalEntity,1,EMAPA:27037
anatomy,EMAPA:27043,gastro-esophageal junction muscularis,biolink:AnatomicalEntity,1,EMAPA:27043
anatomy,EMAPA:27045,gastro-esophageal junction serosa,biolink:AnatomicalEntity,1,EMAPA:27045
anatomy,EMAPA:27049,gastro-esophageal junction lamina propria,biolink:AnatomicalEntity,1,EMAPA:27049
anatomy,EMAPA:27053,perineal body mucosa,biolink:AnatomicalEntity,1,EMAPA:27053
anatomy,EMAPA:27055,perineal body submucosa,biolink:AnatomicalEntity,1,EMAPA:27055
anatomy,EMAPA:27057,perineal body muscularis,biolink:AnatomicalEntity,1,EMAPA:27057
anatomy,EMAPA:27059,perineal body serosa,biolink:AnatomicalEntity,1,EMAPA:27059
anatomy,EMAPA:27063,perineal body lamina propria,biolink:AnatomicalEntity,1,EMAPA:27063
anatomy,EMAPA:27065,perineal body muscularis mucosa,biolink:AnatomicalEntity,1,EMAPA:27065
anatomy,EMAPA:27067,hindgut mucosa,biolink:AnatomicalEntity,1,EMAPA:27067
anatomy,EMAPA:27069,hindgut submucosa,biolink:AnatomicalEntity,1,EMAPA:27069
anatomy,EMAPA:27071,hindgut muscularis,biolink:AnatomicalEntity,1,EMAPA:27071
anatomy,EMAPA:27073,hindgut serosa,biolink:AnatomicalEntity,1,EMAPA:27073
anatomy,EMAPA:27077,hindgut lamina propria,biolink:AnatomicalEntity,1,EMAPA:27077
anatomy,EMAPA:27079,hindgut muscularis mucosa,biolink:AnatomicalEntity,1,EMAPA:27079
anatomy,EMAPA:27085,rectum muscularis,biolink:AnatomicalEntity,1,EMAPA:27085
anatomy,EMAPA:27091,rectum lamina propria,biolink:AnatomicalEntity,1,EMAPA:27091
anatomy,EMAPA:27095,duodenum caudal part mucosa,biolink:AnatomicalEntity,1,EMAPA:27095
anatomy,EMAPA:27099,duodenum caudal part muscularis,biolink:AnatomicalEntity,1,EMAPA:27099
anatomy,EMAPA:27101,duodenum caudal part serosa,biolink:AnatomicalEntity,1,EMAPA:27101
anatomy,EMAPA:27105,duodenum caudal part lamina propria,biolink:AnatomicalEntity,1,EMAPA:27105
anatomy,EMAPA:27107,duodenum caudal part muscularis mucosa,biolink:AnatomicalEntity,1,EMAPA:27107
anatomy,EMAPA:27113,jejunum muscularis,biolink:AnatomicalEntity,1,EMAPA:27113
anatomy,EMAPA:27119,jejunum lamina propria,biolink:AnatomicalEntity,1,EMAPA:27119
anatomy,EMAPA:27123,midgut loop mucosa,biolink:AnatomicalEntity,1,EMAPA:27123
anatomy,EMAPA:27125,midgut loop submucosa,biolink:AnatomicalEntity,1,EMAPA:27125
anatomy,EMAPA:27127,midgut loop muscularis,biolink:AnatomicalEntity,1,EMAPA:27127
anatomy,EMAPA:27129,midgut loop serosa,biolink:AnatomicalEntity,1,EMAPA:27129
anatomy,EMAPA:27133,midgut loop lamina propria,biolink:AnatomicalEntity,1,EMAPA:27133
anatomy,EMAPA:27135,midgut loop muscularis mucosa,biolink:AnatomicalEntity,1,EMAPA:27135
anatomy,EMAPA:27137,midgut mucosa,biolink:AnatomicalEntity,1,EMAPA:27137
anatomy,EMAPA:27139,midgut submucosa,biolink:AnatomicalEntity,1,EMAPA:27139
anatomy,EMAPA:27141,midgut muscularis,biolink:AnatomicalEntity,1,EMAPA:27141
anatomy,EMAPA:27143,midgut serosa,biolink:AnatomicalEntity,1,EMAPA:27143
anatomy,EMAPA:27147,midgut lamina propria,biolink:AnatomicalEntity,1,EMAPA:27147
anatomy,EMAPA:27149,midgut muscularis mucosa,biolink:AnatomicalEntity,1,EMAPA:27149
anatomy,EMAPA:27155,stomach fundus muscularis,biolink:AnatomicalEntity,1,EMAPA:27155
anatomy,EMAPA:27169,stomach glandular region submucosa,biolink:AnatomicalEntity,1,EMAPA:27169
anatomy,EMAPA:27171,stomach glandular region muscularis,biolink:AnatomicalEntity,1,EMAPA:27171
anatomy,EMAPA:27173,stomach glandular region serosa,biolink:AnatomicalEntity,1,EMAPA:27173
anatomy,EMAPA:27177,stomach glandular region lamina propria,biolink:AnatomicalEntity,1,EMAPA:27177
anatomy,EMAPA:27179,stomach glandular region muscularis mucosa,biolink:AnatomicalEntity,1,EMAPA:27179
anatomy,EMAPA:27183,stomach proventricular region mucosa,biolink:AnatomicalEntity,1,EMAPA:27183
anatomy,EMAPA:27185,stomach proventricular region submucosa,biolink:AnatomicalEntity,1,EMAPA:27185
anatomy,EMAPA:27187,stomach proventricular region muscularis,biolink:AnatomicalEntity,1,EMAPA:27187
anatomy,EMAPA:27189,stomach proventricular region serosa,biolink:AnatomicalEntity,1,EMAPA:27189
anatomy,EMAPA:27193,stomach proventricular region lamina propria,biolink:AnatomicalEntity,1,EMAPA:27193
anatomy,EMAPA:27195,stomach proventricular region gastric gland,biolink:AnatomicalEntity,1,EMAPA:27195
anatomy,EMAPA:27197,stomach proventricular region muscularis mucosa,biolink:AnatomicalEntity,1,EMAPA:27197
anatomy,EMAPA:27205,stomach pyloric region serosa,biolink:AnatomicalEntity,1,EMAPA:27205
anatomy,EMAPA:27209,stomach pyloric region lamina propria,biolink:AnatomicalEntity,1,EMAPA:27209
anatomy,EMAPA:27213,stomach pyloric region muscularis mucosa,biolink:AnatomicalEntity,1,EMAPA:27213
anatomy,EMAPA:27215,anal canal caudal part mucosa,biolink:AnatomicalEntity,1,EMAPA:27215
anatomy,EMAPA:27217,anal canal caudal part submucosa,biolink:AnatomicalEntity,1,EMAPA:27217
anatomy,EMAPA:27221,anal canal caudal part gland,biolink:AnatomicalEntity,1,EMAPA:27221
anatomy,EMAPA:27223,anal canal caudal part lamina propria,biolink:AnatomicalEntity,1,EMAPA:27223
anatomy,EMAPA:27225,anal canal rostral part mucosa,biolink:AnatomicalEntity,1,EMAPA:27225
anatomy,EMAPA:27231,anal canal rostral part lamina propria,biolink:AnatomicalEntity,1,EMAPA:27231
anatomy,EMAPA:27239,duodenum submucosa,biolink:AnatomicalEntity,1,EMAPA:27239
anatomy,EMAPA:27243,duodenum muscularis,biolink:AnatomicalEntity,1,EMAPA:27243
anatomy,EMAPA:27535,anal canal submucosa,biolink:AnatomicalEntity,1,EMAPA:27535
