pipeline,preferred_id,preferred_label,biolink_type,member_count,equivalent_ids,preferred_id_would_survive,needs_biolink_registration,unsupported_prefixes
anatomy,EMAPA:16289,future hindbrain posterior to rhombomere 5 neural crest,biolink:AnatomicalEntity,1,EMAPA:16289,true,false,
anatomy,EMAPA:16292,rhombomere 1 neural fold,biolink:GrossAnatomicalStructure,1,EMAPA:16292,true,false,
anatomy,EMAPA:16295,rhombomere 2 neural fold,biolink:GrossAnatomicalStructure,1,EMAPA:16295,true,false,
anatomy,EMAPA:16296,rhombomere 2 neural crest,biolink:GrossAnatomicalStructure,1,EMAPA:16296,true,false,
anatomy,EMAPA:16299,rhombomere 3 neural fold,biolink:GrossAnatomicalStructure,1,EMAPA:16299,true,false,
anatomy,EMAPA:16300,rhombomere 3 neural crest,biolink:GrossAnatomicalStructure,1,EMAPA:16300,true,false,
anatomy,EMAPA:16303,rhombomere 4 neural fold,biolink:GrossAnatomicalStructure,1,EMAPA:16303,true,false,
anatomy,EMAPA:16304,rhombomere 4 neural crest,biolink:GrossAnatomicalStructure,1,EMAPA:16304,true,false,
anatomy,EMAPA:16307,rhombomere 5 neural fold,biolink:GrossAnatomicalStructure,1,EMAPA:16307,true,false,
anatomy,EMAPA:16308,rhombomere 5 neural crest,biolink:GrossAnatomicalStructure,1,EMAPA:16308,true,false,
anatomy,EMAPA:16309,rhombomere 1 neural crest,biolink:GrossAnatomicalStructure,1,EMAPA:16309,true,false,
anatomy,EMAPA:16310,neural luminal occlusion,biolink:AnatomicalEntity,1,EMAPA:16310,true,false,
anatomy,EMAPA:16313,somite 09,biolink:GrossAnatomicalStructure,1,EMAPA:16313,true,false,
anatomy,EMAPA:16314,somite 10,biolink:GrossAnatomicalStructure,1,EMAPA:16314,true,false,
anatomy,EMAPA:16315,somite 11,biolink:GrossAnatomicalStructure,1,EMAPA:16315,true,false,
anatomy,EMAPA:16316,somite 12,biolink:GrossAnatomicalStructure,1,EMAPA:16316,true,false,
anatomy,EMAPA:16317,somite 13,biolink:GrossAnatomicalStructure,1,EMAPA:16317,true,false,
anatomy,EMAPA:16319,septum transversum hepatic component,biolink:GrossAnatomicalStructure,1,EMAPA:16319,true,false,
anatomy,EMAPA:16320,septum transversum non-hepatic component,biolink:GrossAnatomicalStructure,1,EMAPA:16320,true,false,
anatomy,EMAPA:16326,optic pit neural ectoderm,biolink:GrossAnatomicalStructure,1,EMAPA:16326,true,false,
anatomy,EMAPA:16334,bulbus cordis caudal half,biolink:GrossAnatomicalStructure,1,EMAPA:16334,true,false,
anatomy,EMAPA:16335,bulbus cordis caudal half cardiac jelly,biolink:GrossAnatomicalStructure,1,EMAPA:16335,true,false,
anatomy,EMAPA:16336,bulbus cordis caudal half endocardial tube,biolink:GrossAnatomicalStructure,1,EMAPA:16336,true,false,
anatomy,EMAPA:16337,bulbus cordis caudal half cardiac muscle,biolink:GrossAnatomicalStructure,1,EMAPA:16337,true,false,
anatomy,EMAPA:16339,bulbus cordis rostral half cardiac jelly,biolink:GrossAnatomicalStructure,1,EMAPA:16339,true,false,
anatomy,EMAPA:16340,bulbus cordis rostral half endocardial tube,biolink:GrossAnatomicalStructure,1,EMAPA:16340,true,false,
anatomy,EMAPA:16341,bulbus cordis rostral half cardiac muscle,biolink:GrossAnatomicalStructure,1,EMAPA:16341,true,false,
anatomy,EMAPA:16344,common atrial chamber endocardial tube,biolink:GrossAnatomicalStructure,1,EMAPA:16344,true,false,
