pipeline,preferred_id,preferred_label,biolink_type,member_count,equivalent_ids,preferred_id_would_survive,needs_biolink_registration,unsupported_prefixes
disease,GARD:0010365,Dopa-responsive dystonia due to sepiapterin reductase deficiency,biolink:Disease,1,GARD:0010365,false,true,GARD
disease,GARD:0010366,Toriello-Lacassie-Droste syndrome,biolink:Disease,1,GARD:0010366,false,true,GARD
disease,GARD:0010367,Lelis syndrome,biolink:Disease,1,GARD:0010367,false,true,GARD
disease,GARD:0010372,"Alpha, alpha-Trehalase deficiency",biolink:Disease,1,GARD:0010372,false,true,GARD
disease,GARD:0010407,Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome,biolink:Disease,1,GARD:0010407,false,true,GARD
disease,GARD:0010411,Ovarian small cell carcinoma,biolink:Disease,1,GARD:0010411,false,true,GARD
disease,GARD:0010414,Goblet cell carcinoma,biolink:Disease,1,GARD:0010414,false,true,GARD
disease,GARD:0010416,Homozygous familial hypercholesterolemia,biolink:Disease,1,GARD:0010416,false,true,GARD
disease,GARD:0010418,Hemophilia,biolink:Disease,1,GARD:0010418,false,true,GARD
disease,GARD:0010419,Myotonic dystrophy,biolink:Disease,1,GARD:0010419,false,true,GARD
disease,GARD:0010420,Neurofibromatosis,biolink:Disease,1,GARD:0010420,false,true,GARD
disease,GARD:0010423,Coenzyme Q10 deficiency,biolink:Disease,1,GARD:0010423,false,true,GARD
disease,GARD:0010424,CARASIL syndrome,biolink:Disease,1,GARD:0010424,false,true,GARD
disease,GARD:0010427,Hypohidrotic X-linked ectodermal dysplasia,biolink:Disease,1,GARD:0010427,false,true,GARD
disease,GARD:0010428,Pure autonomic failure,biolink:Disease,1,GARD:0010428,false,true,GARD
disease,GARD:0010429,Brachyrachia (short spine dysplasia),biolink:Disease,1,GARD:0010429,false,true,GARD
disease,GARD:0010430,Severe myoclonic epilepsy in infancy,biolink:Disease,1,GARD:0010430,false,true,GARD
disease,GARD:0010431,Endemic Kaposi sarcoma,biolink:Disease,1,GARD:0010431,false,true,GARD
disease,GARD:0010433,Long QT syndrome 5,biolink:Disease,1,GARD:0010433,false,true,GARD
disease,GARD:0010434,Long QT syndrome 6,biolink:Disease,1,GARD:0010434,false,true,GARD
disease,GARD:0010435,Long QT syndrome 9,biolink:Disease,1,GARD:0010435,false,true,GARD
disease,GARD:0010436,Long QT syndrome 10,biolink:Disease,1,GARD:0010436,false,true,GARD
disease,GARD:0010437,Long QT syndrome 11,biolink:Disease,1,GARD:0010437,false,true,GARD
disease,GARD:0010438,Microcystic adnexal carcinoma,biolink:Disease,1,GARD:0010438,false,true,GARD
disease,GARD:0010443,Pediatric multiple sclerosis,biolink:Disease,1,GARD:0010443,false,true,GARD
disease,GARD:0010445,Deficiency of transaldolase,biolink:Disease,1,GARD:0010445,false,true,GARD
disease,GARD:0010447,Neurodevelopmental disorder with progressive spasticity and brain white matter abnormalities,biolink:Disease,1,GARD:0010447,false,true,GARD
disease,GARD:0010453,Perry syndrome,biolink:Disease,1,GARD:0010453,false,true,GARD
disease,GARD:0010457,Permanent neonatal diabetes mellitus,biolink:Disease,1,GARD:0010457,false,true,GARD
disease,GARD:0010460,GCGR-related hyperglucagonemia,biolink:Disease,1,GARD:0010460,false,true,GARD
disease,GARD:0010467,Multifocal lymphangioendotheliomatosis-thrombocytopenia syndrome,biolink:Disease,1,GARD:0010467,false,true,GARD
disease,GARD:0010468,Myocardial rupture,biolink:Disease,1,GARD:0010468,false,true,GARD
disease,GARD:0010469,Spinocerebellar ataxia type 17,biolink:Disease,1,GARD:0010469,false,true,GARD
disease,GARD:0010470,BK-virus nephropathy,biolink:Disease,1,GARD:0010470,false,true,GARD
disease,GARD:0010471,Autosomal recessive limb-girdle muscular dystrophy type 2G,biolink:Disease,1,GARD:0010471,false,true,GARD
disease,GARD:0010472,L-2-hydroxyglutaric aciduria,biolink:Disease,1,GARD:0010472,false,true,GARD
disease,GARD:0010474,Spinocerebellar ataxia type 10,biolink:Disease,1,GARD:0010474,false,true,GARD
disease,GARD:0010475,Spinocerebellar ataxia type 11,biolink:Disease,1,GARD:0010475,false,true,GARD
disease,GARD:0010476,Spinocerebellar ataxia type 12,biolink:Disease,1,GARD:0010476,false,true,GARD
disease,GARD:0010477,Spinocerebellar ataxia type 15/16,biolink:Disease,1,GARD:0010477,false,true,GARD
disease,GARD:0010480,Spinocerebellar ataxia type 29,biolink:Disease,1,GARD:0010480,false,true,GARD
disease,GARD:0010481,Spinocerebellar ataxia 9,biolink:Disease,1,GARD:0010481,false,true,GARD
disease,GARD:0010484,"Parkinsonism-dystonia, infantile",biolink:Disease,1,GARD:0010484,false,true,GARD
disease,GARD:0010486,Craniopharyngioma,biolink:Disease,1,GARD:0010486,false,true,GARD
disease,GARD:0010491,Langerhans cell sarcoma,biolink:Disease,1,GARD:0010491,false,true,GARD
disease,GARD:0010493,Aggressive NK-cell leukemia,biolink:Disease,1,GARD:0010493,false,true,GARD
disease,GARD:0010494,Meconium aspiration syndrome,biolink:Disease,1,GARD:0010494,false,true,GARD
disease,GARD:0010502,Amyotrophic lateral sclerosis type 4,biolink:Disease,1,GARD:0010502,false,true,GARD
disease,GARD:0010504,Craniorachischisis,biolink:Disease,1,GARD:0010504,false,true,GARD
disease,GARD:0010505,Cryptophthalmia,biolink:Disease,1,GARD:0010505,false,true,GARD
disease,GARD:0010506,Iniencephaly,biolink:Disease,1,GARD:0010506,false,true,GARD
disease,GARD:0010508,Bartter syndrome type 4,biolink:Disease,1,GARD:0010508,false,true,GARD
disease,GARD:0010509,Acquired partial lipodystrophy,biolink:Disease,1,GARD:0010509,false,true,GARD
disease,GARD:0010510,Juvenile Huntington disease,biolink:Disease,1,GARD:0010510,false,true,GARD
disease,GARD:0010513,"Spondyloepimetaphyseal dysplasia, aggrecan type",biolink:Disease,1,GARD:0010513,false,true,GARD
disease,GARD:0010514,EAST syndrome,biolink:Disease,1,GARD:0010514,false,true,GARD
disease,GARD:0010515,Congenital tracheomalacia,biolink:Disease,1,GARD:0010515,false,true,GARD
disease,GARD:0010516,Sterile multifocal osteomyelitis with periostitis and pustulosis,biolink:Disease,1,GARD:0010516,false,true,GARD
disease,GARD:0010518,Orofacial-digital syndrome III,biolink:Disease,1,GARD:0010518,false,true,GARD
disease,GARD:0010520,Orofaciodigital syndrome IX,biolink:Disease,1,GARD:0010520,false,true,GARD
disease,GARD:0010522,Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome,biolink:Disease,1,GARD:0010522,false,true,GARD
disease,GARD:0010523,Combined immunodeficiency due to STIM1 deficiency,biolink:Disease,1,GARD:0010523,false,true,GARD
disease,GARD:0010524,Combined immunodeficiency due to ORAI1 deficiency,biolink:Disease,1,GARD:0010524,false,true,GARD
disease,GARD:0010525,Chromosome 15q11.2 deletion syndrome,biolink:Disease,1,GARD:0010525,false,true,GARD
disease,GARD:0010526,"Ectodermal dysplasia with natal teeth, Turnpenny type",biolink:Disease,1,GARD:0010526,false,true,GARD
disease,GARD:0010528,Gingival fibromatosis-facial dysmorphism syndrome,biolink:Disease,1,GARD:0010528,false,true,GARD
disease,GARD:0010529,Myofibrillar myopathy,biolink:Disease,1,GARD:0010529,false,true,GARD
disease,GARD:0010533,X-linked dystonia-parkinsonism,biolink:Disease,1,GARD:0010533,false,true,GARD
disease,GARD:0010536,Torsion dystonia 17,biolink:Disease,1,GARD:0010536,false,true,GARD
disease,GARD:0010537,Torsion dystonia 13,biolink:Disease,1,GARD:0010537,false,true,GARD
disease,GARD:0010538,Hereditary spastic paraplegia 35,biolink:Disease,1,GARD:0010538,false,true,GARD
disease,GARD:0010539,Dystonia 16,biolink:Disease,1,GARD:0010539,false,true,GARD
disease,GARD:0010541,Childhood onset GLUT1 deficiency syndrome 2,biolink:Disease,1,GARD:0010541,false,true,GARD
disease,GARD:0010544,Pheochromocytoma/paraganglioma syndrome 2,biolink:Disease,1,GARD:0010544,false,true,GARD
disease,GARD:0010545,Pheochromocytoma/paraganglioma syndrome 3,biolink:Disease,1,GARD:0010545,false,true,GARD
disease,GARD:0010546,Pheochromocytoma/paraganglioma syndrome 4,biolink:Disease,1,GARD:0010546,false,true,GARD
disease,GARD:0010550,Infection due to Mycobacterium xenopi,biolink:Disease,1,GARD:0010550,false,true,GARD
disease,GARD:0010556,CD4+/CD56+ hematodermic neoplasm,biolink:Disease,1,GARD:0010556,false,true,GARD
disease,GARD:0010557,Chromosome 22q11.2 microduplication syndrome,biolink:Disease,1,GARD:0010557,false,true,GARD
disease,GARD:0010559,Primary interstitial lung disease specific to childhood,biolink:Disease,1,GARD:0010559,false,true,GARD
disease,GARD:0010560,AA amyloidosis,biolink:Disease,1,GARD:0010560,false,true,GARD
disease,GARD:0010562,Cutaneous nodular amyloidosis,biolink:Disease,1,GARD:0010562,false,true,GARD
disease,GARD:0010564,Appendix adenocarcinoma,biolink:Disease,1,GARD:0010564,false,true,GARD
disease,GARD:0010572,Christianson syndrome,biolink:Disease,1,GARD:0010572,false,true,GARD
disease,GARD:0010573,"Camptodactyly syndrome, Guadalajara type 3",biolink:Disease,1,GARD:0010573,false,true,GARD
disease,GARD:0010574,Aland island eye disease,biolink:Disease,1,GARD:0010574,false,true,GARD
disease,GARD:0010575,Platelet-type bleeding disorder 12,biolink:Disease,1,GARD:0010575,false,true,GARD
disease,GARD:0010578,Hyper-IgM syndrome type 2,biolink:Disease,1,GARD:0010578,false,true,GARD
disease,GARD:0010579,Hyper-IgM syndrome type 3,biolink:Disease,1,GARD:0010579,false,true,GARD
disease,GARD:0010580,Hyper-IgM syndrome type 4,biolink:Disease,1,GARD:0010580,false,true,GARD
disease,GARD:0010581,Hyper-IgM syndrome type 5,biolink:Disease,1,GARD:0010581,false,true,GARD
disease,GARD:0010582,Zechi-Ceide syndrome,biolink:Disease,1,GARD:0010582,false,true,GARD
disease,GARD:0010583,Neonatal ichthyosis-sclerosing cholangitis syndrome,biolink:Disease,1,GARD:0010583,false,true,GARD
disease,GARD:0010584,"Mesomelic dysplasia, Savarirayan type",biolink:Disease,1,GARD:0010584,false,true,GARD
disease,GARD:0010585,Chronic neutrophilic leukemia,biolink:Disease,1,GARD:0010585,false,true,GARD
disease,GARD:0010586,Loeys-Dietz syndrome 2,biolink:Disease,1,GARD:0010586,false,true,GARD
disease,GARD:0010587,Adult-onset autosomal dominant demyelinating leukodystrophy,biolink:Disease,1,GARD:0010587,false,true,GARD
disease,GARD:0010588,Loeys-Dietz syndrome 4,biolink:Disease,1,GARD:0010588,false,true,GARD
disease,GARD:0010590,Mesoaxial synostotic syndactyly with phalangeal reduction,biolink:Disease,1,GARD:0010590,false,true,GARD
disease,GARD:0010591,Chromosome 1q21.1 duplication syndrome,biolink:Disease,1,GARD:0010591,false,true,GARD
disease,GARD:0010592,Chromosome 19q13.11 deletion syndrome,biolink:Disease,1,GARD:0010592,false,true,GARD
disease,GARD:0010593,Acute infantile liver failure due to synthesis defect of mtDNA-encoded proteins,biolink:Disease,1,GARD:0010593,false,true,GARD
disease,GARD:0010594,Cerebral folate transport deficiency,biolink:Disease,1,GARD:0010594,false,true,GARD
disease,GARD:0010595,BNAR syndrome,biolink:Disease,1,GARD:0010595,false,true,GARD
disease,GARD:0010597,Complete androgen insensitivity syndrome,biolink:Disease,1,GARD:0010597,false,true,GARD
disease,GARD:0010598,Carotid body paraganglioma,biolink:Disease,1,GARD:0010598,false,true,GARD
disease,GARD:0010601,"Pituitary hormone deficiency, combined, 1",biolink:Disease,1,GARD:0010601,false,true,GARD
disease,GARD:0010602,"Combined pituitary hormone deficiencies, genetic form",biolink:Disease,1,GARD:0010602,false,true,GARD
disease,GARD:0010603,Non-acquired combined pituitary hormone deficiency with spine abnormalities,biolink:Disease,1,GARD:0010603,false,true,GARD
disease,GARD:0010604,Short stature-pituitary and cerebellar defects-small sella turcica syndrome,biolink:Disease,1,GARD:0010604,false,true,GARD
disease,GARD:0010605,Acrocapitofemoral dysplasia,biolink:Disease,1,GARD:0010605,false,true,GARD
disease,GARD:0010608,Atelosteogenesis type III,biolink:Disease,1,GARD:0010608,false,true,GARD
disease,GARD:0010609,Growth delay due to insulin-like growth factor I resistance,biolink:Disease,1,GARD:0010609,false,true,GARD
disease,GARD:0010611,"Spondyloepimetaphyseal dysplasia, matrilin-3 type",biolink:Disease,1,GARD:0010611,false,true,GARD
disease,GARD:0010612,Thoracomelic dysplasia,biolink:Disease,1,GARD:0010612,false,true,GARD
disease,GARD:0010613,Chondrodysplasia calcificans Metaphysealis,biolink:Disease,1,GARD:0010613,false,true,GARD
disease,GARD:0010614,Adrenomyeloneuropathy,biolink:Disease,1,GARD:0010614,false,true,GARD
disease,GARD:0010615,Hereditary hemorrhagic telangiectasia type 4,biolink:Disease,1,GARD:0010615,false,true,GARD
disease,GARD:0010616,Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome,biolink:Disease,1,GARD:0010616,false,true,GARD
disease,GARD:0010617,Congenital cystic eye,biolink:Disease,1,GARD:0010617,false,true,GARD
disease,GARD:0010618,"Spondyloepimetaphyseal dysplasia, Missouri type",biolink:Disease,1,GARD:0010618,false,true,GARD
disease,GARD:0010619,Osteogenesis imperfecta type 9,biolink:Disease,1,GARD:0010619,false,true,GARD
disease,GARD:0010620,Smith-McCort dysplasia,biolink:Disease,1,GARD:0010620,false,true,GARD
disease,GARD:0010621,Genochondromatosis,biolink:Disease,1,GARD:0010621,false,true,GARD
disease,GARD:0010622,Metaphyseal dysplasia without hypotrichosis,biolink:Disease,1,GARD:0010622,false,true,GARD
disease,GARD:0010623,"Cleidocranial dysplasia, recessive form",biolink:Disease,1,GARD:0010623,false,true,GARD
disease,GARD:0010624,"Spondyloepiphyseal dysplasia tarda, autosomal dominant",biolink:Disease,1,GARD:0010624,false,true,GARD
disease,GARD:0010625,Type II complement component 8 deficiency,biolink:Disease,1,GARD:0010625,false,true,GARD
disease,GARD:0010626,Type I complement component 8 deficiency,biolink:Disease,1,GARD:0010626,false,true,GARD
disease,GARD:0010627,Growth delay due to insulin-like growth factor type 1 deficiency,biolink:Disease,1,GARD:0010627,false,true,GARD
disease,GARD:0010629,"Spondyloepiphyseal dysplasia, Cantu type",biolink:Disease,1,GARD:0010629,false,true,GARD
disease,GARD:0010630,Congenital diarrhea 5 with tufting enteropathy,biolink:Disease,1,GARD:0010630,false,true,GARD
disease,GARD:0010631,Pleomorphic xanthoastrocytoma,biolink:Disease,1,GARD:0010631,false,true,GARD
disease,GARD:0010632,Subependymal giant-cell astrocytoma,biolink:Disease,1,GARD:0010632,false,true,GARD
disease,GARD:0010633,Myxopapillary ependymoma,biolink:Disease,1,GARD:0010633,false,true,GARD
disease,GARD:0010634,Anaplastic ependymoma,biolink:Disease,1,GARD:0010634,false,true,GARD
disease,GARD:0010635,Astroblastoma,biolink:Disease,1,GARD:0010635,false,true,GARD
disease,GARD:0010637,Anaplastic oligoastrocytoma,biolink:Disease,1,GARD:0010637,false,true,GARD
disease,GARD:0010638,Gangliocytoma,biolink:Disease,1,GARD:0010638,false,true,GARD
disease,GARD:0010639,Anaplastic ganglioglioma,biolink:Disease,1,GARD:0010639,false,true,GARD
disease,GARD:0010640,Dysembryoplastic neuroepithelial tumor,biolink:Disease,1,GARD:0010640,false,true,GARD
disease,GARD:0010641,Central neurocytoma,biolink:Disease,1,GARD:0010641,false,true,GARD
disease,GARD:0010642,Cerebellar liponeurocytoma,biolink:Disease,1,GARD:0010642,false,true,GARD
disease,GARD:0010643,Carney-Stratakis syndrome,biolink:Disease,1,GARD:0010643,false,true,GARD
disease,GARD:0010644,Pineal parenchymal tumor of intermediate differentiation,biolink:Disease,1,GARD:0010644,false,true,GARD
disease,GARD:0010646,Teratoma with malignant transformation,biolink:Disease,1,GARD:0010646,false,true,GARD
disease,GARD:0010647,Spondylometaphyseal dysplasia-cone-rod dystrophy syndrome,biolink:Disease,1,GARD:0010647,false,true,GARD
disease,GARD:0010648,Achromatopsia 6,biolink:Disease,1,GARD:0010648,false,true,GARD
disease,GARD:0010649,Cone dystrophy with supernormal rod response,biolink:Disease,1,GARD:0010649,false,true,GARD
disease,GARD:0010650,Retinal cone dystrophy 4,biolink:Disease,1,GARD:0010650,false,true,GARD
disease,GARD:0010651,Cone-rod dystrophy 1,biolink:Disease,1,GARD:0010651,false,true,GARD
disease,GARD:0010652,X-linked cone-rod dystrophy 1,biolink:Disease,1,GARD:0010652,false,true,GARD
disease,GARD:0010653,Cone-rod dystrophy 3,biolink:Disease,1,GARD:0010653,false,true,GARD
disease,GARD:0010654,X-linked cone-rod dystrophy 3,biolink:Disease,1,GARD:0010654,false,true,GARD
disease,GARD:0010655,Cone-rod dystrophy 5,biolink:Disease,1,GARD:0010655,false,true,GARD
disease,GARD:0010656,Cone-rod dystrophy 6,biolink:Disease,1,GARD:0010656,false,true,GARD
disease,GARD:0010664,Baroreflex failure,biolink:Disease,1,GARD:0010664,false,true,GARD
disease,GARD:0010667,Dystonia 25,biolink:Disease,1,GARD:0010667,false,true,GARD
disease,GARD:0010671,Mucoepidermoid carcinoma,biolink:Disease,1,GARD:0010671,false,true,GARD
disease,GARD:0010674,Sphingolipid activator protein 1 deficiency,biolink:Disease,1,GARD:0010674,false,true,GARD
disease,GARD:0010675,Gaucher disease perinatal lethal,biolink:Disease,1,GARD:0010675,false,true,GARD
disease,GARD:0010679,Familial juvenile hyperuricemic nephropathy type 1,biolink:Disease,1,GARD:0010679,false,true,GARD
disease,GARD:0010680,Pseudohypoparathyroidism type 1B,biolink:Disease,1,GARD:0010680,false,true,GARD
disease,GARD:0010681,Pseudohypoparathyroidism type 1C,biolink:Disease,1,GARD:0010681,false,true,GARD
disease,GARD:0010682,Pseudohypoparathyroidism type II,biolink:Disease,1,GARD:0010682,false,true,GARD
disease,GARD:0010684,Primary lateral sclerosis,biolink:Disease,1,GARD:0010684,false,true,GARD
disease,GARD:0010686,Neuroferritinopathy,biolink:Disease,1,GARD:0010686,false,true,GARD
disease,GARD:0010688,Neurodegeneration with brain iron accumulation 2B,biolink:Disease,1,GARD:0010688,false,true,GARD
disease,GARD:0010692,Orofaciodigital syndrome,biolink:Disease,1,GARD:0010692,false,true,GARD
disease,GARD:0010693,Orofaciodigital syndrome type 12,biolink:Disease,1,GARD:0010693,false,true,GARD
disease,GARD:0010695,"Atrial septal defect, ostium primum type",biolink:Disease,1,GARD:0010695,false,true,GARD
disease,GARD:0010696,Sinus venosus atrial septal defect,biolink:Disease,1,GARD:0010696,false,true,GARD
disease,GARD:0010697,Coronary sinus atrial septal defect,biolink:Disease,1,GARD:0010697,false,true,GARD
disease,GARD:0010704,Congenital pontocerebellar hypoplasia type 1,biolink:Disease,1,GARD:0010704,false,true,GARD
disease,GARD:0010705,Pontocerebellar hypoplasia type 2,biolink:Disease,1,GARD:0010705,false,true,GARD
disease,GARD:0010706,"Hypermanganesemia with dystonia, polycythemia, and cirrhosis",biolink:Disease,1,GARD:0010706,false,true,GARD
disease,GARD:0010707,"Deafness with labyrinthine aplasia, microtia, and microdontia",biolink:Disease,1,GARD:0010707,false,true,GARD
disease,GARD:0010708,Pontocerebellar hypoplasia type 3,biolink:Disease,1,GARD:0010708,false,true,GARD
disease,GARD:0010709,Pontocerebellar hypoplasia type 5,biolink:Disease,1,GARD:0010709,false,true,GARD
disease,GARD:0010710,Pontocerebellar hypoplasia type 6,biolink:Disease,1,GARD:0010710,false,true,GARD
disease,GARD:0010712,Progressive transformation of germinal centers,biolink:Disease,1,GARD:0010712,false,true,GARD
disease,GARD:0010713,Pudendal neuralgia,biolink:Disease,1,GARD:0010713,false,true,GARD
disease,GARD:0010714,Legius syndrome,biolink:Disease,1,GARD:0010714,false,true,GARD
disease,GARD:0010715,Diploid-triploid mosaicism,biolink:Disease,1,GARD:0010715,false,true,GARD
disease,GARD:0010716,HSD10 mitochondrial disease,biolink:Disease,1,GARD:0010716,false,true,GARD
disease,GARD:0010718,Heinz body anemia,biolink:Disease,1,GARD:0010718,false,true,GARD
disease,GARD:0010719,Noonan syndrome-like disorder with loose anagen hair,biolink:Disease,1,GARD:0010719,false,true,GARD
disease,GARD:0010727,Koolen-de Vries syndrome,biolink:Disease,1,GARD:0010727,false,true,GARD
disease,GARD:0010728,Lethal congenital glycogen storage disease of heart,biolink:Disease,1,GARD:0010728,false,true,GARD
disease,GARD:0010729,"Niemann-Pick disease, type B",biolink:Disease,1,GARD:0010729,false,true,GARD
disease,GARD:0010730,Pyridoxal phosphate-responsive seizures,biolink:Disease,1,GARD:0010730,false,true,GARD
disease,GARD:0010731,McLeod neuroacanthocytosis syndrome,biolink:Disease,1,GARD:0010731,false,true,GARD
disease,GARD:0010732,Leukoencephalopathy with calcifications and cysts,biolink:Disease,1,GARD:0010732,false,true,GARD
disease,GARD:0010734,DICER1-related tumor predisposition,biolink:Disease,1,GARD:0010734,false,true,GARD
disease,GARD:0010737,Glaucomatocyclitic crisis,biolink:Disease,1,GARD:0010737,false,true,GARD
disease,GARD:0010738,Primary hyperoxaluria type 3,biolink:Disease,1,GARD:0010738,false,true,GARD
disease,GARD:0010739,Neuronal ceroid lipofuscinosis,biolink:Disease,1,GARD:0010739,false,true,GARD
disease,GARD:0010740,Proximal 16p11.2 microdeletion syndrome,biolink:Disease,1,GARD:0010740,false,true,GARD
disease,GARD:0010741,"Spondyloepimetaphyseal dysplasia, Handigodu type",biolink:Disease,1,GARD:0010741,false,true,GARD
disease,GARD:0010744,Malignant conjunctival melanoma,biolink:Disease,1,GARD:0010744,false,true,GARD
disease,GARD:0010747,Lupus nephritis,biolink:Disease,1,GARD:0010747,false,true,GARD
disease,GARD:0010752,Epidermolysis bullosa simplex,biolink:Disease,1,GARD:0010752,false,true,GARD
disease,GARD:0010753,Pachyonychia congenita syndrome,biolink:Disease,1,GARD:0010753,false,true,GARD
disease,GARD:0010754,Rubinstein-Taybi syndrome due to 16p13.3 microdeletion,biolink:Disease,1,GARD:0010754,false,true,GARD
disease,GARD:0010755,Chromosome 16p13.3 duplication syndrome,biolink:Disease,1,GARD:0010755,false,true,GARD
disease,GARD:0010756,Multiple epiphyseal dysplasia,biolink:Disease,1,GARD:0010756,false,true,GARD
disease,GARD:0010758,Pseudohypoparathyroidism,biolink:Disease,1,GARD:0010758,false,true,GARD
disease,GARD:0010760,Glycogen storage disease due to muscle and heart glycogen synthase deficiency,biolink:Disease,1,GARD:0010760,false,true,GARD
disease,GARD:0010761,2-hydroxyglutaric aciduria,biolink:Disease,1,GARD:0010761,false,true,GARD
disease,GARD:0010762,Hereditary arterial and articular multiple calcification syndrome,biolink:Disease,1,GARD:0010762,false,true,GARD
disease,GARD:0010764,Glycine N-methyltransferase deficiency,biolink:Disease,1,GARD:0010764,false,true,GARD
disease,GARD:0010766,Hereditary factor XIII deficiency disease,biolink:Disease,1,GARD:0010766,false,true,GARD
disease,GARD:0010767,MOGS-congenital disorder of glycosylation,biolink:Disease,1,GARD:0010767,false,true,GARD
disease,GARD:0010768,Familial or sporadic hemiplegic migraine,biolink:Disease,1,GARD:0010768,false,true,GARD
disease,GARD:0010769,MYH7-related skeletal myopathy,biolink:Disease,1,GARD:0010769,false,true,GARD
disease,GARD:0010770,Homocystinuria,biolink:Disease,1,GARD:0010770,false,true,GARD
disease,GARD:0010771,Hypogonadism with anosmia,biolink:Disease,1,GARD:0010771,false,true,GARD
disease,GARD:0010772,Hypogonadotropic hypogonadism 4 with or without anosmia,biolink:Disease,1,GARD:0010772,false,true,GARD
disease,GARD:0010773,Hypogonadotropic hypogonadism 5 with or without anosmia,biolink:Disease,1,GARD:0010773,false,true,GARD
disease,GARD:0010774,Hypogonadotropic hypogonadism 6 with or without anosmia,biolink:Disease,1,GARD:0010774,false,true,GARD
disease,GARD:0010775,Syndromic multisystem autoimmune disease due to ITCH deficiency,biolink:Disease,1,GARD:0010775,false,true,GARD
disease,GARD:0010777,Peritoneal multicystic mesothelioma,biolink:Disease,1,GARD:0010777,false,true,GARD
disease,GARD:0010778,Specific granule deficiency,biolink:Disease,1,GARD:0010778,false,true,GARD
disease,GARD:0010779,Chronic lymphocytic inflammation with pontine perivascular enhancement responsive to steroids,biolink:Disease,1,GARD:0010779,false,true,GARD
disease,GARD:0010780,Diffuse idiopathic pulmonary neuroendocrine cell hyperplasia,biolink:Disease,1,GARD:0010780,false,true,GARD
disease,GARD:0010781,Goldmann-Favre syndrome,biolink:Disease,1,GARD:0010781,false,true,GARD
disease,GARD:0010782,Stickler syndrome,biolink:Disease,1,GARD:0010782,false,true,GARD
disease,GARD:0010783,Bilateral frontal polymicrogyria,biolink:Disease,1,GARD:0010783,false,true,GARD
disease,GARD:0010784,Bilateral frontoparietal polymicrogyria,biolink:Disease,1,GARD:0010784,false,true,GARD
disease,GARD:0010785,Bilateral parasagittal parieto-occipital polymicrogyria,biolink:Disease,1,GARD:0010785,false,true,GARD
disease,GARD:0010786,Bilateral generalized polymicrogyria,biolink:Disease,1,GARD:0010786,false,true,GARD
disease,GARD:0010788,Loeys-Dietz syndrome,biolink:Disease,1,GARD:0010788,false,true,GARD
disease,GARD:0010790,Cone-rod dystrophy,biolink:Disease,1,GARD:0010790,false,true,GARD
disease,GARD:0010791,Logopenic progressive aphasia,biolink:Disease,1,GARD:0010791,false,true,GARD
disease,GARD:0010792,Semantic dementia,biolink:Disease,1,GARD:0010792,false,true,GARD
disease,GARD:0010793,Primary progressive non fluent aphasia,biolink:Disease,1,GARD:0010793,false,true,GARD
disease,GARD:0010794,Paroxysmal Hemicrania,biolink:Disease,1,GARD:0010794,false,true,GARD
disease,GARD:0010795,Hemicrania continua,biolink:Disease,1,GARD:0010795,false,true,GARD
disease,GARD:0010796,Hypnic headache,biolink:Disease,1,GARD:0010796,false,true,GARD
disease,GARD:0010801,Autosomal dominant medullary cystic kidney disease with or without hyperuricemia,biolink:Disease,1,GARD:0010801,false,true,GARD
disease,GARD:0010803,Lamellar ichthyosis,biolink:Disease,1,GARD:0010803,false,true,GARD
disease,GARD:0010804,Metaplastic breast carcinoma,biolink:Disease,1,GARD:0010804,false,true,GARD
disease,GARD:0010805,Familial adenomatous polyposis 2,biolink:Disease,1,GARD:0010805,false,true,GARD
disease,GARD:0010806,"Developmental and epileptic encephalopathy, 9",biolink:Disease,1,GARD:0010806,false,true,GARD
disease,GARD:0010808,Insulin autoimmune syndrome,biolink:Disease,1,GARD:0010808,false,true,GARD
disease,GARD:0010809,Postorgasmic illness syndrome,biolink:Disease,1,GARD:0010809,false,true,GARD
disease,GARD:0010810,Fatty acid hydroxylase-associated neurodegeneration,biolink:Disease,1,GARD:0010810,false,true,GARD
disease,GARD:0010813,Chromosome 1q21.1 deletion syndrome,biolink:Disease,1,GARD:0010813,false,true,GARD
disease,GARD:0010814,Thyrotoxic periodic paralysis,biolink:Disease,1,GARD:0010814,false,true,GARD
disease,GARD:0010815,Thrombophilia due to thrombin defect,biolink:Disease,1,GARD:0010815,false,true,GARD
disease,GARD:0010816,Lichen planus pigmentosus,biolink:Disease,1,GARD:0010816,false,true,GARD
disease,GARD:0010817,Hereditary spastic paraplegia 31,biolink:Disease,1,GARD:0010817,false,true,GARD
disease,GARD:0010818,Combined malonic and methylmalonic acidemia,biolink:Disease,1,GARD:0010818,false,true,GARD
disease,GARD:0010821,Eastern equine encephalitis,biolink:Disease,1,GARD:0010821,false,true,GARD
disease,GARD:0010822,Idiopathic spontaneous coronary artery dissection,biolink:Disease,1,GARD:0010822,false,true,GARD
disease,GARD:0010823,Obesity due to pro-opiomelanocortin deficiency,biolink:Disease,1,GARD:0010823,false,true,GARD
disease,GARD:0010824,Cushing syndrome due to macronodular adrenal hyperplasia,biolink:Disease,1,GARD:0010824,false,true,GARD
