gene_id,symbol,tax_id,dropped_synonym,shredded_from,raw_synonyms_field
814788,CYP71B9,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 9",''cytochrome P450|T8K22.12|T8K22_12|cytochrome P450|family 71|polypeptide 9|polypeptide 9''|subfamily B
814788,CYP71B9,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 9",''cytochrome P450|T8K22.12|T8K22_12|cytochrome P450|family 71|polypeptide 9|polypeptide 9''|subfamily B
814788,CYP71B9,3702,polypeptide 9,"cytochrome P450, family 71, subfamily B, polypeptide 9",''cytochrome P450|T8K22.12|T8K22_12|cytochrome P450|family 71|polypeptide 9|polypeptide 9''|subfamily B
814788,CYP71B9,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 9",''cytochrome P450|T8K22.12|T8K22_12|cytochrome P450|family 71|polypeptide 9|polypeptide 9''|subfamily B
815066,CYP705A6,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 6",''cytochrome P450|F5G3.8|F5G3_8|cytochrome P450|family 705|polypeptide 6|polypeptide 6''|subfamily A
815066,CYP705A6,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 6",''cytochrome P450|F5G3.8|F5G3_8|cytochrome P450|family 705|polypeptide 6|polypeptide 6''|subfamily A
815066,CYP705A6,3702,polypeptide 6,"cytochrome P450, family 705, subfamily A, polypeptide 6",''cytochrome P450|F5G3.8|F5G3_8|cytochrome P450|family 705|polypeptide 6|polypeptide 6''|subfamily A
815066,CYP705A6,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 6",''cytochrome P450|F5G3.8|F5G3_8|cytochrome P450|family 705|polypeptide 6|polypeptide 6''|subfamily A
815843,NF-YB7,3702,nuclear factor Y,"nuclear factor Y, subunit B7",''nuclear factor Y|T10F5.11|T10F5_11|nuclear factor Y|subunit B7|subunit B7''
815843,NF-YB7,3702,subunit B7,"nuclear factor Y, subunit B7",''nuclear factor Y|T10F5.11|T10F5_11|nuclear factor Y|subunit B7|subunit B7''
815896,CYP705A13,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 13",''cytochrome P450|T22C12.3|T22C12_3|cytochrome P450|family 705|polypeptide 13|polypeptide 13''|subfamily A
815896,CYP705A13,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 13",''cytochrome P450|T22C12.3|T22C12_3|cytochrome P450|family 705|polypeptide 13|polypeptide 13''|subfamily A
815896,CYP705A13,3702,polypeptide 13,"cytochrome P450, family 705, subfamily A, polypeptide 13",''cytochrome P450|T22C12.3|T22C12_3|cytochrome P450|family 705|polypeptide 13|polypeptide 13''|subfamily A
815896,CYP705A13,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 13",''cytochrome P450|T22C12.3|T22C12_3|cytochrome P450|family 705|polypeptide 13|polypeptide 13''|subfamily A
816316,PIN1AT,3702,NIMA-interacting 1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1",''peptidylprolyl cis/trans isomerase|NIMA-interacting 1|NIMA-interacting 1''|PROLYL CIS/TRANS ISOMERASE|T27K22.9|T27K22_9|peptidylprolyl cis/trans isomerase
816316,PIN1AT,3702,peptidylprolyl cis/trans isomerase,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1",''peptidylprolyl cis/trans isomerase|NIMA-interacting 1|NIMA-interacting 1''|PROLYL CIS/TRANS ISOMERASE|T27K22.9|T27K22_9|peptidylprolyl cis/trans isomerase
816705,GRP7,3702,and rna binding 2,"cold, circadian rhythm, and rna binding 2",''cold|ATGPR7|ATGRP7|CCR2|F2G1.4|GLYCINE RICH PROTEIN 7|GLYCINE-RICH RNA-BINDING PROTEIN 7|GR-RBP7|and rna binding 2|and rna binding 2''|circadian rhythm|cold
816705,GRP7,3702,circadian rhythm,"cold, circadian rhythm, and rna binding 2",''cold|ATGPR7|ATGRP7|CCR2|F2G1.4|GLYCINE RICH PROTEIN 7|GLYCINE-RICH RNA-BINDING PROTEIN 7|GR-RBP7|and rna binding 2|and rna binding 2''|circadian rhythm|cold
816705,GRP7,3702,cold,"cold, circadian rhythm, and rna binding 2",''cold|ATGPR7|ATGRP7|CCR2|F2G1.4|GLYCINE RICH PROTEIN 7|GLYCINE-RICH RNA-BINDING PROTEIN 7|GR-RBP7|and rna binding 2|and rna binding 2''|circadian rhythm|cold
816727,CYP96A5,3702,cytochrome P450,"cytochrome P450, family 96, subfamily A, polypeptide 5",''cytochrome P450|F7D8.23|F7D8_23|cytochrome P450|family 96|polypeptide 5|polypeptide 5''|subfamily A
816727,CYP96A5,3702,family 96,"cytochrome P450, family 96, subfamily A, polypeptide 5",''cytochrome P450|F7D8.23|F7D8_23|cytochrome P450|family 96|polypeptide 5|polypeptide 5''|subfamily A
816727,CYP96A5,3702,polypeptide 5,"cytochrome P450, family 96, subfamily A, polypeptide 5",''cytochrome P450|F7D8.23|F7D8_23|cytochrome P450|family 96|polypeptide 5|polypeptide 5''|subfamily A
816727,CYP96A5,3702,subfamily A,"cytochrome P450, family 96, subfamily A, polypeptide 5",''cytochrome P450|F7D8.23|F7D8_23|cytochrome P450|family 96|polypeptide 5|polypeptide 5''|subfamily A
816765,CYP79B3,3702,cytochrome P450,"cytochrome P450, family 79, subfamily B, polypeptide 3",''cytochrome P450|T26C19.1|cytochrome P450|family 79|polypeptide 3|polypeptide 3''|subfamily B
816765,CYP79B3,3702,family 79,"cytochrome P450, family 79, subfamily B, polypeptide 3",''cytochrome P450|T26C19.1|cytochrome P450|family 79|polypeptide 3|polypeptide 3''|subfamily B
816765,CYP79B3,3702,polypeptide 3,"cytochrome P450, family 79, subfamily B, polypeptide 3",''cytochrome P450|T26C19.1|cytochrome P450|family 79|polypeptide 3|polypeptide 3''|subfamily B
816765,CYP79B3,3702,subfamily B,"cytochrome P450, family 79, subfamily B, polypeptide 3",''cytochrome P450|T26C19.1|cytochrome P450|family 79|polypeptide 3|polypeptide 3''|subfamily B
816850,CYP96A1,3702,cytochrome P450,"cytochrome P450, family 96, subfamily A, polypeptide 1",''cytochrome P450|T20D16.19|T20D16_19|cytochrome P450|family 96|polypeptide 1|polypeptide 1''|subfamily A
816850,CYP96A1,3702,family 96,"cytochrome P450, family 96, subfamily A, polypeptide 1",''cytochrome P450|T20D16.19|T20D16_19|cytochrome P450|family 96|polypeptide 1|polypeptide 1''|subfamily A
816850,CYP96A1,3702,polypeptide 1,"cytochrome P450, family 96, subfamily A, polypeptide 1",''cytochrome P450|T20D16.19|T20D16_19|cytochrome P450|family 96|polypeptide 1|polypeptide 1''|subfamily A
816850,CYP96A1,3702,subfamily A,"cytochrome P450, family 96, subfamily A, polypeptide 1",''cytochrome P450|T20D16.19|T20D16_19|cytochrome P450|family 96|polypeptide 1|polypeptide 1''|subfamily A
816851,CYP81D7,3702,cytochrome P450,"cytochrome P450, family 81, subfamily D, polypeptide 7",''cytochrome P450|T20D16.18|T20D16_18|cytochrome P450|family 81|polypeptide 7|polypeptide 7''|subfamily D
816851,CYP81D7,3702,family 81,"cytochrome P450, family 81, subfamily D, polypeptide 7",''cytochrome P450|T20D16.18|T20D16_18|cytochrome P450|family 81|polypeptide 7|polypeptide 7''|subfamily D
816851,CYP81D7,3702,polypeptide 7,"cytochrome P450, family 81, subfamily D, polypeptide 7",''cytochrome P450|T20D16.18|T20D16_18|cytochrome P450|family 81|polypeptide 7|polypeptide 7''|subfamily D
816851,CYP81D7,3702,subfamily D,"cytochrome P450, family 81, subfamily D, polypeptide 7",''cytochrome P450|T20D16.18|T20D16_18|cytochrome P450|family 81|polypeptide 7|polypeptide 7''|subfamily D
816854,CYP81D6,3702,cytochrome P450,"cytochrome P450, family 81, subfamily D, polypeptide 6",''cytochrome P450|T20D16.15|T20D16_15|cytochrome P450|family 81|polypeptide 6|polypeptide 6''|subfamily D
816854,CYP81D6,3702,family 81,"cytochrome P450, family 81, subfamily D, polypeptide 6",''cytochrome P450|T20D16.15|T20D16_15|cytochrome P450|family 81|polypeptide 6|polypeptide 6''|subfamily D
816854,CYP81D6,3702,polypeptide 6,"cytochrome P450, family 81, subfamily D, polypeptide 6",''cytochrome P450|T20D16.15|T20D16_15|cytochrome P450|family 81|polypeptide 6|polypeptide 6''|subfamily D
816854,CYP81D6,3702,subfamily D,"cytochrome P450, family 81, subfamily D, polypeptide 6",''cytochrome P450|T20D16.15|T20D16_15|cytochrome P450|family 81|polypeptide 6|polypeptide 6''|subfamily D
817054,CYP82F1,3702,cytochrome P450,"cytochrome P450, family 82, subfamily F, polypeptide 1",''cytochrome P450|F13D4.120|F13D4_120|cytochrome P450|family 82|polypeptide 1|polypeptide 1''|subfamily F
817054,CYP82F1,3702,family 82,"cytochrome P450, family 82, subfamily F, polypeptide 1",''cytochrome P450|F13D4.120|F13D4_120|cytochrome P450|family 82|polypeptide 1|polypeptide 1''|subfamily F
817054,CYP82F1,3702,polypeptide 1,"cytochrome P450, family 82, subfamily F, polypeptide 1",''cytochrome P450|F13D4.120|F13D4_120|cytochrome P450|family 82|polypeptide 1|polypeptide 1''|subfamily F
817054,CYP82F1,3702,subfamily F,"cytochrome P450, family 82, subfamily F, polypeptide 1",''cytochrome P450|F13D4.120|F13D4_120|cytochrome P450|family 82|polypeptide 1|polypeptide 1''|subfamily F
817242,CYP705A8,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 8",''cytochrome P450|T20P8.5|T20P8_5|cytochrome P450|family 705|polypeptide 8|polypeptide 8''|subfamily A
817242,CYP705A8,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 8",''cytochrome P450|T20P8.5|T20P8_5|cytochrome P450|family 705|polypeptide 8|polypeptide 8''|subfamily A
817242,CYP705A8,3702,polypeptide 8,"cytochrome P450, family 705, subfamily A, polypeptide 8",''cytochrome P450|T20P8.5|T20P8_5|cytochrome P450|family 705|polypeptide 8|polypeptide 8''|subfamily A
817242,CYP705A8,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 8",''cytochrome P450|T20P8.5|T20P8_5|cytochrome P450|family 705|polypeptide 8|polypeptide 8''|subfamily A
817243,CYP705A9,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 9",''cytochrome P450|T20P8.6|T20P8_6|cytochrome P450|family 705|polypeptide 9|polypeptide 9''|subfamily A
817243,CYP705A9,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 9",''cytochrome P450|T20P8.6|T20P8_6|cytochrome P450|family 705|polypeptide 9|polypeptide 9''|subfamily A
817243,CYP705A9,3702,polypeptide 9,"cytochrome P450, family 705, subfamily A, polypeptide 9",''cytochrome P450|T20P8.6|T20P8_6|cytochrome P450|family 705|polypeptide 9|polypeptide 9''|subfamily A
817243,CYP705A9,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 9",''cytochrome P450|T20P8.6|T20P8_6|cytochrome P450|family 705|polypeptide 9|polypeptide 9''|subfamily A
817292,NF-YB11,3702,nuclear factor Y,"nuclear factor Y, subunit B11",''nuclear factor Y|F10A12.15|F10A12_15|nuclear factor Y|subunit B11|subunit B11''
817292,NF-YB11,3702,subunit B11,"nuclear factor Y, subunit B11",''nuclear factor Y|F10A12.15|F10A12_15|nuclear factor Y|subunit B11|subunit B11''
817315,CYP94C1,3702,cytochrome P450,"cytochrome P450, family 94, subfamily C, polypeptide 1",''cytochrome P450|F15K20.21|F15K20_21|cytochrome P450|family 94|polypeptide 1|polypeptide 1''|subfamily C
817315,CYP94C1,3702,family 94,"cytochrome P450, family 94, subfamily C, polypeptide 1",''cytochrome P450|F15K20.21|F15K20_21|cytochrome P450|family 94|polypeptide 1|polypeptide 1''|subfamily C
817315,CYP94C1,3702,polypeptide 1,"cytochrome P450, family 94, subfamily C, polypeptide 1",''cytochrome P450|F15K20.21|F15K20_21|cytochrome P450|family 94|polypeptide 1|polypeptide 1''|subfamily C
817315,CYP94C1,3702,subfamily C,"cytochrome P450, family 94, subfamily C, polypeptide 1",''cytochrome P450|F15K20.21|F15K20_21|cytochrome P450|family 94|polypeptide 1|polypeptide 1''|subfamily C
817457,CYP707A2,3702,cytochrome P450,"cytochrome P450, family 707, subfamily A, polypeptide 2",''cytochrome P450|T9I4.17|T9I4_17|cytochrome P450|family 707|polypeptide 2|polypeptide 2''|subfamily A
817457,CYP707A2,3702,family 707,"cytochrome P450, family 707, subfamily A, polypeptide 2",''cytochrome P450|T9I4.17|T9I4_17|cytochrome P450|family 707|polypeptide 2|polypeptide 2''|subfamily A
817457,CYP707A2,3702,polypeptide 2,"cytochrome P450, family 707, subfamily A, polypeptide 2",''cytochrome P450|T9I4.17|T9I4_17|cytochrome P450|family 707|polypeptide 2|polypeptide 2''|subfamily A
817457,CYP707A2,3702,subfamily A,"cytochrome P450, family 707, subfamily A, polypeptide 2",''cytochrome P450|T9I4.17|T9I4_17|cytochrome P450|family 707|polypeptide 2|polypeptide 2''|subfamily A
818037,NF-YA4,3702,nuclear factor Y,"nuclear factor Y, subunit A4",''nuclear factor Y|T29F13.7|T29F13_7|nuclear factor Y|subunit A4|subunit A4''
818037,NF-YA4,3702,subunit A4,"nuclear factor Y, subunit A4",''nuclear factor Y|T29F13.7|T29F13_7|nuclear factor Y|subunit A4|subunit A4''
818282,NF-YB8,3702,nuclear factor Y,"nuclear factor Y, subunit B8",''nuclear factor Y|T2N18.18|T2N18_18|nuclear factor Y|subunit B8|subunit B8''
818282,NF-YB8,3702,subunit B8,"nuclear factor Y, subunit B8",''nuclear factor Y|T2N18.18|T2N18_18|nuclear factor Y|subunit B8|subunit B8''
818472,NF-YB1,3702,nuclear factor Y,"nuclear factor Y, subunit B1",''nuclear factor Y|ATHAP3|ATNF-YB1|HAP3|HAP3A|HEME ACTIVATOR PROTEIN (YEAST) HOMOLOG 3|HEME ACTIVATOR PROTEIN (YEAST) HOMOLOG 3A|NUCLEAR FACTOR Y SUBUNIT B1|T7F6.5|T7F6_5|nuclear factor Y|subunit B1|subunit B1''
818472,NF-YB1,3702,subunit B1,"nuclear factor Y, subunit B1",''nuclear factor Y|ATHAP3|ATNF-YB1|HAP3|HAP3A|HEME ACTIVATOR PROTEIN (YEAST) HOMOLOG 3|HEME ACTIVATOR PROTEIN (YEAST) HOMOLOG 3A|NUCLEAR FACTOR Y SUBUNIT B1|T7F6.5|T7F6_5|nuclear factor Y|subunit B1|subunit B1''
818732,RPB5D,3702,D,"RNA polymerase II fifth largest subunit, D",''RNA polymerase II fifth largest subunit|D|D''|F13H10.11|F13H10_11|RNA polymerase II fifth largest subunit
818732,RPB5D,3702,RNA polymerase II fifth largest subunit,"RNA polymerase II fifth largest subunit, D",''RNA polymerase II fifth largest subunit|D|D''|F13H10.11|F13H10_11|RNA polymerase II fifth largest subunit
818754,ACA4,3702,autoinhibited Ca(2+)-ATPase,autoinhibited Ca(2+)-ATPase,''autoinhibited Ca(2+)-ATPase|T32G6.8|T32G6_8|autoinhibited Ca(2+)-ATPase|isoform 4|isoform 4''
818826,CYP712A1,3702,cytochrome P450,"cytochrome P450, family 712, subfamily A, polypeptide 1",''cytochrome P450|T24P15.16|T24P15_16|cytochrome P450|family 712|polypeptide 1|polypeptide 1''|subfamily A
818826,CYP712A1,3702,family 712,"cytochrome P450, family 712, subfamily A, polypeptide 1",''cytochrome P450|T24P15.16|T24P15_16|cytochrome P450|family 712|polypeptide 1|polypeptide 1''|subfamily A
818826,CYP712A1,3702,polypeptide 1,"cytochrome P450, family 712, subfamily A, polypeptide 1",''cytochrome P450|T24P15.16|T24P15_16|cytochrome P450|family 712|polypeptide 1|polypeptide 1''|subfamily A
818826,CYP712A1,3702,subfamily A,"cytochrome P450, family 712, subfamily A, polypeptide 1",''cytochrome P450|T24P15.16|T24P15_16|cytochrome P450|family 712|polypeptide 1|polypeptide 1''|subfamily A
818885,CYP718,3702,cytochrome P450,"cytochrome P450, family 718",''cytochrome P450|F7D19.15|F7D19_15|cytochrome P450|family 718|family 718''
818885,CYP718,3702,family 718,"cytochrome P450, family 718",''cytochrome P450|F7D19.15|F7D19_15|cytochrome P450|family 718|family 718''
818959,CHI,3702,chitinase,chitinase,''chitinase|F18O19.32|chitinase|putative|putative''
819003,ITPK4,3702,3,"inositol 1,3,4-trisphosphate 5/6-kinase 4",''inositol 1|3|4-trisphosphate 5/6-kinase 4|4-trisphosphate 5/6-kinase 4''|AtITPK4|F6E13.11|inositol 1
819003,ITPK4,3702,4-trisphosphate 5/6-kinase 4,"inositol 1,3,4-trisphosphate 5/6-kinase 4",''inositol 1|3|4-trisphosphate 5/6-kinase 4|4-trisphosphate 5/6-kinase 4''|AtITPK4|F6E13.11|inositol 1
819003,ITPK4,3702,inositol 1,"inositol 1,3,4-trisphosphate 5/6-kinase 4",''inositol 1|3|4-trisphosphate 5/6-kinase 4|4-trisphosphate 5/6-kinase 4''|AtITPK4|F6E13.11|inositol 1
819098,CYP704A1,3702,cytochrome P450,"cytochrome P450, family 704, subfamily A, polypeptide 1",''cytochrome P450|T13E15.10|cytochrome P450|family 704|polypeptide 1|polypeptide 1''|subfamily A
819098,CYP704A1,3702,family 704,"cytochrome P450, family 704, subfamily A, polypeptide 1",''cytochrome P450|T13E15.10|cytochrome P450|family 704|polypeptide 1|polypeptide 1''|subfamily A
819098,CYP704A1,3702,polypeptide 1,"cytochrome P450, family 704, subfamily A, polypeptide 1",''cytochrome P450|T13E15.10|cytochrome P450|family 704|polypeptide 1|polypeptide 1''|subfamily A
819098,CYP704A1,3702,subfamily A,"cytochrome P450, family 704, subfamily A, polypeptide 1",''cytochrome P450|T13E15.10|cytochrome P450|family 704|polypeptide 1|polypeptide 1''|subfamily A
819159,CYP704A2,3702,cytochrome P450,"cytochrome P450, family 704, subfamily A, polypeptide 2",''cytochrome P450|F17K2.4|cytochrome P450|family 704|polypeptide 2|polypeptide 2''|subfamily A
819159,CYP704A2,3702,family 704,"cytochrome P450, family 704, subfamily A, polypeptide 2",''cytochrome P450|F17K2.4|cytochrome P450|family 704|polypeptide 2|polypeptide 2''|subfamily A
819159,CYP704A2,3702,polypeptide 2,"cytochrome P450, family 704, subfamily A, polypeptide 2",''cytochrome P450|F17K2.4|cytochrome P450|family 704|polypeptide 2|polypeptide 2''|subfamily A
819159,CYP704A2,3702,subfamily A,"cytochrome P450, family 704, subfamily A, polypeptide 2",''cytochrome P450|F17K2.4|cytochrome P450|family 704|polypeptide 2|polypeptide 2''|subfamily A
819163,CYP76C4,3702,cytochrome P450,"cytochrome P450, family 76, subfamily C, polypeptide 4",''cytochrome P450|F17K2.8|cytochrome P450|family 76|polypeptide 4|polypeptide 4''|subfamily C
819163,CYP76C4,3702,family 76,"cytochrome P450, family 76, subfamily C, polypeptide 4",''cytochrome P450|F17K2.8|cytochrome P450|family 76|polypeptide 4|polypeptide 4''|subfamily C
819163,CYP76C4,3702,polypeptide 4,"cytochrome P450, family 76, subfamily C, polypeptide 4",''cytochrome P450|F17K2.8|cytochrome P450|family 76|polypeptide 4|polypeptide 4''|subfamily C
819163,CYP76C4,3702,subfamily C,"cytochrome P450, family 76, subfamily C, polypeptide 4",''cytochrome P450|F17K2.8|cytochrome P450|family 76|polypeptide 4|polypeptide 4''|subfamily C
819164,CYP76C1,3702,cytochrome P450,"cytochrome P450, family 76, subfamily C, polypeptide 1",''cytochrome P450|F17K2.9|cytochrome P450|family 76|polypeptide 1|polypeptide 1''|subfamily C
819164,CYP76C1,3702,family 76,"cytochrome P450, family 76, subfamily C, polypeptide 1",''cytochrome P450|F17K2.9|cytochrome P450|family 76|polypeptide 1|polypeptide 1''|subfamily C
819164,CYP76C1,3702,polypeptide 1,"cytochrome P450, family 76, subfamily C, polypeptide 1",''cytochrome P450|F17K2.9|cytochrome P450|family 76|polypeptide 1|polypeptide 1''|subfamily C
819164,CYP76C1,3702,subfamily C,"cytochrome P450, family 76, subfamily C, polypeptide 1",''cytochrome P450|F17K2.9|cytochrome P450|family 76|polypeptide 1|polypeptide 1''|subfamily C
819165,CYP76C2,3702,cytochrome P450,"cytochrome P450, family 76, subfamily C, polypeptide 2",''cytochrome P450|F17K2.10|cytochrome P450|family 76|polypeptide 2|polypeptide 2''|subfamily C
819165,CYP76C2,3702,family 76,"cytochrome P450, family 76, subfamily C, polypeptide 2",''cytochrome P450|F17K2.10|cytochrome P450|family 76|polypeptide 2|polypeptide 2''|subfamily C
819165,CYP76C2,3702,polypeptide 2,"cytochrome P450, family 76, subfamily C, polypeptide 2",''cytochrome P450|F17K2.10|cytochrome P450|family 76|polypeptide 2|polypeptide 2''|subfamily C
819165,CYP76C2,3702,subfamily C,"cytochrome P450, family 76, subfamily C, polypeptide 2",''cytochrome P450|F17K2.10|cytochrome P450|family 76|polypeptide 2|polypeptide 2''|subfamily C
819166,CYP76C3,3702,cytochrome P450,"cytochrome P450, family 76, subfamily C, polypeptide 3",''cytochrome P450|F17K2.11|cytochrome P450|family 76|polypeptide 3|polypeptide 3''|subfamily C
819166,CYP76C3,3702,family 76,"cytochrome P450, family 76, subfamily C, polypeptide 3",''cytochrome P450|F17K2.11|cytochrome P450|family 76|polypeptide 3|polypeptide 3''|subfamily C
819166,CYP76C3,3702,polypeptide 3,"cytochrome P450, family 76, subfamily C, polypeptide 3",''cytochrome P450|F17K2.11|cytochrome P450|family 76|polypeptide 3|polypeptide 3''|subfamily C
819166,CYP76C3,3702,subfamily C,"cytochrome P450, family 76, subfamily C, polypeptide 3",''cytochrome P450|F17K2.11|cytochrome P450|family 76|polypeptide 3|polypeptide 3''|subfamily C
819205,CYP86A8,3702,cytochrome P450,"cytochrome P450, family 86, subfamily A, polypeptide 8",''cytochrome P450|F4I18.5|LACERATA|LCR|cytochrome P450|family 86|polypeptide 8|polypeptide 8''|subfamily A
819205,CYP86A8,3702,family 86,"cytochrome P450, family 86, subfamily A, polypeptide 8",''cytochrome P450|F4I18.5|LACERATA|LCR|cytochrome P450|family 86|polypeptide 8|polypeptide 8''|subfamily A
819205,CYP86A8,3702,polypeptide 8,"cytochrome P450, family 86, subfamily A, polypeptide 8",''cytochrome P450|F4I18.5|LACERATA|LCR|cytochrome P450|family 86|polypeptide 8|polypeptide 8''|subfamily A
819205,CYP86A8,3702,subfamily A,"cytochrome P450, family 86, subfamily A, polypeptide 8",''cytochrome P450|F4I18.5|LACERATA|LCR|cytochrome P450|family 86|polypeptide 8|polypeptide 8''|subfamily A
819309,CYP709B2,3702,cytochrome P450,"cytochrome P450, family 709, subfamily B, polypeptide 2",''cytochrome P450|F14M4.22|cytochrome P450|family 709|polypeptide 2|polypeptide 2''|subfamily B
819309,CYP709B2,3702,family 709,"cytochrome P450, family 709, subfamily B, polypeptide 2",''cytochrome P450|F14M4.22|cytochrome P450|family 709|polypeptide 2|polypeptide 2''|subfamily B
819309,CYP709B2,3702,polypeptide 2,"cytochrome P450, family 709, subfamily B, polypeptide 2",''cytochrome P450|F14M4.22|cytochrome P450|family 709|polypeptide 2|polypeptide 2''|subfamily B
819309,CYP709B2,3702,subfamily B,"cytochrome P450, family 709, subfamily B, polypeptide 2",''cytochrome P450|F14M4.22|cytochrome P450|family 709|polypeptide 2|polypeptide 2''|subfamily B
819310,CYP709B1,3702,cytochrome P450,"cytochrome P450, family 709, subfamily B, polypeptide 1",''cytochrome P450|F14M4.21|cytochrome P450|family 709|polypeptide 1|polypeptide 1''|subfamily B
819310,CYP709B1,3702,family 709,"cytochrome P450, family 709, subfamily B, polypeptide 1",''cytochrome P450|F14M4.21|cytochrome P450|family 709|polypeptide 1|polypeptide 1''|subfamily B
819310,CYP709B1,3702,polypeptide 1,"cytochrome P450, family 709, subfamily B, polypeptide 1",''cytochrome P450|F14M4.21|cytochrome P450|family 709|polypeptide 1|polypeptide 1''|subfamily B
819310,CYP709B1,3702,subfamily B,"cytochrome P450, family 709, subfamily B, polypeptide 1",''cytochrome P450|F14M4.21|cytochrome P450|family 709|polypeptide 1|polypeptide 1''|subfamily B
819393,NF-YB5,3702,nuclear factor Y,"nuclear factor Y, subunit B5",''nuclear factor Y|F17A22.20|nuclear factor Y|subunit B5|subunit B5''
819393,NF-YB5,3702,subunit B5,"nuclear factor Y, subunit B5",''nuclear factor Y|F17A22.20|nuclear factor Y|subunit B5|subunit B5''
819738,NF-YA2,3702,nuclear factor Y,"nuclear factor Y, subunit A2",''nuclear factor Y|ATHAP2B|AtNF-YA2|F18C1.4|F18C1_4|HAP2B|HEME ACTIVATOR PROTEIN (YEAST) HOMOLOG 2B|UNE8|UNFERTILIZED EMBRYO SAC 8|nuclear factor Y|subunit A2|subunit A2''
819738,NF-YA2,3702,subunit A2,"nuclear factor Y, subunit A2",''nuclear factor Y|ATHAP2B|AtNF-YA2|F18C1.4|F18C1_4|HAP2B|HEME ACTIVATOR PROTEIN (YEAST) HOMOLOG 2B|UNE8|UNFERTILIZED EMBRYO SAC 8|nuclear factor Y|subunit A2|subunit A2''
820222,CYP77A6,3702,cytochrome P450,"cytochrome P450, family 77, subfamily A, polypeptide 6",''cytochrome P450|cytochrome P450|family 77|polypeptide 6|polypeptide 6''|subfamily A
820222,CYP77A6,3702,family 77,"cytochrome P450, family 77, subfamily A, polypeptide 6",''cytochrome P450|cytochrome P450|family 77|polypeptide 6|polypeptide 6''|subfamily A
820222,CYP77A6,3702,polypeptide 6,"cytochrome P450, family 77, subfamily A, polypeptide 6",''cytochrome P450|cytochrome P450|family 77|polypeptide 6|polypeptide 6''|subfamily A
820222,CYP77A6,3702,subfamily A,"cytochrome P450, family 77, subfamily A, polypeptide 6",''cytochrome P450|cytochrome P450|family 77|polypeptide 6|polypeptide 6''|subfamily A
820427,NF-YC11,3702,nuclear factor Y,"nuclear factor Y, subunit C11",''nuclear factor Y|nuclear factor Y|subunit C11|subunit C11''
820427,NF-YC11,3702,subunit C11,"nuclear factor Y, subunit C11",''nuclear factor Y|nuclear factor Y|subunit C11|subunit C11''
820582,CYP90D1,3702,cytochrome P450,"cytochrome P450, family 90, subfamily D, polypeptide 1",''cytochrome P450|cytochrome P450|family 90|polypeptide 1|polypeptide 1''|subfamily D
820582,CYP90D1,3702,family 90,"cytochrome P450, family 90, subfamily D, polypeptide 1",''cytochrome P450|cytochrome P450|family 90|polypeptide 1|polypeptide 1''|subfamily D
820582,CYP90D1,3702,polypeptide 1,"cytochrome P450, family 90, subfamily D, polypeptide 1",''cytochrome P450|cytochrome P450|family 90|polypeptide 1|polypeptide 1''|subfamily D
820582,CYP90D1,3702,subfamily D,"cytochrome P450, family 90, subfamily D, polypeptide 1",''cytochrome P450|cytochrome P450|family 90|polypeptide 1|polypeptide 1''|subfamily D
820616,NF-YA6,3702,nuclear factor Y,"nuclear factor Y, subunit A6",''nuclear factor Y|nuclear factor Y|subunit A6|subunit A6''
820616,NF-YA6,3702,subunit A6,"nuclear factor Y, subunit A6",''nuclear factor Y|nuclear factor Y|subunit A6|subunit A6''
820689,CYP72A7,3702,cytochrome P450,"cytochrome P450, family 72, subfamily A, polypeptide 7",''cytochrome P450|cytochrome P450|family 72|polypeptide 7|polypeptide 7''|subfamily A
820689,CYP72A7,3702,family 72,"cytochrome P450, family 72, subfamily A, polypeptide 7",''cytochrome P450|cytochrome P450|family 72|polypeptide 7|polypeptide 7''|subfamily A
820689,CYP72A7,3702,polypeptide 7,"cytochrome P450, family 72, subfamily A, polypeptide 7",''cytochrome P450|cytochrome P450|family 72|polypeptide 7|polypeptide 7''|subfamily A
820689,CYP72A7,3702,subfamily A,"cytochrome P450, family 72, subfamily A, polypeptide 7",''cytochrome P450|cytochrome P450|family 72|polypeptide 7|polypeptide 7''|subfamily A
820690,CYP72A8,3702,cytochrome P450,"cytochrome P450, family 72, subfamily A, polypeptide 8",''cytochrome P450|cytochrome P450|family 72|polypeptide 8|polypeptide 8''|subfamily A
